Mgas,Mbar
1351810839.7524838,1482981920.8948464
9819394.129053846,1862925485.984852
1323828798.0258157,1439868066.0809932
1070980099.5563208,1170895533.4467278
1804027054.3298092,1867766451.421241
0.0,477684152.5061654
1109343907.3782983,1330533796.1987877
2652367861.1067038,2889811270.1485925
1094272514.4571137,1384394160.2710314
1518890013.437542,1679150497.3985286
802091148.7498082,957089146.8460224
935046320.758884,1027974346.4411427
1480107531.1688113,1548191674.689465
1251105300.47087,1300728216.289436
1512742289.8059473,1551942565.8323097
1901644287.8633294,1981132508.5552592
0.0,2418344478.6501083
2255264067.6804175,2457017668.2609663
455242719.95858073,968122061.2972829
57265325.09016599,371197068.1035655
1869418865.5691295,1993268753.9620428
1405380120.5788033,1507905592.7530951
1844627789.4755852,1977207637.9527311
723443347.2742829,865205846.7857554
1301215065.0359726,1392422537.3736427
512799314.310267,750233432.8652914
977639657.7131603,1061609807.4800768
1163866874.2880328,1218861449.0963933
989334496.9697967,1095414003.2541947
1159362547.1046448,1359443009.320581
1264896658.9769623,1345932622.3175411
9312408.72017111,522037014.36595094
1312992323.8916013,1354270061.5613234
815394150.1337465,897248114.9842876
952499845.6382737,1030221339.7076675
1865790566.2822442,1968134538.613056
782206028.1978054,858156889.0373693
1159975621.55143,1219111121.9409494
699545356.3913674,923485835.1324692
1289426787.8329287,1361023388.3408127
819035141.5457408,875427506.5063362
842035086.6754833,878390521.471227
1104328215.7947955,1214881809.2506027
615768462.4843619,718627155.3158932
1956337491.0518377,2022577605.2253594
922466893.6899102,1231889298.8010044
1438747647.5127873,1506160637.8511715
1881389976.177022,2000835701.2154891
1475440552.5698662,1498107190.6230912
1430733714.6187935,1584027394.6030295
936641891.1621786,1063149215.9150383
139251790.0259384,768012710.8368126
294783642.97011626,922539699.109687
1426678735.123442,1542631355.6217988
712142825.4568588,810401900.0764415
1625496665.705266,1736221128.3591647
557400396.2796046,663482698.49015
660245012.3122483,784964543.6711588
697031167.9427133,1330188357.9694943
1037398050.2837292,1110912683.5673506
980927271.2473137,1058544606.2057264
1165223345.0830944,1280341390.9920025
988999889.7114426,1078503533.2871597
787880961.3475447,884488960.2818458
638845918.853704,952975848.8621353
625760073.2199942,719670138.114572
229148999.56272793,786613131.9940898
716291519.08109,828530409.6449008
2028414388.868393,2068676105.9600778
0.0,1354293997.2248015
1931353179.5599258,2006821685.1307318
792252413.5994927,884363912.1565149
1071980354.5155716,1131607974.6714892
970663263.8665017,1015807349.0624197
662848195.4369905,977095070.454373
961056494.7549686,1057641131.2287672
1366169732.7922993,1706179299.2857883
1090962843.1863146,1191867698.2845566
719715871.3864515,801517624.0372362
939579518.364125,1022558940.5932356
797994339.6366947,895907403.6184306
972651506.8689924,1007132311.4343326
397502434.8482011,476587638.4842802
52992578.65788582,523962489.90011144
592877952.1172867,663162209.4269681
720437626.8277571,739058113.5915298
1281099802.416962,1343910097.916935
241938084.30411637,272341762.1821087
0.0,441366860.8931705
1524831065.7388718,1607882167.7852983
1689937819.1004367,1890397098.224998
1090044556.787887,1146339505.7935297
902912399.4449012,1067463293.6760831
341110220.73794734,583936931.2769989
73569945.24478528,380989887.35478723
741588589.7529908,813747434.7189742
1125759460.8169181,1176696154.107019
907257625.096997,977904630.7592988
673405601.4682931,740816894.621171
815517465.8426907,1045013840.8530443
246528103.30306542,387212666.9859047
459775890.53966403,652997962.2673655
469956296.33925164,513326958.1473855
1200810677.906548,1268476612.7395995
1249846082.9815285,1322571995.7895014
1300590762.5904002,1581090432.0903656
538997058.3856766,606653030.7269924
87956617.35048129,237658968.72269267
2200544467.8926954,2462708915.784999
475576006.3959967,921530812.7020977
394300268.56512445,521806418.53556156
178705757.31729516,287397132.72046655
666694576.3969135,742526812.48476
221308541.56348705,1040922586.247492
91209301.23486006,1085127083.024544
379757050.0304898,502812589.8491008
1053256254.6642047,1156400634.69362
638494329.792745,669273721.1739764
659501701.043095,785915684.4650568
165159249.20445096,209305819.87172025
651400427.390162,722571561.1585479
545992341.4279138,604539143.9693221
1153909021.2641983,1189205971.9500701
1322141890.203394,1404310812.2402155
1123474640.9101996,1140284144.40248
876204118.5289488,930285927.3968328
680893100.8578975,824782516.2804257
759374280.0176685,811678101.3371722
840890515.6115451,928385653.5823884
1074393878.2937746,1116572910.9606316
345453515.2473109,401795917.9765364
671927698.0341374,815234370.2871103
1051381068.4490553,1094343441.2143545
371448474.37307894,491031150.5697007
579145965.762114,631704624.3795295
455522835.01273906,522537369.4197958
520486459.8129141,579719481.2766631
1192363914.7426662,1326644981.2629762
458756717.6543968,599908667.2810997
656196892.4766123,742893169.8611686
798223672.4918205,864034701.0477713
798560604.5669128,924321983.6718757
752271436.2676535,892668329.5510694
924922699.4227517,944661850.847506
827818481.3949329,992569600.4927232
589022098.2367096,700746702.658566
817023727.1032013,863645020.400034
718668250.0623858,765928399.7541473
1066935119.6487501,1111358500.2403677
755372939.413858,819450088.4098845
1047466831.2654839,1092176447.1715012
40541323.61225802,126684807.75783736
252009063.81717193,289623170.28265667
882464190.5723099,964831676.218824
483337303.1760579,586735291.5017433
275892211.15634537,467920038.4612365
893920835.15697,1050575161.0752661
472169677.0417533,592742126.8413675
576829922.3492036,636995883.9573876
491657610.8963546,542353609.7280623
607692105.878721,674299271.7982241
710695660.6207242,776493606.5276151
510948986.19631076,548612077.6403445
861384138.3190022,899954904.3473262
742293722.7328591,787190126.2265245
541350174.1283547,589927378.9379196
424161409.2347381,506209020.9492477
252983704.03334832,476547994.26913464
0.0,804226072.3464594
596872859.9007719,640918237.392931
161813560.92073822,275480057.08211005
338100741.21171373,601147461.8848209
294596340.714565,375230704.4481524
822592440.6673551,898040290.4522413
556709074.8688102,628265737.7643005
667848522.4741976,701817169.4403217
1080361661.5560997,1108880741.0335636
552142061.1168653,668045063.1957998
1288877642.893264,1331317735.7610273
831613328.0732327,977325911.3017217
582355995.3359852,611864467.4393688
580922287.4873801,640914578.0649714
842589671.5532669,876502653.6933247
365480027.59583354,410414634.662122
570863337.7036122,586299316.039882
553128012.7115797,584730689.5613488
250427437.01585746,559197235.4266874
458183507.785008,491638592.1754793
0.0,752395468.3343848
1058868596.0993524,1217327656.7470458
290803734.93442714,387238374.0615188
626891167.0075605,730030498.4103215
599619071.766188,650859424.4728224
626179610.2292355,675534709.7797855
439103853.58179384,489505500.82985985
952946021.7319005,1000035939.0444632
985214791.6734326,1077595101.5877886
0.0,335249632.05510736
838104230.8851473,873360203.7047002
355704318.05949163,398927409.0650977
490322424.2299702,576856265.7221553
574454770.4021653,627071261.7778916
951499798.6033912,981807938.9713643
1043226503.163629,1118956581.3650472
286309792.32254183,379105882.4080825
649748327.8574928,674818984.9326756
607278120.0819173,668906612.2503481
875203647.2728143,968146809.2881578
494661768.8256886,542347479.903673
572093733.1064873,612226623.9166473
595519978.5245495,640933981.8213788
1216866706.2036514,1297076996.271666
1136976537.1604595,1245743050.8963404
1395749026.112258,1483004165.9527035
894316468.7873456,963259077.5690188
1334541464.517463,1416043962.9968603
809039517.6052225,845431933.5725569
1413790850.6686347,1425320291.198728
432864008.8788488,480273392.74045277
546985238.2795675,619430764.8074108
126597000.21390718,193020853.78200775
0.0,2262672708.784606
326606733.44218767,376969086.36265564
915538341.4242911,937372631.1585058
330454953.1086831,979963848.2223336
465136346.9763477,492355319.154629
360381542.9452785,379155459.8629707
361662902.9049877,415475604.9217069
504152978.20995414,534627736.9664744
979222925.3547499,1038875830.8968174
1202879002.2482944,1224726913.2219307
441914129.4119504,479984203.3063434
456334556.0241249,491278673.58792174
1337094451.733384,1374810056.3110673
314774136.2471365,371772612.37456435
372544119.3596652,445025623.83904684
331256581.24644256,406221813.0058269
2473708450.164963,2866604198.9995294
1338968381.269926,2164342820.291669
1553166346.0017939,2377493778.692488
374998391.2988447,438035116.3530523
570542218.7882714,602795257.8790609
410140201.27137226,458982362.79652625
0.0,1243976759.340641
710652247.5959303,719090797.1013631
1059065579.110122,1127341237.529084
303220274.61002314,376786915.93390125
905960379.2430378,954319378.1458083
1357680412.0646713,1365672680.8407617
0.0,542565659.7430699
366989167.19857424,411751625.97165275
826243200.2416921,857369542.8078492
515517632.77523226,618834993.4135983
1083992071.877357,1135381071.8868034
673992563.3389351,742563092.5860023
1011830316.6299324,1059828404.0111285
154248489.50099483,257608637.5535174
883872100.9124656,918555128.954283
743558154.0678692,802086603.506813
951908912.4115053,1025874254.203563
358513423.2296543,378571499.11417806
455506549.84208226,483121304.78098476
1028710261.9920067,1087089027.0035446
364337517.57295704,412446324.4247018
743736248.4011614,819502160.6532402
379442263.8728652,405962854.00918645
311030298.73763704,329046927.8951321
518973017.1794832,567120790.9119678
561240031.2512128,648408730.571526
336155158.6056926,368471395.60327834
2379574.741998708,481410028.65641594
923460770.7682855,1030066486.2917933
606932306.2603493,617626388.1342897
47298459.33696754,88228743.97168434
557720441.2471728,595461366.3037268
839221369.0991418,854381333.984564
152382451.93732873,209034613.75744203
284433033.1590969,313729909.4771456
954621448.1004345,1003330481.6707988
758635623.5491872,788538730.1766174
440775091.5857926,496424686.01253533
425266534.347039,439250143.5242052
612193442.2711972,730948798.700769
651602976.3274429,711141048.3094125
1911045218.744398,2180291141.1823707
462671167.25945485,488067322.8145758
681076114.9557166,746698763.9648641
177222144.08338255,236361296.2262221
743519584.1977069,770938428.7127331
359052160.68392795,422243340.93107533
0.0,376951403.2133822
116520988.47382692,162523304.0340481
630835148.6427794,653890814.7745727
484936102.3514097,518682311.4013599
305885498.3485782,337553078.6148089
721456915.3255773,751754778.9389046
451957347.38476133,474351847.30112094
6369342.09820722,570750563.9963975
481856262.36289454,577909014.179021
398179059.6832901,440977691.4765982
0.0,1551682272.9634397
441560846.27063847,466062469.06804657
594615890.1365091,630367693.0764782
226791428.6748513,637222920.8781894
230314679.4782579,280575980.16440856
0.0,612862267.9218786
302391401.47199434,345972874.60154796
29643530.358127583,108095070.27533214
359360406.75355744,399311224.55525625
328425195.10710293,373861154.3578726
256794590.5648468,296865965.63569033
1754941658.5693417,1833880981.058662
927587150.3615763,951099472.6238238
241000230.99921757,340988692.10506535
276883130.30524015,332821346.2512032
739057781.454129,853302424.3260317
909877587.9510648,929292579.9560307
1951992268.1007762,2269905844.0028486
59809659.86428846,400297385.6839067
564227352.4255503,595169391.9790254
676175941.7826387,697230488.6882104
568281828.1469395,611271486.2242345
943080364.6761237,970343591.4136868
1062704477.4624013,1268283635.8702698
763723170.8211809,797588675.1735828
653329946.5521103,680124081.228239
41846202.03619115,156495803.247644
235678401.9281119,271717124.05186945
0.0,122598993.08349562
690688255.6021957,710935376.7417378
113452818.79053608,170152859.33608997
75652956.17324615,135863647.69164282
375428600.5155517,498057420.9296147
238369827.95721155,262137188.9136642
351706149.9895814,446997796.6379712
0.0,99196176.13548121
938480610.7354802,992242771.2629786
465490399.40121007,521010800.7549657
196999125.37437385,265657661.37873167
604310658.0991085,633759794.8436648
796897648.1893309,889886627.5885546
0.0,927010387.8723485
549179057.4224023,561033679.6860921
209279962.47422782,463274923.64603066
487522710.914896,524160464.3665824
0.0,53073731.965767354
0.0,257286853.95925587
448830385.6926279,552390842.5510594
416241992.06887233,473184952.22415894
734174115.1368437,750563041.4281296
191543703.64279985,224929498.9213481
706389265.1190112,726567773.151243
494282634.5075525,523998518.2525333
571235809.9865499,612918530.8750411
351490970.6019566,365077856.2365504
0.0,151203144.27157202
436267587.5648105,451022317.68297523
17494140.793311574,85674444.76121968
0.0,159526189.91831523
524581669.11245847,558813705.1546862
746434538.6078186,758153266.4187188
313371959.84334487,335792367.81367695
558074238.0201856,598507610.5112431
409699530.1479254,442371928.508163
235386358.1813054,265013536.73750955
1014580892.5583584,1267708087.243767
574400484.7476426,581383596.3357394
1413001985.8776278,1474875920.6151476
175446294.94929513,226346155.12730843
616861064.3863565,624598228.5934027
507903937.8699541,541014925.9684702
247908021.5410403,297003386.8394197
337722102.4400929,468162273.5142329
222165347.51910502,289883955.23021835
367189812.6113702,404502744.59450424
438393941.2359122,455786714.5648743
305648886.3997401,322923170.95436835
223733083.53022015,285704409.108601
809204178.8803519,839177328.8472351
173204963.03315812,493898157.7959351
585561239.8170979,1004088252.3738363
370680909.7995179,409568929.6254319
429704345.8486978,445411227.27913153
692475636.8466507,850227965.6403971
206225537.08284467,262145125.4294265
330887636.0029613,362234289.5659376
407872263.11846524,446991255.3410733
486057668.55519265,524111113.4462571
0.0,684135075.8497925
0.0,979662770.9599434
451152874.9129336,541580750.4539614
685225742.1015747,692997164.385275
714460153.6709087,730960637.6030273
647972171.9315146,661149172.4573032
323927565.7078954,342261275.641362
349147642.7232822,390267184.57512105
415953589.8549764,436526105.9198455
443558133.82772195,452260359.6687344
392530112.4926717,420803360.1378091
456635700.27354443,460499223.68888825
376988023.1095611,392187325.08319914
658214909.807919,661800992.2896628
348333758.88812935,349285205.5896922
562770311.537682,582374666.4455041
436094957.2302562,449776357.128479
304509658.4926188,336613273.21171194
642114636.7885482,747005480.6412381
82184164.25942698,126039408.62914339
75924676.08847146,95500172.29388916
259070939.07504565,283826316.6255675
604882211.2950498,624784567.4363427
593470612.8453889,684239668.0035619
304750726.8508224,334676757.06214774
241983639.19375712,296984142.57182777
435184000.84452546,632965722.4242032
326121237.1159037,366937386.746353
351101489.2711998,420627660.44402504
912948579.4966486,935801131.839977
289677332.48402846,306277808.39783347
476969037.8924496,491630283.8219491
306920850.7187681,330286109.8934729
437180906.7475505,542028855.7560756
34537932.51261237,136416448.72286162
375665555.191779,386370552.5596865
703039552.8746315,726745490.738622
636347973.2986495,652370703.7160288
238207541.53357875,272926504.8526667
301239441.02787125,343860056.63136214
583464819.7874731,799641467.4945517
520224912.0960609,1509095357.9148238
315840382.859852,330057701.0338198
340494523.24156487,363347978.5799981
812781036.024729,862527039.8260436
472475581.12822545,485279417.4503952
277410956.5761487,291563633.56193566
786884731.1502905,806455519.0939018
313548409.0533921,325067355.9516829
195068634.67598778,790992926.9427686
124123755.01550457,195029231.80273712
345037462.71724033,389755508.45424604
681750091.222998,1083706585.0257483
0.0,406077363.42445767
378156954.89755297,400152174.26237404
300821568.6017553,312027757.59113216
364425867.4686637,374800987.2790506
447856435.69085276,479869839.9368887
969574778.534034,991132937.5331084
349536393.1652406,391846904.536103
0.0,34982908.26595505
504829174.8447741,546532501.2253759
584472118.9126341,598540177.2534806
278241092.7550671,321365464.2976742
496215202.8538704,581066154.5434068
328968905.19985676,395555447.60078204
651607539.1617002,695304763.0355209
196922646.7587959,395290320.8858315
354248671.2437571,383568017.04728067
457818112.6261239,463614137.1831537
268307943.486628,309054445.0197498
391993741.75916016,420885860.1081118
133348485.80339244,200880540.1465882
419171307.00735164,511073861.31729347
518566675.965693,534076571.00733745
125620662.22158927,159731806.41874176
485436571.1111951,508598109.9218353
0.0,385987824.11144435
199283691.07301798,229785622.55814606
455667506.32069224,484028712.56734186
842999991.4733121,862641012.9375061
248937277.08297858,267397033.37078717
706608476.915806,858039089.3997862
597994350.9384345,671947991.4117308
241786211.2860443,247011774.78371072
659214603.463252,704738815.7973405
255825242.51742265,274248941.05229414
247643718.91438377,270778314.7121204
445461821.88754004,454777366.0766524
428080115.9874451,476502389.15821886
371841257.6386883,415842769.1060078
722547097.4463403,770749779.1212292
47652765.47252714,84887432.16813996
343998304.9629124,358589954.6535592
1576421081.0819075,1740928058.8459182
479751925.32574433,488522721.35111076
116607691.34658432,171224749.83227545
399422283.25773805,408754344.5057825
427684955.84629035,449779038.7994987
298906323.9426534,329222906.396435
249946130.4771602,267757576.1873788
687891115.6128209,699887516.3699406
207322002.25814998,271409284.2910068
233104504.52822644,373311950.5446429
527920123.73647916,652964857.4839535
381208107.74769086,398679253.71474004
243049781.28819326,262524247.33731222
292656212.6916561,304437364.5665118
116934541.17948642,185792429.47824973
580423354.1584563,608122455.4663095
266719299.76461798,285009376.98457146
323010486.14674056,345392239.4924642
553514452.9334373,559299680.9594406
553537696.4724476,564922347.7816657
0.0,6671580.290650882
358053874.82004815,397263004.33219373
484006057.55674,506774078.81422853
369389292.38270533,459120365.66900426
0.0,1152994398.7392044
1754783002.6810586,1820301429.1256456
336494698.41531104,387407013.64223844
446542763.314417,455882522.6135174
545491888.245704,644686994.9098071
414149427.2785359,422450423.1535758
329663002.5691787,350221192.33835274
300954654.67669916,409668070.3530521
431576264.8210499,472018691.6139106
279922481.2179122,296935040.6474789
257832913.06407318,273650960.38176227
179523041.3676418,193915888.3725303
445938213.06902444,465244718.4503111
363626568.0506713,373293447.3517187
251612723.6142137,268907514.83833206
0.0,467347302.775324
582657676.1033618,595942103.0485548
493438178.64045614,496860869.76834387
346808179.15412086,363304797.90286255
275378490.07972336,297033740.2602943
258698245.91521,274002860.2585312
324792147.3330351,330237474.7990175
308615286.22675955,360565352.8292509
307356586.7004448,319646311.99540734
274483212.0438152,285889107.532655
233083296.71930808,249094178.60465476
111549888.14629716,270452635.95714724
203271929.04287872,209841356.66956124
237031617.18946314,268529252.1943569
193548079.15570557,233507827.39502972
316393694.59722686,462398171.51660264
322800863.4219778,331131439.1237401
130062429.66068296,144651036.1285779
259873372.07954502,301258244.9336323
478295355.13625836,554619419.3582528
285314820.296026,291461743.39911467
309549206.63936424,324765940.1136213
186060546.98065805,399756086.63374454
170315858.231751,183592217.50213918
401630620.777102,407839621.2584639
143800987.62512702,176104369.5962283
0.0,40587644.811548345
214082212.96176016,233577778.45375326
206795933.21376726,255394199.74498594
0.0,28440829.277049348
298901297.69797045,331248999.8165097
157427470.99082786,189760135.4745584
306089959.72168446,327597162.8714786
144343191.68062645,253392676.0958857
235442583.65502807,253981598.77228004
262924773.56298846,282183901.5749911
258355423.11251834,266534540.54311675
203012316.09546608,218912293.80719098
73637821.50167954,111736204.8317765
251387573.59030253,253784852.47158083
0.0,650246201.2895483
132614470.22283915,248734867.69452536
221815852.89255643,241103384.14766398
198635941.4539451,251322546.99355668
11060297.777638894,749598042.7089176
346573229.33606267,354965445.1801445
0.0,29194510.030598924
434435015.83545756,443850076.09577596
749052742.3701966,761210182.6540926
286969480.6370699,302749494.6198239
276273007.55690527,283140283.69119084
243068536.96564186,266467779.5888316
229796925.7921334,247212933.2548421
179274482.66169405,197001675.13337728
200211881.0447144,226918448.65185186
351195456.27490705,387020531.35401833
481975232.6950117,484995123.7063777
0.0,283153292.3519472
377426074.8722912,410420877.4878342
278789891.00904965,292960555.40766716
391766959.6197978,401877146.5748824
222317586.5238555,247657223.71229076
0.0,861285626.3900685
651380575.4451419,681565073.7798651
324894061.3112407,328219055.2553974
434798313.44441634,446103279.6685285
551711542.8631623,568455008.3008355
133738165.13860688,151269368.3866773
133560245.76463151,168701492.11214784
187020029.7528532,197818406.21087307
154486187.54880518,221805737.2259318
0.0,440291390.7978902
289851220.5472083,307287321.3831823
0.0,93409031.01764995
105451804.10028513,150530605.09954715
235166665.45535666,257382851.8159958
78979355.54976864,103306095.13250713
210118148.67451656,238511200.62198162
0.0,94121509.57397464
263521024.7737642,270370851.19444704
212506008.49003208,233576036.6217408
0.0,1158884358.0049677
448988298.45801675,458759783.8221232
0.0,156624765.3580299
190275664.50672027,219132799.84492898
289112272.0009097,297729398.38526404
111401472.36218151,153443864.3447473
300305311.50962746,304892983.25114906
1569183146.882341,1866212479.655838
214921179.76783726,239177594.63727617
7872026.7266158005,96547740.46077304
128125390.05276555,140782566.53590852
227159616.90341833,268120458.40007588
556092864.1137598,567477885.3265013
807324109.1608508,1214962111.4909344
594561092.9295985,597905166.9930751
466221964.7776301,470878168.05315715
0.0,47145276.863047585
0.0,31136026.42652851
200074810.0117612,213293849.10206673
313219898.5127614,321865985.40294933
0.0,76532346.44628605
669919708.3164315,684547503.1671398
137523447.28214657,152625017.93609342
473583500.51911193,488207567.48325765
103213025.86345053,128372553.78853744
103397372.94581957,181037453.44092757
0.0,112435553.6056493
0.0,67773162.99240166
20806520.151382685,192637690.47416937
736454712.0491436,748615360.6573696
352274366.717499,357963866.7933027
432485967.7611252,443864577.66855663
258981688.1392027,272997349.20073277
332654022.43334997,349422541.6417646
355753298.0055511,359422590.19750565
431944549.82401067,443916682.6559074
216393859.27752912,234794371.77571416
162373463.54074854,177681969.71857178
194014223.04868573,203500511.2211949
190465109.05541545,216950939.9419884
814758311.5849735,821948921.9040229
264303616.24362326,289601473.7488887
114387406.97339854,119059032.21119481
605386648.5234108,627086867.4243016
0.0,1204819277.8782313
353843073.6640546,385570406.9304794
171352411.57430828,194465055.53182802
647975788.7475446,662790146.8791732
18972023.00604264,78017982.67190932
134500510.5127868,174039946.10049063
19216260.492494617,176318547.72222325
223707326.44057152,242167014.57044196
168935986.62979096,180169988.64830852
278754780.81828135,295858201.85666096
257066847.13618958,277793681.52893484
149923783.77832562,212174017.81537247
292430660.1860188,304947238.5518502
190286254.40517735,197990042.66501242
205488170.1889416,227883065.98987216
506594992.4622317,517643842.9046731
238171406.77353525,246278955.50916016
1629457541.508001,1910051270.2751331
268066917.15679267,284712486.0384902
164433628.14110923,177076119.17736033
313414774.86884063,359176751.6195016
176988922.8788485,203966421.55761403
282073567.01563036,283565185.5207868
145085325.36104608,160687613.84674284
221857846.09213346,307911015.7472073
251043732.89838687,282532994.6903899
459869342.05341434,475231146.8097409
0.0,19564222.53083009
479230821.3970126,484672492.91650933
226487179.8594994,240516975.74379584
262562196.11467957,287361763.52746093
217460981.30855024,228060555.68526313
386384191.9222878,402889304.1559298
0.0,42659997.41765534
0.0,508729375.39957005
180937370.8226196,189673852.91311592
206315671.33285522,224875057.66031495
273210606.05992115,286229201.2511604
91966335.67811681,101182057.97816254
0.0,371011497.8430122
252438436.91527548,275065146.643934
317807700.96430445,332890270.0465253
213380702.06182998,252182129.09767273
230510057.97800756,245513246.78786686
306103431.2229552,341288482.5940774
184652094.09184724,202603983.30071324
363941328.911142,387674003.8462681
0.0,196986955.02206197
191697854.93830734,197020316.1757573
0.0,229143909.89209765
102946049.84848535,132476576.12052432
323020275.95189667,336849823.25782025
33948783.28783907,375420504.15521127
253600944.4074335,257866432.6945595
282126007.42168957,295892835.96424854
1227959229.48827,1351551709.7133718
168530605.58184445,171048786.47679725
148049444.87967348,172730406.8520957
537705241.3755627,544931433.0638698
303774792.6665696,315569095.93215066
0.0,28539215.35575059
352218285.84927166,397602031.4116075
435336684.9465516,506832248.1552485
192183373.84689504,202368697.88779217
0.0,133048999.61593154
241510803.6163745,259815861.5870804
60239487.01245618,78684018.84853007
145898121.3840388,168035207.96539098
191881987.15375215,205833645.5522742
319799749.27494496,327442726.1333031
177791741.820376,186078894.01443046
398902694.29141694,403956493.1705263
154354035.47904915,163346506.91034856
0.0,2086877.81120976
181464162.127689,196205180.8291933
284711591.47807276,293836397.1055114
142483373.56249294,153300158.45272988
234415548.660237,247448926.60467905
0.0,219343599.29837757
284567025.26867235,689714383.7508037
20039886.68164286,37070419.94633498
0.0,653456698.2977644
250598514.2281217,253972155.9325808
184591017.62289506,207771952.4426029
132843433.92050737,159979848.95083898
344178970.3560748,346313312.00074863
31495804.397969894,73707941.0538171
89331534.30934238,143602579.22818795
264674954.76918754,271558685.9456931
15532247.802375887,89321762.16798273
259377513.76406208,273334553.78668725
295884415.9771826,372781046.1482326
288277355.61319995,301926110.56353825
325230752.90448594,334916276.6604732
342759350.18302816,363473176.55055445
30365486.152616333,57449490.88202171
221332425.55846047,225842245.9062291
57239040.00014372,163785759.41402745
89728792.35273138,119267383.82650545
149040459.7391276,150664428.42902595
0.0,237256087.34718078
285658465.29766923,365580917.2396364
0.0,27134469.65708684
236275403.14216584,246797857.96377638
236184198.4191149,240407588.12833646
578492830.5019269,1286541755.8871245
366601124.344677,371556020.00411236
198513123.48135722,212512521.422617
193332779.20248052,196330886.49746478
253527395.1843227,271008511.0795867
66794418.62040281,126089083.14165404
0.0,82384686.3019683
4676789.300848972,34734755.01908821
167622023.16338432,176678740.5580091
154333838.01580146,173571736.45172787
200086856.96964037,212424739.08949056
171947570.64159793,178293618.50632083
56309005.00104042,205905180.43941826
134204427.37280615,178131865.93415105
317295425.2242018,322159968.08818394
927494239.2342719,959471989.6356021
436393.27247449453,26332012.712858636
250198262.30593783,287952466.51006186
0.0,202296852.48879075
29988371.558699325,276032580.7806715
397242627.48849905,422044695.5166592
195209913.67151725,208275109.6329013
168658737.47652638,182018168.41424498
132614354.7968027,151735865.0236696
160244382.1567018,164044793.6804084
229620577.07990038,230557623.73579115
284972571.30076087,297140593.683964
0.0,418096204.746644
24428531.782987036,34234523.38040013
337437379.42851794,354414843.7060668
238696222.57950282,240646568.3453322
358099027.17269874,377053394.03980976
226083696.07737544,237093844.6996443
112511725.64693892,120626558.09773856
64817098.04752703,103790109.00204882
223167394.39693713,241887224.16884944
154718095.92637956,163497611.67071056
103063302.04653823,113135488.6766413
0.0,18373506.294206735
478849531.76412266,493288423.2193715
0.0,216251844.31235558
135376166.19158086,280131252.3432079
249091051.77418727,276932985.95628786
155391500.89384395,169735035.78764004
226284362.3040231,235539764.47148407
24497386.670851305,112855292.34276882
243729103.1646371,258887631.03769904
390124989.2347462,414289832.5689478
462412857.0394827,465762551.9930986
0.0,44754414.509539336
182650959.8268751,194941152.38348207
169814447.66762805,179408937.28365314
216987226.9305227,230644627.41118965
123756007.89828815,137860608.59974393
62011220.94480379,116480401.09346458
184638948.3173387,213543919.3924055
408312412.5830971,416519217.8523194
20198273.557973936,38350051.36505407
61433341.85771399,84769779.30516918
0.0,221258816.91259748
209202959.8027532,221772572.88160732
38498271.45198936,102772864.88315633
240992755.96654454,257729474.117196
0.0,34993793.012343645
133441938.4224253,146935730.82060155
223323181.91125715,228716507.05336595
339099656.07806647,343617856.81960833
142689715.73962003,152358044.14896333
0.0,313447674.76395726
162235931.2319466,196944012.4158759
242392085.01746494,248833963.92761558
38948662.229691684,78377446.87781787
276581793.3981674,287175414.3190431
178682958.63378012,179791065.86743298
338653615.3677341,343845775.7593251
207395877.39453948,211300400.3086538
487091780.33554435,504267044.6418025
344508016.07450765,355120200.8165085
258907530.48569,275458707.10622597
0.0,104130402.67307234
187254740.86442456,198786571.81322828
208832322.84146023,210935508.3089183
22320545.918061428,34211142.81053402
153922537.02625653,162962125.95419255
180213477.02573895,185334050.55082086
240749330.98709798,253580050.830339
119144360.73074964,127387588.48578267
177388966.94574416,181174591.66124266
31631783.60520574,46801926.999472454
68768230.25973172,77820733.77161063
201552875.06585515,203898507.10975426
0.0,96776409.2794237
181261306.80609018,187729351.70861626
168898648.70753902,176623817.76337078
163715287.642887,170700550.43892208
173497244.7818339,180342409.7079774
125944658.16663723,144122676.15127474
49707478.391142204,64784288.854658276
115317595.16466081,125617465.01916459
157332976.53248018,169949248.6920407
191894816.89344466,193881877.9309735
255363285.69027087,258901118.07855138
228707448.6205694,232342991.02076632
0.0,421388765.19728065
17704766.458351977,286790725.53479385
345454218.78036666,362561841.23252356
167756370.19990492,177372298.60817355
251039541.64630088,259272886.8457033
75500528.35169905,122441646.47145174
238561951.28246772,240978988.93690273
11297651.122367522,14975861.42459317
7180686.44312217,24395271.807545543
64862193.74753979,70297666.84950416
218639933.36692226,225368380.81343192
0.0,642519050.6141129
85762753.36771578,114689752.40242589
132805522.253001,138912030.4999686
120659884.45921218,128365659.89269578
0.0,1116220027.6207354
386130830.06602824,388411754.9122013
455939927.57913226,513691338.31495833
174024906.6350577,176268865.4934589
314871958.7733606,324929734.4500347
135804473.31376228,145244095.81531793
44846144.07254672,52131461.513211034
0.0,18458443.474664994
194382823.54072922,197749339.13294065
89977936.17452759,93114151.48544471
135042450.03272825,146480103.8048972
0.0,45011915.88030043
163369895.25173247,171144490.69450843
55200719.53367123,63437142.2334001
0.0,555553828.7236716
1230903549.0861444,1329631088.640215
162753531.65683198,175636440.78939494
82855348.32743537,87815352.86178504
132507003.89928137,141350174.0493645
