galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_allgas_global,sigma_allgas_los,sigma_coldgas_global,sigma_coldgas_los,sigma_hotgas_global,sigma_hotgas_lossigma_gasNearYS_los,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
634,003168,10.67799510389531,0.2588017131894919,333991041.8867847,2172.8503710167706,1052.1143322122566,1.2969970703125,21.224898054764054,14.453502605855004,17.053526856020795,13.926595323215214,23.78017012444019,14.453502605855004,23.946524207980918,17.081236160864812,17.77220399119308,17.99432931744674,14.211954211316277,-0.20902748589257047,649853.7014986883,5133067.769591943,-9.710919221597628,-9.8133578204802
634,003072,10.354944205253654,0.291745129692924,323664730.77579415,2077.762250819379,999.0752209261173,1.2969970703125,21.09749572306797,16.042182402116218,18.821099927220445,15.61343157738601,23.87444989583415,16.042182402116218,25.193976079068527,18.198481963647367,18.225958858636343,18.345004169244874,14.987756960990462,-0.23071541449671096,633852.2703601281,4666804.6435030615,-9.708107327368557,-9.841075756289555
634,002976,10.031893306618887,0.32621427192856484,313284125.8407966,1984.6768787350215,946.8956882272888,1.220703125,20.369826821826322,13.666779433273962,16.50205245763566,14.502694578412967,23.31089238122605,13.666779433273962,24.5108433658688,17.93999007113961,17.7342808236316,18.443075565465236,14.75936162134238,-0.22348440545946657,587290.7857774971,4728554.927658619,-9.727085202575418,-9.82120995142843
634,002880,9.708842407976087,0.36234089724523405,304164792.6481054,1893.2555784949966,896.3632664070572,1.1444091796875,20.382207661437814,15.188189542671623,16.513990025479984,14.003988460539993,23.09286059325317,15.188189542671623,26.337226605050947,19.31079521248526,18.50793912316196,19.55711301226878,14.757812338145426,-0.23495871983313577,470714.4770597935,4642157.587266549,-9.810351387187575,-9.816389063284575
634,002784,9.385791509340931,0.40027354710332835,294183541.0732442,1803.32837061148,846.6602109064374,1.068115234375,21.201855994858455,15.597475745526388,20.472766366064366,16.147153423630197,22.53412773806227,15.597475745526388,27.12065840894635,18.899220768031487,18.869553857632738,19.31913121482224,16.259262081472613,-0.2568828674005749,524072.86386883457,4951010.411996152,-9.749226698426984,-9.773924531587632
634,002688,9.06274061070774,0.4401803363896221,283441971.95152503,1714.3046912304749,797.4682945225206,1.068115234375,20.796025914756555,11.809257583202236,14.689644802832857,11.512986551510249,22.21467460396855,11.809257583202236,25.974444990724415,18.267345912124576,18.324851786239925,18.079768216801,12.630175806487724,-0.2456652299301172,329838.26828845654,4062666.7414610703,-9.934163119118985,-9.843652961965994
634,002592,8.739689712070197,0.4822523237308459,274723132.918283,1627.2487023456856,749.9867214792905,1.02996826171875,20.380054253351158,10.944889646087343,18.741201766709896,11.089889093099476,22.214371314754246,10.944889646087343,27.194594921292122,19.350195029204627,18.45901962205817,19.317353812517183,14.433053894377515,-0.2680010343393123,587949.0325799574,4223408.465348033,-9.669555550391859,-9.813232144418611
634,002496,8.41663881343318,0.526707610608821,265025550.0883505,1541.9879497116633,703.887103651725,1.1444091796875,19.742483180125845,12.59230129681914,20.656896426765453,12.886340396430183,21.606119222217448,12.59230129681914,28.622664102422327,19.403664692107238,18.958580320247254,19.715245066818877,15.10415643707405,-0.26982855547237355,620398.4695306959,4133134.9454748724,-9.630617026830581,-9.807008159523683
634,002400,8.09358791479963,0.5737963620177718,257050971.73856157,1458.7463178892237,659.4442167221329,1.1444091796875,19.913764476175853,12.854928902707089,19.925042663760856,13.262308256870629,21.18481393464246,12.854928902707089,27.621622866485815,19.54345522908717,19.352291694457175,19.637813007181855,13.979515003902677,-0.29074125243780086,487354.92340856564,2956531.6591667957,-9.722173892185834,-9.939236716107148
634,002304,7.770537016155638,0.6238070024524416,249101935.72423813,1377.8858901569904,616.3895756174966,1.25885009765625,19.45745067949404,11.395779196277026,16.101246457010507,11.522063578140255,21.204390377452558,11.395779196277026,36.631927915050305,24.461659562340472,19.32989530240563,24.4882666473761,12.791131795759082,-0.298838741110939,305276.44995127193,3817762.4326065816,-9.911683799711623,-9.814568202256586
634,002208,7.447486117521756,0.677073924846552,239905393.26314932,1299.0275908476165,574.907306922221,1.2969970703125,19.97596634602976,10.61290664824909,14.435983146245356,10.966925283261066,21.116073798441814,10.61290664824909,35.63910778134058,23.404775603358082,19.115547544481846,23.31168060288443,12.977783965027875,-0.29061672370569086,295173.9623096831,3235258.8019001274,-9.909961966218304,-9.870130983932643
634,002112,7.124435218884123,0.7339871666914138,233244656.99149245,1222.1092864186787,534.6280963660915,1.316070556640625,19.593969827502583,12.681681174673102,18.233396448282246,13.47854397502368,21.618362098017204,12.681681174673102,41.444698361273886,27.649299421983002,19.40518710969043,26.968103091465345,12.665348041691532,-0.29551232240531555,538415.5802413347,4821310.049082805,-9.636694085346928,-9.6846466429971
634,002016,6.80138432024788,0.7950046716942583,222443685.00176746,1146.450260893846,495.45023303729704,1.41143798828125,19.412417811306902,11.691581105060319,16.889686006395355,11.141071027062875,19.93034261838084,11.691581105060319,33.17816742629211,21.088458878596683,17.83204540785349,20.782944929243016,14.212264477841444,-0.27956172515314476,213641.69449596555,2924265.231584029,-10.01753406707515,-9.881203320296365
634,001920,6.478333421609404,0.8606679900444211,214425882.2009865,1071.7338691090476,457.4969456768927,1.430511474609375,18.89895662876939,8.732932333487662,11.66321808740253,8.057568190670345,18.20299147535693,8.732932333487662,33.58914259296393,20.986233219910183,16.84770834950281,20.80421715912318,10.262391478377936,-0.2870407979731953,253657.228120912,4270560.017855014,-9.927029963226156,-9.700792375788403
634,001824,6.155282522966128,0.9316226108006774,205700305.13967678,997.9400872908368,420.6379918167877,1.41143798828125,19.392645200460883,10.955087347429387,16.772850545169696,10.98301087662904,18.53369860961149,10.955087347429387,30.46587766249053,21.799791944945127,16.835573009393876,21.730695698417435,12.612752194757906,-0.2876891464254697,1027043.4105893011,3140712.2116174023,-9.301646135394998,-9.81620679279819
634,001728,5.832231624322499,1.0086446225340455,199175936.8018,924.8395612100654,384.381470309663,1.354217529296875,19.46236972192423,9.852072708823057,15.622246230993504,9.70681007199089,18.88837073784361,9.852072708823057,33.26147025684313,24.039255702511998,17.36408454869276,24.010557522587582,10.563617873492788,-0.28935037820836984,199797.6925036914,2440386.3905451233,-9.998646400317307,-9.911778274128057
634,001632,5.509180725681128,1.0926761541034469,191040807.03208712,853.7701076330734,350.93716463986823,1.201629638671875,19.369664031432244,10.15214054092037,15.279291504034367,10.120964666991842,18.82837672299727,10.15214054092037,36.915942573455986,25.152891837715366,17.309638889445722,25.507532280536005,14.240144694319483,-0.31582212388632463,1467664.7417597428,4327625.774527463,-9.114499282941269,-9.644876445379573
634,001536,5.186129827034902,1.1848732073547203,181891149.23638853,784.0335282208337,319.67494158323905,1.1444091796875,18.602037265993488,8.388694416382872,11.043312696048288,8.419349989414942,18.73008966057653,8.388694416382872,34.727442280287335,23.391491887580834,17.5835487947686,23.923002229197863,8.902923610566528,-0.26953577963338904,143301.58635930033,2657238.794579585,-10.103560568854283,-9.835380982616362
634,001440,4.863078928392983,1.2866713145787636,176523508.97864854,716.9516069382262,288.69040904597273,0.9918212890625,20.565041537907145,9.10346438263189,14.030942768537507,9.111543412571445,21.306468817300544,9.10346438263189,42.216261892754865,28.58841822419309,20.224714217817674,28.863771660187275,11.167380127731256,-0.3007690982587522,533454.1184990405,3819917.842993195,-9.519705479454661,-9.664748529466243
634,001344,4.540028029745287,1.3998773857426015,163479909.62639466,650.474801444811,260.2951411681648,1.10626220703125,20.310505823409187,10.496998397699105,14.863720084366088,10.140675666872484,21.95007290148124,10.496998397699105,49.22437502507604,33.509982743925576,20.590203487867026,33.25079795471825,12.75152023139129,-0.2524250191811195,89463.46408001253,7345953.232607418,-10.261818678646547,-9.347416229837721
634,001248,4.216977131098722,1.5268009671785547,147958501.50801697,585.0717320201529,231.8280519141768,1.201629638671875,19.75417394880288,15.752932829867516,19.4751012756619,13.697109700859883,22.622328363557383,15.752932829867516,43.04094514585947,28.491083885505432,21.653738950795827,28.323794049536716,15.621475948862223,-0.3304440291373032,1482212.4406033286,5852187.335705209,-8.999229470129055,-9.402821704248595
634,001152,3.8939262324479804,1.6704464395322098,131858494.20747176,521.9464004699498,204.02180645276675,1.6021728515625,19.846737751873228,10.773730494520473,19.872526835544797,10.867778567284443,25.737261124217802,10.773730494520473,60.11142716057318,37.55349733969068,23.61421764241075,37.95768711473788,14.204111461426852,-0.2860454435419354,3649149.2398597966,11097178.780356519,-8.557916486755603,-9.074895529133068
634,001056,3.5708753338081696,1.8348024148866668,110267251.46620806,457.1704932505386,172.35487845617988,2.155303955078125,18.670072564403522,9.269829963031748,10.800202457448375,8.380145091812484,22.471589672117062,9.269829963031748,51.33691035511757,33.24975644558073,21.189357582621472,33.63770809356217,11.321793983744282,-0.30065421683453697,177155.88873282066,4234564.231007201,-9.794090956404645,-9.415637824688739
634,000960,3.247824435164525,2.025291841891469,99771721.67555806,396.2652278714788,141.61008907761618,2.6798248291015625,18.520833515363616,5.152280854886511,6.478395189316261,5.391799246500936,21.080565664210056,5.152280854886511,50.29871299010486,32.76049151375762,19.68812717063253,33.18856348590486,10.34912518561026,-0.3359575178338275,212094.4069966186,3601237.046971381,-9.672478250361857,-9.442555757323753
634,000864,2.924773536519792,2.249499247238337,83097203.62262383,338.1725196496718,116.56988750446376,0.667572021484375,22.75489680331654,9.655951966431896,12.057606054725229,9.199544122636858,19.17405793863839,9.655951966431896,39.17235567357206,27.402641159302526,18.30523159181747,27.228699138920867,11.85819776889052,-0.3706408546752771,536126.3579722716,4251857.865871772,-9.190319249915458,-9.291007671013766
634,000768,2.6017226378799023,2.5184004086533545,73755375.16198114,283.91503220817845,94.25582645964096,0.782012939453125,17.195985246967375,8.236573452152633,11.737667140179122,7.55090180888169,21.65317291036242,8.236573452152633,46.03077042875341,36.4741438356119,20.695299673736514,36.36243869870658,11.535908679523736,-0.3864440562449502,963016.2639541697,4522654.789984851,-8.884160054628168,-9.21240023670246
634,000672,2.278671739237661,2.8485597433059424,53964102.10220545,232.2778028237311,75.2586639506075,1.468658447265625,22.687600695301295,7.749689961827796,16.84194547252718,9.076879803445063,20.19582257355963,7.749689961827796,50.889751339334516,30.043173300004888,18.8433728166992,30.338775975158086,19.268288076588732,-0.28731376373122774,189056.94478437005,3543341.1027667024,-9.455512320030344,-9.18269199324262
634,000576,1.9556208405927953,3.266336524176207,51257458.75217042,185.66762185697223,56.38586595650419,5.76019287109375,20.613108807902304,4.914327262919851,3.2634368177358803,4.921131666788292,15.40712203447504,4.914327262919851,45.4449579962849,29.326518654536237,15.412966394488821,29.565400582671586,6.994728608895225,-0.3308968607475181,15444.35114849557,2674026.4070308213,-10.52098740353852,-9.282591379112374
634,000480,1.6325699419511532,3.816678440077808,41464335.107488595,137.8735930729467,34.83760013025538,9.307861328125,19.39615767115755,8.391546579192829,16.31604541979857,8.546511287702145,14.66742726506158,8.391546579192829,49.448199385626985,32.62676040920776,14.127326216849472,32.24648024216778,10.458488515173013,-0.4785767228779035,1867909.2832144292,6321329.343389166,-8.346318925254637,-8.816866287931452
634,000384,1.3095190433096757,4.583801636520739,30038715.154476546,96.72731208925092,19.84558938759237,16.44134521484375,19.143730239951005,4.417496049277901,7.504437688503068,4.509407999039899,13.317228141031178,4.417496049277901,41.86806821631917,26.33141984498068,14.86020596494098,26.210671680116523,8.476609526658894,-0.46527281553768546,624140.518982764,1635696.7460269995,-8.682398974916907,-9.263978562940485
634,000288,0.9864681446653375,5.748642531729334,21187047.07143253,60.57910743659464,17.496489085928303,14.95361328125,11.359905073516924,11.453244788597777,16.885710779627654,12.53237005245816,10.398183999025335,11.453244788597777,25.445512644902696,15.65696154686872,11.099238057458896,15.66790672782911,12.68863082489202,-0.6260360557344169,48073.66079628533,649602.1658549893,-9.644163236670105,-9.513422967237767
634,000192,0.6634172460198644,7.795747492274411,19835088.87121969,32.64998470216987,13.325236731732991,15.039443969726562,11.811421128092237,4.7078523239300445,7.59985166674837,4.845510436354436,10.681897684172581,4.7078523239300445,21.944829349778576,14.461368135656224,12.203410915771872,14.354175833064206,9.324828530938877,-0.6141107601201138,119507.46024631002,447850.06755200645,-9.220039133734872,-9.646301506615412
