galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars,sigma_allstars_wtd,sigma_youngstar,sigma_youngstar_wtd,sigma_allgas,sigma_allgas_wtd,sigma_coldgas,sigma_coldgas_wtd,log_sigma_pred_10,log_sigma_pred_100,SFR_10,SFR_100,sSFR_10,sSFR_100
615,002688,9.062740614554224,0.4401803359019763,978957554.6772454,11.52360407515679,11.091704701838829,11.523590087890625,28.101204257341024,28.140264735952847,21.760964617938672,21.773655529897148,27.060789587757395,28.140264735952847,33.545169579664275,33.48733219618172,1.4372148648279253,1.4371437173770507,2238988.4132161452,22372741.281902358,-9.640712016105415,-9.641044661725136
615,002592,8.739689716188655,0.4822523231797886,929857145.678456,11.189705587239173,10.759528163837539,11.189804077148438,27.671889026195384,27.705011691355196,23.287176119593063,23.283756945302766,25.397809441097895,27.705011691355196,31.76779281986774,31.701897319411298,1.4259885591715942,1.4130277417229247,2009821.2886756512,17477529.28841813,-9.66525879074453,-9.725936194263559
615,002496,8.416638817832515,0.5267076099861014,881518235.67262,10.868946542439124,10.439153337912888,10.868988037109375,28.630731126457263,28.631114529082318,22.535487776179394,22.53327833312017,24.464528917051588,28.631114529082318,31.27472562056299,31.147262418318338,1.416011707250319,1.4139477141500671,1829223.8876589967,17889196.4915262,-9.682964436677231,-9.692640466533367
615,002400,8.09358791947071,0.5737963613165245,836898765.4475958,10.560559334105251,10.1350871265321,10.5609130859375,27.288373997314167,27.30599676450614,21.98439019412221,21.97228818479317,24.39931072510321,27.30599676450614,31.47780674538876,31.33190021045889,1.4437691112064284,1.4114825441972778,2502095.2230438637,17649889.020719174,-9.524369093451998,-9.675930948240916
615,002304,7.77053702111597,0.6238070016604671,795380895.0751078,10.25433602425073,9.835502097856489,10.2545166015625,27.770487564452623,27.84665857587481,20.90311645892016,20.8961238197127,24.046867511484052,27.84665857587481,33.10154210600226,32.853910395710756,1.4050017267844612,1.4068301446524865,1667032.405151228,17003501.41330189,-9.678631113005107,-9.67003679324679
615,002208,7.447486122755436,0.6770739239551868,756844978.7445161,7.783179091441756,6.820271372747734,7.7829742431640625,27.47585059747903,27.495245399106686,25.60886909537932,25.59366853980863,23.988351629717926,27.495245399106686,34.27667155992713,34.027924540222976,1.421713817557579,1.3979759382951995,2023756.6550598296,15647239.695546301,-9.572848644037215,-9.684569198518266
615,002112,7.124435224399417,0.7339871656861381,719964603.1638045,9.671143024149933,9.285338397415439,9.67132568359375,28.284408894284567,28.252985095416616,22.35659066970133,22.349246567436065,23.449179283765925,28.252985095416616,34.55807034478163,34.33178969797774,1.4090234444436684,1.3935154021912624,1786978.8417934347,15102120.926087672,-9.605191734604983,-9.678273201562984
615,002016,6.801384326038589,0.795004670560637,685525724.0284324,9.300244838510192,8.916073621413187,9.300537109375,27.66569177525315,27.619897162964428,28.423097386087836,28.399336361201566,22.91011509648304,27.619897162964428,36.94967865932736,36.62435338128081,1.3901023865903495,1.3940664919848393,1473975.6663140818,15388445.691790557,-9.667533442259082,-9.648828999944405
615,001920,6.478333427679818,0.8606679887630417,648346276.4059385,7.1463206653848665,6.214174317562206,7.1460723876953125,25.77949077961047,25.76284006508728,24.548801470336734,24.56451233102629,22.28566559200325,25.76284006508728,39.16316168358704,38.808970659053216,1.425060354938562,1.387117558778249,2188045.3172665453,14479944.814685943,-9.47175070838182,-9.651040114239676
615,001824,6.155282529317906,0.9316226093487187,584416065.1802508,6.931719690972255,6.013328624841161,6.93145751953125,23.19734507561381,23.087146236213464,20.63375212909801,20.630174782441728,20.991861685966263,23.087146236213464,34.661432590352725,34.502978773765655,1.3515648260680313,1.4075230437381387,1010172.9876507223,18600486.51843973,-9.762326394713458,-9.49719784200248
615,001728,5.832231630968516,1.0086446208809559,536896120.004445,6.696398493846169,5.792159714313576,6.696319580078125,23.818158850328572,23.804898933469495,20.42084943237462,20.400175274290508,18.78156392585889,23.804898933469495,31.509618122008842,31.283866967437778,1.380116152219427,1.3514699376781116,1411539.3605990142,10319743.351724152,-9.580197272552633,-9.7162213687727
615,001632,5.50918073259737,1.092676152221565,512907375.6692545,6.464181927870184,5.579757656519044,6.4640045166015625,22.12158056890671,22.070769078767647,20.339375738073752,20.304904702665837,17.602817677621072,22.070769078767647,33.28517054648073,33.065948435831466,1.4139087385680453,1.3737622729657035,2069341.7229613643,13334399.945728187,-9.394206730044814,-9.585065467307542
615,001536,5.186129834235188,1.1848732051987418,481919884.8162582,6.227948846940277,5.363341653294717,6.22772216796875,20.95216601736618,20.922558113176326,15.755168813515015,15.75623219275344,18.73026224124958,20.922558113176326,35.21104793100356,34.98063150519726,1.3723401685749503,1.3478330689466826,1335767.4390337404,10210180.629936606,-9.557243993585628,-9.673941421055881
