galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_allgas_global,sigma_allgas_los,sigma_coldgas_global,sigma_coldgas_los,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
492,001632,5.509180725620864,1.0926761541198446,335385260.9017315,1868.5351777481428,1115.1980867147768,1.52587890625,26.79972923307408,15.246268673052999,22.04794848270361,14.583937689029977,25.000152354424863,15.246268673052999,44.762927199200696,29.158443903625283,-0.18346828383194114,2086780.282223303,17338265.15618547,-9.206067248385665,-9.286538332466328
492,001536,5.18612982698007,1.1848732073711385,290319975.4639015,1725.253188616638,1032.1659105288993,1.239776611328125,28.59222580767295,16.45238751452908,22.038157694430733,17.18540782285998,31.107008135216116,16.45238751452908,47.925006328864555,30.951353754198514,-0.20283368164756468,6854366.648727081,22767490.017089438,-8.626909586813124,-9.105561763666662
492,001474,4.977492788278423,1.2494155616352793,258674302.21439064,1634.9757276973778,979.4024037951515,8.6212158203125,18.352961974766597,11.111390145452216,14.446778556943888,11.54758813796202,20.97713958726661,11.111390145452216,32.57136731601746,21.646097280943998,-0.18278780548282322,667628.4075631372,9182008.446862813,-9.588218478617783,-9.449815598278256
492,001440,4.863078928345642,1.286671314594468,250155115.9059451,1586.26967964711,950.6069954050729,9.765625,19.13007100903573,9.505962406847551,13.988486729176184,9.327721766559975,22.58328842825336,9.505962406847551,33.47186823411662,21.821565771089276,-0.1438178554767401,1930580.837846503,7984355.978352274,-9.112521397791753,-9.495969497534126
492,001344,4.5400280297085285,1.3998773857562143,221354399.5347935,1449.1128985868463,870.6279028727206,5.60760498046875,26.500604001480827,15.28347038569828,19.438860316558504,14.529545789105146,32.07609874795556,15.28347038569828,43.38710748661992,28.701044911361855,0.027629408577224412,609880.0838788305,5261221.925786606,-9.559843706875126,-9.624001536891868
492,001268,4.2842794016195676,1.499091733524995,211775395.36241093,1337.2392893626966,811.5352836591908,17.7001953125,23.263982863028428,12.826550662161434,18.585129376851032,12.60226066899461,25.82044407126324,12.826550662161434,39.89193552990372,26.840522017310313,-0.16834305570115235,587584.824067942,6474815.089296408,-9.556804930736638,-9.514648131044378
492,001248,4.216977131070618,1.526800967190274,208258339.22221902,1308.3036597962189,796.3410847642654,19.83642578125,23.162436797290656,12.308929937339105,16.919600333651132,11.288364869586001,23.8326701296619,12.308929937339105,31.937408026458137,23.16636604280389,-0.2203378684959821,1092185.3465895667,3250899.8427705457,-9.280306055257707,-9.806598811253041
492,001152,3.893926232432912,1.6704464395393583,192368644.31753317,1174.230920135377,724.0188418740307,29.449462890625,21.86467324557587,10.779601354400906,13.186924920561557,11.16900540038982,21.452240266410715,10.779601354400906,33.59424845121113,22.580966636836006,-0.20489602590607162,494726.5218209661,4942720.568710255,-9.589769091282975,-9.590168225595445
492,001104,3.7324007831138593,1.7497370763298963,185468781.4233884,1110.3048738334815,687.8665875063157,32.04345703125,19.527489881809952,9.128092709222233,11.182908908589173,9.346085845799696,20.33502245160524,9.128092709222233,35.49411614730128,23.23248107661327,-0.19393191502220233,296832.26961074764,4608716.4522402445,-9.795759705799068,-9.604690829241711
492,001056,3.5708753337953514,1.8348024148936646,180701117.63030392,1047.2286751958986,651.4336433554936,35.09521484375,20.59396105321966,11.457431514903334,12.858616169852986,11.02699064544043,21.21488703802634,11.457431514903334,47.35421653379638,33.296705510490746,-0.18980758400506526,889312.8930035672,9264059.908733226,-9.307906250027633,-9.290159483782121
492,000972,3.2882057974886254,1.9998184905561074,166534643.46521786,937.9859390844983,588.220184786268,38.299560546875,19.7596786827829,15.108098929295767,17.672185436659277,13.471639124344712,18.808838945939346,15.108098929295767,32.808819824364484,22.39311743762579,-0.2072009010200252,323944.2728736954,3669171.774390957,-9.71103428529837,-9.656936547622276
492,000960,3.2478244351585674,2.025291841895263,166066948.7971618,922.667068499755,579.488127662835,38.5284423828125,20.035721506433575,9.251182627730532,7.595605791984022,9.745342806208932,18.641545512714185,9.251182627730532,37.0204732915684,23.57955063684001,-0.2117348223248284,547011.3415540642,4032200.048447691,-9.482286875356282,-9.614741135796312
492,000864,2.9247735365185394,2.2494992472392856,159776324.25877827,803.628400654211,509.8499409240059,41.19873046875,18.10923615763283,11.754573771744091,15.732648545498432,12.364308320032992,19.355048662513994,11.754573771744091,36.13862229966759,24.27872005481296,-0.24853484712737628,198385.81236862103,1919090.5205427795,-9.90600181555123,-9.920416965536667
492,000775,2.625278432573649,2.496966179543968,145165392.709357,697.7458126703026,447.76435305227153,42.266845703125,18.21264717328867,6.634241759392784,9.67494054330383,6.608758148498691,17.955192775037002,6.634241759392784,43.927912719753365,28.41861989171788,-0.2297252760007055,748881.5710293147,6204004.010496961,-9.287449950001287,-9.369191023429158
492,000768,2.601722637880766,2.5184004086525635,144349836.77696538,689.6389660997794,442.87952422409757,42.41943359375,18.07681913694181,9.1566572130196,12.069956101531249,10.19649665970957,17.83642090068622,9.1566572130196,40.87351333597865,26.00407259804558,-0.18898110346302394,994978.200770906,5407340.164283506,-9.161602731357872,-9.426432606161836
492,000672,2.278671739237619,2.84855974330599,125448018.76531279,579.5512297932084,375.83373597679406,43.3349609375,18.70662713864076,15.855533815253947,22.615885659156923,15.761779932339232,19.02001111055438,15.855533815253947,41.339494126649306,26.439417447038203,-0.25528357555786824,462750.5316174718,6635925.883697268,-9.433116880422098,-9.276562280006418
492,000635,2.1541625387192767,2.9972897389742523,120067888.91010645,539.6498585734311,349.3661595478692,45.166015625,18.810018411992168,10.272539070615064,13.495217134998141,9.757827758305304,20.104858589803623,10.272539070615064,51.676148840886476,32.0601014838938,-0.2896078651407192,641510.8126386557,11479387.872148981,-9.27222289394329,-9.019508144408105
492,000576,1.9556208405947524,3.2663365241733318,107365256.72550131,476.1023758156944,306.2327828596241,43.9453125,18.324216486483728,13.352542526498514,20.18060260403688,13.275362052030438,20.290437763970704,13.352542526498514,50.77156666244077,30.914366815556924,-0.28278116400097136,197298.24080171812,6745025.268024997,-9.735740553990974,-9.201880185946145
492,000480,1.632569941955728,3.8166784400687526,78873378.12624298,397.45240959072396,233.52255675204702,43.182373046875,17.142159313162676,7.015805086481937,10.904329116339179,7.194837509846366,17.19078782818282,7.015805086481937,40.4412489614043,23.187548630008855,-0.3539842952705199,2884395.6782575403,8388714.180842955,-8.43687560576586,-8.973235044519267
492,000454,1.5450769902401529,3.997992030070714,72955334.90332997,393.42648112878055,210.98841709379974,42.266845703125,20.34509463622305,11.767322936630254,14.45360029445792,12.208154701812346,18.559244058223992,11.767322936630254,48.10586382584859,29.669889549157283,-0.2827606272678496,867681.611597455,12563626.860618813,-8.924696661705878,-8.763942026055847
492,000384,1.3095190433137582,4.583801636509082,52464520.64387838,323.5985099467322,173.05200445517607,37.841796875,15.713061393159501,8.608595729655548,10.959812257321508,8.659763162680717,15.87566237668779,8.608595729655548,52.39271323278018,31.566446560827412,-0.369190214933923,2420505.734084216,11610739.871270988,-8.335959593364107,-8.655005813997864
492,000345,1.1782796157390822,4.9927099300223645,41356796.63877229,240.68824244433972,163.62252561970172,43.9453125,21.48624991072206,13.787619790629279,20.2810975268866,14.397785333217222,14.835329459747017,13.787619790629279,43.84900931438069,27.097338767228145,-0.3672677110253515,409348.7453069419,4106631.1035250165,-9.004453428795221,-9.003061200203893
492,000288,0.9864681446677546,5.748642531718282,34763814.659266375,189.3210504010016,130.82744525762243,25.2532958984375,14.999311854001492,10.658845545047214,15.602155176124914,10.90193578041384,13.05937632199168,10.658845545047214,30.527264354826745,19.05472687875978,-0.39979413524855945,252347.23744145336,2846029.7221444556,-9.139128871169335,-9.086887994577937
492,000273,0.9359914417542038,5.98970517952802,34029602.416461326,176.07177026402087,122.45706186814834,26.05438232421875,17.92802349374452,9.394037861131304,12.49711208316426,10.116679398840546,13.540886641164095,9.394037861131304,38.72611316930281,22.970743337145464,-0.3689297529169715,330022.5573124061,4798077.906409898,-9.01331324978637,-8.850789579732455
492,000223,0.7677357653761727,6.978763446199712,28475573.799069803,134.09126264921696,95.12037371708766,26.3214111328125,14.115990154273302,5.760325460441273,10.12674973003536,5.481179492692279,12.734121965697371,5.760325460441273,55.428919007011295,31.81826045790693,-0.6437709202990035,734098.33615432,5757511.816805821,-8.588718244383934,-8.694237646131217
492,000192,0.6634172460217759,7.795747492257499,23345476.96275835,109.40864573312278,79.55959638641153,29.296875,13.423953427391657,9.145967178260577,10.285671629407272,8.025325983910358,10.838895067500973,9.145967178260577,18.813526295923868,12.661459499766078,-0.40931713371694695,82304.61398976223,528418.3184650991,-9.452778568859541,-9.645224886551114
492,000186,0.6432265648564958,7.979058217345099,23300824.3888082,105.03548253152186,76.62304769329421,29.296875,13.11903536909995,11.051806027833331,13.356165993605018,10.874858414264814,11.045015051101919,11.051806027833331,17.811031030613854,12.199703834173429,-0.3120610926202598,71072.9019284079,394136.78925538866,-9.51566723856027,-9.771724312355955
492,000136,0.4749708884788438,9.992503306181066,23323045.000006407,69.31461133703809,53.2724257151398,20.1416015625,9.03316107042761,6.013465237794227,8.829055716115597,5.850428776537073,17.900093690583514,6.013465237794227,84.17917987352612,48.6297350652447,0.07514679105595308,1636443.5969833373,21001555.661561314,-8.153884209069828,-8.04553378452325
492,000105,0.37065236912508065,11.96965882433652,2254270.512019066,51.82983139963945,46.74966015058658,8.02159309387207,4.246451585811457,nan,nan,nan,9.762445382301117,nan,33.95687359424243,22.159664100998775,-0.08103944248971716,0,1935880.5969969116,-inf,-8.066127463101228
492,000096,0.3403663473770365,12.72828943923305,2299369.625563075,46.98696548203688,43.02442587002669,6.0939788818359375,5.26645247515636,2.9474422914780436,4.4177324713020205,2.9258514391569426,9.493695861786604,2.9474422914780436,86.66409132082354,53.14062221336788,-0.5252803052698847,87988.64382543584,2014090.9198647595,-8.417182166133848,-8.057529718544625
492,000069,0.2495082821331654,15.886650578256125,334117.26696293755,56.50536274549362,28.836546760964875,0.34034252166748047,2.960870935589189,3.6018465067876058,5.013392716286504,3.6091209554410995,8.046819915683194,3.6018465067876058,7.922718549071729,6.491291234690823,-0.1887577483593808,24924.638014205444,334117.2669629375,-8.127270060595524,-8.0
