galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_allgas_global,sigma_allgas_los,sigma_coldgas_global,sigma_coldgas_los,sigma_hotgas_global,sigma_hotgas_los,sigma_gasNearYS_global,sigma_gasNearYS_los,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
556,004096,13.800820457673819,-7.010421459463644e-12,1090235051.7869818,5724.395102458855,2723.8997284622324,1.220703125,26.48817727566552,12.75148503614402,21.669750831764393,12.946487630879295,27.349316814968095,12.75148503614402,30.61464092618509,22.13412858934697,20.019366538744787,21.98872271805289,22.98717098999311,14.23664397602834,-0.27139648747703493,1643610.8729100137,16981914.797291066,-9.821721135205163,-9.807533483193303
556,004032,13.585453192093578,0.015091542053461384,1064525494.1248087,5589.801193646703,2657.0765474931504,1.1444091796875,26.50038701067805,15.156886459616134,21.22608086706145,15.208684587551183,26.33682660782716,15.156886459616134,28.051790187361274,19.199485185396046,17.576415582108606,19.779682436843903,23.041395618270478,15.586936871627017,-0.27100781350133096,1849831.0599284612,12155429.855329968,-9.760023999464664,-9.942385745228364
556,003936,13.262402293712823,0.038368621151350604,1041772571.0795455,5390.5923161358405,2558.0555713888043,1.18255615234375,26.15565587405302,16.139166666069173,30.715431982573158,15.7679099035405,28.786009622688503,16.139166666069173,34.84418270322193,24.045804784036918,22.258674104262813,24.343746290785298,25.687661425831987,15.854434361469554,-0.26302277282015984,1818275.469332964,16414281.18308508,-9.758113239042437,-9.802551049884055
556,003840,12.939351395342218,0.06245558189745954,1001713083.2427849,5194.638042500155,2460.8517347431507,1.10626220703125,26.368650426447605,13.657396956116557,22.93939381550941,14.399030168095535,28.689876023904098,13.657396956116557,35.25881107450747,25.06907232820617,22.525602782227487,25.38582233959442,28.914889339973495,15.479723788294127,-0.27806810787041336,3012393.4309293586,17834460.186438736,-9.52183165420177,-9.749483377429163
556,003744,12.616300496910597,0.08740401175945652,961346216.346566,5001.74763192631,2365.2289483756244,1.10626220703125,26.166344826860385,15.840204222906433,24.72971745915282,16.11546051067619,29.047465190342304,15.840204222906433,37.08483137073952,24.59904305946433,21.252025886647335,24.807615694170423,32.907819088004224,15.693728857923603,-0.2797142868258336,2175925.372530273,17329509.41283586,-9.645235825020594,-9.744093553059738
556,003648,12.293249598498246,0.11327055511510863,926240719.1117164,4812.072938696827,2271.4148905859893,1.1444091796875,25.332317282932483,14.891966986030539,19.692609928357115,15.317183795795007,29.14086762715377,14.891966986030539,35.842860986900675,25.457563746468438,23.657708754526542,25.392648631011305,25.24627032875923,14.247317859947534,-0.26222617803109394,2018478.810672111,19909130.296771422,-9.661699674709608,-9.667671580519873
556,003552,11.970198700121397,0.14011755621178743,881118763.4418124,4625.952462241539,2179.6810846308267,1.10626220703125,25.57296413722279,18.550692368278042,26.608043274780304,18.075298711429284,28.88271933227415,18.550692368278042,36.545013088847384,25.653713839228352,22.06214396161926,25.448930682922295,25.659929975471588,17.1745186916196,-0.25746928150009374,2869691.7106513926,17894492.342142582,-9.487199206419973,-9.692315067468574
556,003456,11.647147801724714,0.16801380287001197,838318494.1246972,4442.350838233512,2088.728709577783,1.10626220703125,24.69393989376636,18.010280129770372,27.531498618687223,17.97482465196955,26.646182337165524,18.010280129770372,32.04007683435835,22.188645283249905,19.286069426132663,21.958221338578984,28.172573606131934,16.484171448590274,-0.26152382388126844,1666344.1229975494,14704848.5624359,-9.70164435310359,-9.755948490930999
556,003360,11.324096903336734,0.19703539000121836,802632980.1933295,4261.589646636539,1999.5442681284349,1.1444091796875,24.080410861387275,16.46451743085595,24.765340217013257,15.935598404774074,27.390781495902285,16.46451743085595,36.178815476253995,24.496411694829657,20.40271103671033,24.39441503651528,36.967076827165755,15.702496542222425,-0.2533540056305585,1250352.0646721448,16971953.459247943,-9.80748468534597,-9.674785168759781
556,003264,11.001046004963836,0.22726672631564693,766014844.2668698,4083.243070722501,1911.3575887154557,1.068115234375,24.15142294387014,19.731396396761806,29.198550265235948,20.623643864721505,25.621705520641967,19.731396396761806,33.66817834486311,23.26102175778926,19.16381089173808,23.456197696750383,30.481034149357036,18.149536365756155,-0.26793041270958723,1273987.3498660787,10936410.92738477,-9.779072070049507,-9.845362365563442
556,003168,10.677995106583014,0.2588017129214228,735461198.4853752,3908.2673251626984,1825.0210812554806,1.068115234375,23.965523852816748,16.156403092108768,23.231094157064383,16.481998043339978,27.91755883211095,16.156403092108768,43.26521067998714,28.150150581394726,20.387990401656495,28.113854928121285,24.823583001305202,15.399551730036311,-0.2775534866443389,1609238.23679767,16430716.996087447,-9.659939421919749,-9.650903249736677
556,003072,10.354944208218852,0.29174512938373276,700220421.7242898,3736.408265210718,1740.5115078627825,1.10626220703125,23.95240282492127,13.59967350373531,21.68713726355466,14.095060717034656,26.87940818049021,13.59967350373531,38.946250621197535,25.260681146487684,18.558928842848236,25.66838460527159,26.204119512540487,14.823088020071376,-0.2665589105482795,1803231.6976156852,17742504.502809674,-9.589183239789552,-9.596219848566513
556,002976,10.031893309850027,0.32621427157575084,662506621.9419181,3567.605203772813,1657.6902624629229,1.068115234375,23.921974252607374,15.61076539609616,21.39716719682029,15.799437325558523,25.53937662190865,15.61076539609616,34.61504478065762,23.023905034147376,18.07679423948145,22.868914128915844,26.663633838684348,16.57962973296877,-0.2806263677462067,1941031.274257853,14716088.117577892,-9.533157690648864,-9.653397843874627
556,002880,9.708842411478699,0.3623408968440323,626425525.7317199,3401.662336806301,1576.317021762623,1.10626220703125,23.237543605058217,15.443279928265436,23.92870052142056,15.347173943587006,23.05267782926247,15.443279928265436,29.47166049070966,20.053503424074528,17.703635150423462,20.162223989824607,35.21841142794503,14.684913567547362,-0.26094601240704857,1484114.2020330743,9865284.57653522,-9.625402125115214,-9.802759828602927
556,002784,9.385791513104376,0.4002735466502729,597569782.2104473,3238.509002556998,1496.749579631079,1.068115234375,22.982996761399164,12.129647223288366,17.330294850216834,12.412572429966698,22.914800903251784,12.129647223288366,30.3755563012333,20.332877478519976,18.017548868515025,20.02215155600073,23.597294283327265,12.349191386599644,-0.27229252913111424,1243823.6670906167,10899982.714720966,-9.681629811869149,-9.738962818812322
556,002688,9.062740614731414,0.44018033587951216,573175103.4007427,3078.3272075705518,1418.5901771807758,1.10626220703125,21.80469563402836,12.035003403629418,17.8401132314275,13.415284290210906,22.69535877882124,12.035003403629418,30.589036787654603,20.696941015323432,20.002138926436807,21.474702751158347,26.98580978255063,12.995020848762971,-0.24555480854789194,892484.0606817012,8945825.23253163,-9.807686849422927,-9.806666908540661
556,002592,8.73968971635903,0.48225232315699174,551572999.5134895,2920.9544472293896,1341.4791314786005,1.10626220703125,21.58177704463268,11.953808012843936,17.852175488759556,11.694456257258468,33.12532725951518,11.953808012843936,60.455173035147936,42.911327469790656,27.692065664201504,42.72069777453374,23.45070412438441,13.855220211121463,-0.2580213705498873,1803264.9613849297,16560998.94841527,-9.485543454386136,-9.522516468938612
556,002496,8.416638817988328,0.5267076099640468,517624690.578508,2767.2076040538714,1266.3489600853234,1.068115234375,23.5683316140091,12.408664461107,17.68434963102591,13.150522032577463,24.307645245601492,12.408664461107,42.43350826660521,29.105345515645922,18.136066324591408,28.691940859345813,24.385760541443613,14.41381931713578,-0.24626555044593018,1032088.2447428511,13781971.797152132,-9.70029815234047,-9.574703627043874
556,002400,8.093587919615674,0.5737963612947616,491287909.12203276,2616.45474195496,1192.5191813688884,1.10626220703125,21.306192727380935,12.206935553258978,22.27176117864949,12.509480446487935,20.03881978114626,12.206935553258978,32.493167647915485,21.767395405491555,16.370175268959123,21.957512059951107,32.590664479628394,13.305084433568515,-0.23908504717026904,729035.9131670712,8496730.280568082,-9.828587153327167,-9.762084243761985
556,002304,7.770537021244813,0.6238070016398956,466751534.8177907,2467.9401671923883,1119.742413355734,1.068115234375,22.37472542409108,10.920643460153578,13.633978347803488,10.678197808589179,19.766875045632958,10.920643460153578,31.23455263157463,21.984844873319744,16.981452767073012,22.234688819344118,24.77068898019037,11.319894146421401,-0.2630342888860741,774867.4359206321,8361315.614950681,-9.77985834481628,-9.746811137637406
556,002208,7.447486122873994,0.6770739239349942,448669715.8433265,2322.5168311064326,1048.544123186176,1.068115234375,21.908365091353005,13.861325065562022,19.256037152159372,13.893720128529694,23.872093729328395,13.861325065562022,44.75729655560788,29.19808667949318,18.746535728389965,29.049331985592293,28.977011235660868,15.3865067218442,-0.25374654638297717,1050747.4479186833,9650385.110940129,-9.630428412806735,-9.667382111894893
556,002112,7.12443522450328,0.733987165667207,424355983.9263203,2180.4023767173903,979.3963744047585,1.068115234375,21.982920422760827,11.21084980487672,13.198419770498184,11.661643108824062,22.525843576695483,11.21084980487672,45.718719462503365,31.638029675378807,18.527363239166135,32.084743782707065,21.578541923592596,11.527079147150266,-0.2431596526396661,728960.5293904,9373168.928609647,-9.765026317167633,-9.6558438864266
556,002016,6.801384326132568,0.7950046705422386,401722906.25650346,2042.1086080308305,912.477101683123,1.02996826171875,22.401471762697383,10.285124901184403,14.493557783835804,11.590982281279882,23.105138564130407,10.285124901184403,45.21782995201568,30.9208503364503,18.426382718332842,31.29029917756816,19.591572355400206,12.26114818321198,-0.27086082617070767,1372550.5502550043,8389136.48560675,-9.466398247691696,-9.680209335793696
556,001920,6.478333427761144,0.8606679887458756,382676357.28108096,1906.0319299511984,846.9874415428079,1.10626220703125,22.294318354016852,10.155157292467594,16.00174208359555,10.447576306868465,21.091484486558315,10.155157292467594,43.12676756159779,28.919639869214482,17.217472070577248,29.255722241035244,25.060214377573544,11.039499092397342,-0.25478077871743343,832196.1591680235,8603413.863328911,-9.66260592417158,-9.648160816292704
556,001824,6.155282529389533,0.9316226093323455,364013520.55201274,1771.9247262305255,782.3579767503725,1.068115234375,22.41144014140473,13.075811508266037,18.804811754408046,12.227177360791282,19.410137721256397,13.075811508266037,34.48185778946783,23.86796107371437,16.472692980005146,24.114382981074552,36.78778069707257,13.945849290024121,-0.2727201374645725,1008364.5814706623,6637296.051235808,-9.557499932148225,-9.739126325516898
556,001728,5.832231631023754,1.0086446208672157,343671390.47959024,1641.517481120613,719.0574373069086,1.125335693359375,23.98743194191492,8.740286614777467,9.600258519126143,8.291554142942159,21.24364633623553,8.740286614777467,45.41741920345055,31.505065747488207,17.777061933558723,31.170085077868087,7.762570451538575,10.968232558103027,-0.2320404382502996,343281.9222680458,9286226.94956378,-10.000492446604841,-9.568304086700618
556,001632,5.509180732649267,1.0926761522074429,322374852.2399758,1514.9344803289646,656.8437538231244,1.10626220703125,23.465355072048922,12.2141697561986,17.019277196413547,12.607058371201132,19.691182483831355,12.2141697561986,36.575689885637594,23.827540661201162,16.04659259386822,23.704026124812337,22.31391248294917,13.346822900447407,-0.2920281527853584,2134237.6993279886,8604356.810834942,-9.179118369041728,-9.573642744404518
556,001536,5.1861298342815205,1.184873205184868,304463603.51036763,1391.3133427176642,595.7555776411875,1.220703125,22.203850369161817,9.562332630094453,12.131468379232537,9.875857511273658,18.892663270125805,9.562332630094453,32.14053189341305,22.398624344113223,17.16374366718512,22.129438398596093,12.749594949262445,11.411430976725784,-0.2540693125142559,756742.9323286838,5062897.324266802,-9.60458700969705,-9.779136263241709
556,001440,4.863078935907549,1.2866713120859903,288517787.80386096,1272.7569257244388,538.2287987829084,1.25885009765625,22.055853716443963,11.313607227773993,15.71414387826778,11.01970843477029,21.00777013682041,11.313607227773993,43.105997573854964,28.101403562287825,18.28472685370279,28.479071001252592,8.59332362599876,11.840939428172584,-0.24765940058682617,279930.81888733536,8241117.600407295,-10.013121878998781,-9.54418648205019
556,001344,4.540028037535407,1.3998773828578241,268395568.48208433,1158.4867580381692,483.60905909959195,1.25885009765625,25.617381768916776,12.830525903994804,17.453127678290038,12.04950837820808,21.033417355651974,12.830525903994804,33.14225153215771,23.8933675989611,18.925898533963245,23.768668833617486,20.56876204922181,15.176337400578078,-0.30877428967654047,1549590.335534095,5711340.152797341,-9.238558441740336,-9.67203731445486
556,001248,4.2169771391636415,1.526800963815451,248372674.80228907,1048.943264496943,429.60280154262693,2.0599365234375,20.436566849968184,8.185958736384308,11.25003015754354,8.196447165770268,20.997146806505057,8.185958736384308,39.28202410707732,26.260210501639094,18.962100345992447,26.23140845342269,22.8568932844313,11.323675414103736,-0.2707507399039119,1067801.0931864264,7958825.83801764,-9.366613453248306,-9.494254813195008
556,001152,3.8939262407890958,1.6704464355757112,228465398.9931004,941.5496880672717,379.01577351384424,1.373291015625,35.61295886223084,12.973258994347486,19.503382533913694,12.499102095318797,23.612154024747767,12.973258994347486,44.702828260921265,28.538679712467353,20.111536298929824,28.340397901757477,25.903792987166238,17.65502501952217,-0.25247246591373945,982949.8597784995,10361866.473592713,-9.366289070576558,-9.343382444108503
556,001056,3.570875342422109,1.834802410183898,208618185.0913876,840.447214135381,336.37226418237003,3.85284423828125,21.326354361434525,7.6154134254196935,10.087037904103008,7.7718618164641216,22.392383252991632,7.6154134254196935,52.07605211420015,29.897311397547483,19.8410330992265,30.33096473362447,20.79976804349551,11.961743599192154,-0.2568020116915272,869079.5485502096,10552916.10321914,-9.380292632775157,-9.295979677399256
556,000960,3.2478244440524118,2.0252918362279355,186953535.91113982,743.087611499318,295.02647703870286,7.82012939453125,21.67325462441467,10.975278722284637,14.4574104304922,12.16687814495121,21.90819175416057,10.975278722284637,45.84974870603491,29.025523064978508,19.951725939094658,29.9411527566785,21.938623551154862,12.386376530293298,-0.22886009895157886,1720809.1277985412,9765501.391678125,-9.036000982474642,-9.282039137269914
556,000864,2.924773545684514,2.24949924030615,168653255.43515757,648.4862888951967,251.65676150805982,9.765625,20.003479076699186,8.433395276896373,10.649002363653018,8.327546837025,25.340836357437258,8.433395276896373,49.57691486955865,32.79805413415767,24.18147715074062,31.653815499228525,39.8580656377694,12.328252284821392,-0.23687127323700166,432278.24980342423,8384782.954244937,-9.591231344150497,-9.303502903507644
556,000768,2.6017226473276014,2.518400399992589,144761287.74949113,556.1881380605491,208.88340308053733,12.4359130859375,22.09199100707617,8.865297768635397,16.60065740133799,8.585669266800455,25.678557984740745,8.865297768635397,57.28944128478826,36.51718980230239,23.95082694114497,37.06440736898363,46.610321199658436,13.466462061612727,-0.2908147061768609,3650553.3750837096,14910181.483632244,-8.598293735112648,-8.987169508168881
556,000672,2.278671748954033,2.848559732224511,114836628.37572803,465.44984738619223,167.53135130873267,15.0299072265625,20.017855744038435,11.47199454049736,20.074051430237127,11.922894927909299,29.811657467325684,11.47199454049736,64.40664072145414,41.9884088991072,28.4193123475752,41.67418402535583,38.92301085291303,14.510752139339054,0.06734998379999482,697081.4388963394,18427086.152920388,-9.216796914063254,-8.794623766723822
556,000576,1.9556208505902015,3.266336509497888,66231642.43651242,387.476531538269,136.7071605953738,21.97265625,18.938730597295834,9.006509019293805,15.8186051807168,8.935518082952228,18.75968343379132,9.006509019293805,35.696164041624186,22.551210757423668,18.1996967124478,22.455690040091064,21.89841605029186,13.845483466588139,-0.4426911500871162,983353.6647134173,2869504.4679649333,-8.828355784344373,-9.363258619671777
556,000480,1.6325699522177823,3.8166784197503847,55631118.99168325,302.4201811878964,100.86274718077667,31.73828125,19.14760280527542,10.25884910842958,15.472450532013255,10.269628896290829,17.159050136004534,10.25884910842958,40.396280822907976,25.44466264336839,16.77811651430175,25.521511909039788,34.625448165764766,12.719433469281427,-0.17355788771451514,105335.37359171761,1742390.688382924,-9.722743555739136,-9.504172254163361
556,000384,1.309519053845069,4.583801606444247,50821244.14602675,223.265447485344,57.64558638781478,39.0625,19.94748193489302,11.990716968510332,16.500743152879906,12.522363721047835,17.02775407492197,11.990716968510332,35.993694678041805,23.81176983761008,17.04161663102416,24.156472097803544,0.700158020442565,11.445400767893194,-0.4765298352749351,110870.91055413643,4424234.11637221,-9.661227678440433,-9.060207192347187
556,000288,0.9864681554739935,5.748642482313663,42265237.004249,176.23376640532825,40.59441516023452,32.65380859375,15.761259023280395,5.362979648200097,7.190445991120416,4.909610920591511,15.62867957964197,5.362979648200097,48.20471527781025,29.93839549489718,14.619500487602409,31.61114237650405,20.56691835224089,9.164661137151151,-0.30045884734446554,416834.6767781505,3553481.02683496,-9.006019467578339,-9.07532930769635
556,000192,0.6634172571024421,7.795747394210038,39638807.44490477,108.92324420242562,24.63585838983178,38.471221923828125,13.60450233919919,7.860295873095982,9.181271712122268,7.744397831806976,16.3619139941276,7.860295873095982,24.246607994744256,16.800672964013835,16.389781447286794,16.695745278124907,10.588704876181003,9.333191385005506,-0.04663167997323165,70828.35665703785,396049.7047020951,-9.747913414507623,-10.00037088621149
556,000096,0.3403663587305168,12.728289133858492,1082886.0628529133,73.77383870538361,69.54100000929904,15.61582088470459,6.942934983377563,2.235964392252482,3.0324396143739203,2.214343009027837,12.08925560318161,2.235964392252482,33.029850993221395,18.464750491796504,12.108483582919607,18.31349155140567,16.26967312905612,11.512067907595831,-0.14190435260726722,762860.0872010068,863577.1842035996,-7.152137870992123,-8.098281604508102
