galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars,sigma_allstars_wtd,sigma_youngstar,sigma_youngstar_wtd,sigma_allgas,sigma_allgas_wtd,sigma_coldgas,sigma_coldgas_wtd,log_sigma_pred_10,log_sigma_pred_100,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
618,002976,10.031893306598642,0.3262142719307762,291918793.10478365,3698.665618181005,2126.1755712503264,1.10626220703125,19.966558982746808,19.84843235813569,15.74482320978114,15.747589797345675,22.134885419068112,19.84843235813569,35.985568657050756,35.814243934018286,1.2991979112119367,1.261217712891271,1.0,687783.8425505075,4510295.052422273,-9.627810085693795,-9.811057101548405
618,002880,9.7088424079623,0.3623408972468134,278954542.5584929,3533.6730700614266,2031.019366869124,1.10626220703125,20.377940840821566,20.31291415417325,16.323258323449473,16.329285158245224,20.405446178969836,20.31291415417325,32.22711400557312,32.121490616822555,1.2407513636872236,1.251750096977205,1.0,363849.4685396736,4111991.4248724263,-9.884611693051562,-9.83148123764047
618,002784,9.385791509326014,0.40027354710512447,270384629.4293689,3370.4237428838787,1936.823790768578,1.068115234375,19.944476159749097,19.8202010092937,14.070366632932272,14.090186092267219,19.486849002218552,19.8202010092937,26.300945902136,26.08966004320817,1.1961222446707487,1.1816348567264088,1.0,223329.4404643636,1900664.5074253958,-10.08303602177404,-10.153076534732042
618,002688,9.0627406106918,0.44018033639164295,264904876.884593,3210.17648431241,1843.3881154502044,1.10626220703125,19.80505172249885,19.723569235563463,11.000705671638181,10.986936558899,21.137504776073257,19.723569235563463,35.16689740496686,35.033666882629454,1.2734408118125295,1.2128635435237933,1.0,531294.9099989905,2705895.1378218187,-9.697754298480474,-9.99077899143546
618,002592,8.739689712057437,0.4822523237325531,257250446.4326428,3053.713621560971,1752.5312065965434,1.10626220703125,20.03875872984446,19.916783427328664,15.908573676823625,15.907690572341348,21.61405121283359,19.916783427328664,37.810675699602264,37.63618076849954,1.2138854896174753,1.2364008451222988,1.0,275902.85394602694,3546109.8624942177,-9.969599944254725,-9.860603950702568
618,002496,8.416638813424871,0.5267076106099969,249678880.58138433,2900.4579950821317,1663.9907229059568,1.068115234375,20.488772090180944,20.60580037974815,11.146452569486794,11.158987753644407,21.876983025516097,20.60580037974815,43.7614421301747,43.47039550676518,1.2085039026732531,1.2393666109713852,1.0,261985.62849712587,3696587.7066579266,-9.979104340248115,-9.829580793638033
618,002400,8.093587914791323,0.573796362019019,240918134.25200954,2749.828492450438,1576.4153095234683,1.10626220703125,21.08360081345213,20.938346355955307,6.605636515050103,6.604582260367764,20.253515318840854,20.938346355955307,34.80756634731099,34.576249072799676,1.249269973998661,1.2348196060089627,1.0,417133.2147774031,3549762.6896329443,-9.761594718706144,-9.831670170823365
618,002304,7.770537016148224,0.6238070024536244,230558329.8246799,2601.5353202558904,1490.0539138609206,1.1444091796875,20.712176090426574,20.56961922992387,15.368861115402458,15.332034349344747,18.876626443804998,20.56961922992387,30.053057379859514,29.943145307643775,1.2084250836955794,1.1970068608311486,1.0,267641.1561833143,2355682.9423166076,-9.93522792011114,-9.990663980242177
618,002208,7.44748611751128,0.6770739248483364,222455040.1516441,2456.1276002428217,1405.9046674018637,1.10626220703125,20.408584498757467,20.259275110457672,13.482628499619764,13.47099565728082,18.629443407624105,20.259275110457672,31.781876028022808,31.570542602051564,1.2677364213998261,1.219370103254011,1.0,525030.3165893275,3055906.0194440875,-9.627057868580941,-9.862102256054724
618,002112,7.124435218874854,0.7339871666931033,214913960.36250782,2313.4971960623934,1323.8905505508328,1.1444091796875,20.57586375836994,20.398017096579004,12.321673829088711,12.327313830117475,19.59500891715061,20.398017096579004,31.233361282633638,31.039682294437714,1.315358178444784,1.2079835358794733,1.0,904404.152688331,2716928.027527282,-9.375902079474217,-9.898186493329534
618,002016,6.801384320239815,0.7950046716958373,208135147.0391957,2173.020943384126,1242.940813805345,1.1444091796875,21.608440987655367,21.532496796966424,15.255762894923722,15.263788510483389,23.98022182744017,21.532496796966424,51.04186253280162,50.68580547746685,1.2744812956769107,1.2727798858836135,1.0,577844.5542424939,5669282.223493207,-9.556534399435005,-9.564817346947242
618,001920,6.478333421604745,0.8606679900454043,198080948.75825632,2035.6243622414322,1163.7907295807518,1.1444091796875,21.428661896658944,21.284013669661277,13.649475215199928,13.656747951941,20.4478928127116,21.284013669661277,38.911213510113605,38.772278078718536,1.2737261673250937,1.2242949878970206,1.0,581837.2072418431,3340708.652215813,-9.532041217507091,-9.773004105634964
618,001824,6.155282522964884,0.9316226108009614,191636397.53235132,1901.5565380229245,1087.7363451883468,1.18255615234375,21.753858493153768,21.633128895529296,11.058261982254537,11.064134466982848,18.699624925150417,21.633128895529296,29.258627955838733,29.137382517716375,1.2363692004253926,1.188235918367356,1.0,386394.7512467294,2250028.437552683,-9.6954467798344,-9.93028999111226
618,001728,5.832231624324829,1.0086446225334664,188534479.17345527,1770.7758199583848,1014.8323075458097,1.18255615234375,20.887421273966417,20.717045243624504,6.139757082591829,6.1428645112917435,22.14142205117754,20.717045243624504,41.64571728869928,41.55065895624528,1.335795343505461,1.2279651889944398,1.0,1187121.9563219708,3533138.117202962,-9.200895448032346,-9.727230170374165
618,001632,5.509180725688434,1.0926761541014571,180308292.9993046,1642.9345126555363,942.9547704865759,1.220703125,20.88232974436728,20.69533899745938,11.160414898349913,11.14781770846718,24.264750985131062,20.69533899745938,48.835724148836775,48.878545311304194,1.1589273043587802,1.2223593620101967,1.0,164682.00209131042,3362301.5364413457,-10.039369563667279,-9.729379042824595
618,001536,5.186129827044351,1.1848732073518913,171572815.21412256,1517.6850059756962,871.4915068984274,1.2969970703125,20.621734943735785,20.44966650867004,8.822555976578116,8.841908904606187,21.326545668802478,20.44966650867004,43.52132207708223,43.26401282830497,1.2055630000636548,1.198496608329282,1.0,282497.4827769147,2608767.7727858676,-9.783433895001837,-9.818013056541355
618,001440,4.863078928395589,1.2866713145779003,166307890.52366292,1395.3199671780935,803.5242250866366,1.2969970703125,20.750053254646023,20.56790703886661,11.057976029222159,11.064262260135536,21.12990813697771,20.56790703886661,40.66814446734619,40.66799020869445,1.1291445103022142,1.1826662564316477,1.0,120460.31136476021,2202772.747786459,-10.140068873533039,-9.877943160081697
618,001344,4.540028029750102,1.3998773857408184,163078059.06341097,1275.4482847005224,736.0120065936997,1.373291015625,24.262267033452826,24.114450907152523,14.56143783192373,14.570991752213171,37.67322362522014,24.114450907152523,83.65034743585127,83.62819473144155,1.1919693613917615,1.3650819618316286,1.0,246086.5646545859,17352509.64478295,-9.821307630284519,-8.973033239425346
618,001248,4.216977131099695,1.5268009671781488,139465727.19683036,1157.9913878291422,667.3900455817859,4.119873046875,21.262506706484757,21.039748523003777,8.303668467511855,8.31949426118545,27.10770947556327,21.039748523003777,47.66729871891572,47.29359222096232,1.2460686588626484,1.2774950842585253,1.0,476539.95380845474,6803642.446536303,-9.466368177265423,-9.31172601369491
618,001152,3.8939262324478805,1.6704464395322585,110105615.93018146,1044.6152014909815,611.2123540505066,6.256103515625,23.04688937722031,23.103696849841437,18.40396941719179,18.41287554600294,21.069550825156856,23.103696849841437,33.51640665716781,33.46399917713851,1.2354159349411495,1.208136433411774,1.0,456996.7104217209,3348243.856297202,-9.381896396780846,-9.516992390080295
618,001056,3.5708753338005814,1.8348024148908089,99572531.7739272,936.2625340283828,557.1182628837697,15.7928466796875,22.108320694324785,22.140971896464727,15.843327092153325,15.81132555273357,16.655778109085556,22.140971896464727,32.522438050776245,32.446986221952365,1.0836475239530627,1.1586272274330685,1.0000000066955614,83436.1047784075,1966481.334120806,-10.076785529009346,-9.704449721392908
618,000960,3.2478244351614376,2.0252918418934347,93618229.21942207,828.1892098126451,496.2526300968754,17.7764892578125,25.77975702974178,25.690146727141755,15.126184925514917,15.084600937575088,18.840090290376367,25.690146727141755,49.142948565812155,48.28287373096423,1.3092460004655333,1.2612172961638204,0.9999999961975584,1126333.8910399983,6497778.40772073,-8.919693270130015,-9.158595525612938
618,000864,2.9247735365226153,2.2494992472362028,79605728.47286011,723.7411356118894,436.1015858726873,20.44677734375,20.07217365734231,19.879246961733887,11.958625421160875,11.988754340091079,16.36472700023403,19.879246961733887,36.9650355509559,36.725798287877645,1.1607800932387478,1.2034848474007713,0.9999999984914123,217205.57990552118,3550035.5501595936,-9.56407334306287,-9.350711618822146
618,000768,2.601722637882806,2.518400408650693,71250290.75969781,623.4075872027737,379.75794232190884,31.73828125,13.83661303394559,13.799377915536512,11.319250242666788,11.337826530032803,16.6724733421609,13.799377915536512,38.31246797836534,38.22169188901013,1.1265621564636068,1.1981565732786794,1.0000000158211837,152082.47105476557,3474299.766206074,-9.670707480577224,-9.311919353853904
618,000672,2.2786717392391767,2.8485597433042145,61487755.61324155,527.1113405639255,327.3299111192907,40.9698486328125,18.09598468958808,17.917079482454415,10.366928596241182,10.35237895734038,16.94972088981516,17.917079482454415,34.64982810642742,34.74103322619779,1.1208140716553836,1.1219139244770517,8.245589296470934e-10,149709.82299923262,1516297.6475613993,-9.613538344095486,-9.608004179800425
618,000576,1.9556208405945408,3.266336524173643,58531481.73488733,436.0979457532949,274.5042843934733,41.46575927734375,14.13493844852915,14.065119258785128,11.858581511986138,11.858689131958972,17.90168585223907,14.065119258785128,46.792936832175,46.632130686964786,0.9874662281335458,1.1598926585085505,1.337652115269893e-09,32424.445206639663,2396926.7639527437,-10.25651696460313,-9.387734753755609
618,000480,1.6325699419506694,3.816678440078769,50880204.43818231,351.54198654063146,226.14884569482916,40.8935546875,13.623139010243788,13.660607778086133,6.141949746533144,6.14805325940771,19.292673601928538,13.660607778086133,57.744512032145224,57.7126920643953,1.103038060166666,1.2510251835324935,-1.5994274743724761e-09,130199.23056517568,7296973.430321033,-9.591940429950514,-8.843406082745982
618,000384,1.3095190433071264,4.583801636528016,30233037.236461196,270.2746665388652,177.04859881365596,34.1796875,13.842619746944191,13.604042067178991,10.642400373513508,10.653070188598313,16.23222843362818,13.604042067178991,36.872361999327644,36.84629708314451,1.0858602157737285,1.1646103398453205,-1.259497983943345e-09,129333.22874869421,3279890.596106931,-9.368771659275309,-8.96462242131527
618,000288,0.9864681446642471,5.7486425317343155,16642374.347709788,157.3183871562534,64.94255061164505,23.026466369628906,11.776228455008845,12.53748913176876,18.158138013830456,18.066009387330034,10.929347340696404,12.53748913176876,23.225722310245505,22.925598194133176,1.003419007967258,1.0165437198142455,1.5286847303964037e-09,61528.62848673192,720414.3492279135,-9.43213805216246,-9.36363293213094
618,000192,0.6634172460198041,7.795747492274948,16113996.893504191,97.27531525658178,33.41571176635055,15.01321792602539,11.000548008054782,11.000693979576502,12.420990037954372,12.516279664506289,9.286465936278013,11.000693979576502,18.086959609065183,18.06277328561138,0.9020570697288787,0.9513326551042965,2.9416310961970597e-09,18420.623785662337,333225.36958563025,-9.94189894276932,-9.684465217267833
618,000096,0.3403663473769398,12.728289439235649,177221.95769777577,55.94372152217443,45.69311705041288,-1,7.944547549535744,12.929942533855277,nan,nan,6.166769076475174,12.929942533855277,3.1044826953519395,3.1015203924794137,-inf,0.39680065811689913,-2.2151057958622198e-09,0,2381.292951619319,-inf,-9.8717047032158
