galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars,sigma_allstars_wtd,sigma_youngstar,sigma_youngstar_wtd,sigma_allgas,sigma_allgas_wtd,sigma_coldgas,sigma_coldgas_wtd,log_sigma_pred_10,log_sigma_pred_100,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
634,002688,9.06274061070774,0.4401803363896221,283437059.6860205,1714.3046912304749,797.4682945225206,1.068115234375,20.823334140073136,20.795975380364826,14.710602040029963,14.689651705554095,21.469861248680225,20.795975380364826,26.078128966283444,25.948891246650607,1.2323230256905648,1.251067765546468,1.0,329838.26828845654,4062666.7414610703,-9.934155592399232,-9.843645435246241
634,002592,8.739689712070197,0.4822523237308459,274718220.61029744,1627.2487023456856,749.9867214792905,1.02996826171875,20.354280805028836,20.379893620887813,18.707115055190332,18.741259036113338,21.397437624044684,20.379893620887813,27.366821621730036,27.131916732351133,1.2834956517220615,1.2537646566981016,1.0,587949.0325799574,4223408.465348033,-9.669547784728653,-9.813224378755406
634,002496,8.41663881343318,0.526707610608821,262617636.19103712,1541.9879497116633,703.887103651725,1.1444091796875,19.770033484930256,19.747148324499754,20.514153261728296,20.526892251174438,21.004214259052656,19.747148324499754,28.80561410753065,28.56382442114115,1.2871306697127884,1.2506735363923316,1.0,620398.4695306959,4133134.9454748724,-9.626653170174185,-9.803044302867287
634,002400,8.09358791479963,0.5737963620177718,254642983.16541183,1458.7463178892237,659.4442167221329,1.1444091796875,19.98693397257881,19.992338828244602,19.94364408343667,19.966066510964442,20.90960695967047,19.992338828244602,27.83644409429189,27.61213779308464,1.264660549828899,1.2198338772722563,1.0,487354.92340856564,2956531.6591667957,-9.718086355643024,-9.93514917956434
634,002304,7.770537016155638,0.6238070024524416,246693827.72800878,1377.8858901569904,616.3895756174966,1.25885009765625,19.562400664338604,19.538026604711167,16.051912009877206,16.0452395888455,21.360146225753923,19.538026604711167,36.835509828683314,36.62376893546168,1.2219098465969234,1.2419487949680676,1.0,305276.44995127193,3817762.4326065816,-9.907464980932433,-9.810349383477394
634,002208,7.447486117521756,0.677073924846552,237501910.04864696,1299.0275908476165,574.907306922221,1.2969970703125,20.05768715776875,20.046320829691588,14.415250858873627,14.451035639021121,21.218296845818205,20.046320829691588,35.735639142431936,35.57783804738861,1.217936830744045,1.2261473267687566,1.0,295173.9623096831,3235258.8019001274,-9.905589061534725,-9.865758079249064
634,002112,7.124435218884123,0.7339871666914138,230840323.8747311,1222.1092864186787,534.6280963660915,1.2969970703125,19.644152333364172,19.604043327985565,18.21273940769124,18.211731247388254,21.928948307785976,19.604043327985565,41.678079769288026,41.42180806087654,1.2709834651496752,1.2611063063160437,1.0,538415.5802413347,4821310.049082805,-9.632194056297386,-9.680146613947558
634,002016,6.80138432024788,0.7950046716942583,220037389.19275075,1146.450260893846,495.45023303729704,1.392364501953125,19.39965720919712,19.383291204528025,16.88767047190962,16.89982886927037,20.274590776055007,19.383291204528025,33.37736507542429,33.14642322293212,1.1871097628553975,1.2151551045534597,1.0,213641.69449596555,2924265.231584029,-10.012810469367619,-9.876479722588833
634,001920,6.478333421609404,0.8606679900444211,212016385.79117668,1071.7338691090476,457.4969456768927,1.41143798828125,18.903699078499272,18.8619751445036,11.672099615239304,11.692001119786488,18.752080773192667,18.8619751445036,33.67202283296735,33.555119863344416,1.2015052786040725,1.247999875314123,1.0,253657.228120912,4270560.017855014,-9.922122184567693,-9.69588459712994
634,001824,6.155282522966128,0.9316226108006774,203286205.4660092,997.9400872908368,420.6379918167877,1.41143798828125,19.35750265437823,19.35553078692333,16.736433197951573,16.72591286600639,18.733635923716776,19.35553078692333,30.55241270136723,30.389726937243207,1.3251060783668311,1.2194759553397463,1.0,1027043.4105893011,3140712.2116174023,-9.296519108873222,-9.811079766276414
634,001728,5.832231624322499,1.0086446225340455,196755863.63009632,924.8395612100654,384.381470309663,1.33514404296875,19.49782323472772,19.49253257096465,15.651196833528811,15.650035337014558,19.324911795665944,19.49253257096465,33.49570106680076,33.18008826695506,1.1783283267021583,1.1961452824505514,1.0,199797.6925036914,2440386.3905451233,-9.993337215692785,-9.906469089503537
634,001632,5.509180725681128,1.0926761541034469,191035893.99342072,853.7701076330734,350.93716463986823,1.201629638671875,19.371504623488217,19.369764022314158,15.27260392909754,15.278841608816847,19.780742999075457,19.369764022314158,37.36033320164691,36.84828959855964,1.3550680815078,1.2463714992613264,1.0,1467664.7417597428,4327625.774527463,-9.114488113950454,-9.644865276388758
634,001536,5.186129827034902,1.1848732073547203,181886226.6984556,784.0335282208337,319.67494158323905,1.1444091796875,18.605860901394195,18.6021690436829,11.044104032321542,11.043389144434508,19.93282132812944,18.6021690436829,34.826866663175295,34.6324693354173,1.1467856147544349,1.201674863304304,1.0,143301.58635930033,2657238.794579585,-10.103548815341266,-9.835369229103348
634,001440,4.863078928392983,1.2866713145787636,176523508.97864658,716.9516069382262,288.69040904597273,0.9918212890625,20.618599386873022,20.565041537907145,14.003811624430437,14.030942768537507,22.694669107608785,20.565041537907145,42.458739990382654,42.16517753740345,1.2627833257993932,1.233120613391639,1.0,533454.1184990405,3819917.842993195,-9.519705479454656,-9.66474852946624
634,001344,4.540028029745287,1.3998773857426015,163479909.62639484,650.474801444811,260.2951411681648,1.10626220703125,20.488956464632494,20.310505823409187,14.744180920942064,14.863720084366088,24.868091133925194,20.310505823409187,49.23824390722971,49.19976308371305,1.1023493443443415,1.2889694212703802,1.0,89463.46408001253,7345953.232607418,-10.261818678646547,-9.347416229837723
634,001248,4.216977131098722,1.5268009671785547,147958501.50800562,585.0717320201529,231.8280519141768,1.201629638671875,19.707247046302577,19.75417394880288,19.479368666850647,19.4751012756619,22.963498871704363,19.75417394880288,42.98405359550499,42.99447730981948,1.3480814276505089,1.2659327455819889,1.0,1482212.4406033286,5852187.335705209,-8.999229470129023,-9.402821704248561
634,001152,3.8939262324479804,1.6704464395322098,129379404.64284213,521.9464004699498,204.02180645276675,1.6021728515625,19.552656498102568,19.572499184434566,19.878691444790174,19.863783325222613,27.77730564903323,19.572499184434566,60.05286162675063,60.00325146169911,1.423182895900582,1.3183346343562108,1.0,3649149.2398597966,11097178.780356519,-8.549673523202083,-9.066652565579547
634,001056,3.5708753338081696,1.8348024148866668,107774077.75989717,457.1704932505386,172.35487845617988,2.155303955078125,18.578803536477515,18.419831811125558,10.775200173740902,10.770996705523139,23.02412905152011,18.419831811125558,51.212941649542294,51.07356014315695,1.1517166270517951,1.2280921325990508,0.9999999963259768,177155.88873282066,4234564.231007201,-9.784158722182193,-9.405705590466285
634,000960,3.247824435164525,2.025291841891469,99771721.67555767,396.2652278714788,141.61008907761618,2.6798248291015625,18.52731949626045,18.520833515363616,6.505206235848436,6.478395189316261,20.88474704124229,18.520833515363616,50.418119390395695,50.26733949148018,1.1652975496071694,1.2116010643123516,1.904976042838522e-09,212094.4069966186,3601237.046971381,-9.672478250361856,-9.44255575732375
634,000864,2.924773536519792,2.249499247238337,85629737.94892824,338.1725196496718,116.56988750446376,3.3855438232421875,22.5696741816159,22.4473381532493,12.296526021096168,12.27522409270993,18.44041837016726,22.4473381532493,39.314153778792694,39.19984698808358,1.2416343134482068,1.2214411428453786,1.1232055737182387e-09,536126.3579722716,4251857.865871772,-9.203357455673155,-9.304045876771461
634,000768,2.6017226378799023,2.5184004086533545,76309336.60501353,283.91503220817845,94.25582645964096,4.0721893310546875,16.933200984775052,16.971651126315273,12.115792156436571,12.12095537532055,19.247218548648522,16.971651126315273,46.35736532661648,46.23102821452018,1.2888180762578916,1.223196141914838,-3.2258997894002526e-10,963016.2639541697,4522654.789984851,-8.898944056239921,-9.227184238314214
634,000672,2.278671739237661,2.8485597433059424,56543663.244270876,232.2778028237311,75.2586639506075,5.7220458984375,22.736185931552967,22.457096956054727,16.74201099809415,16.759376429934825,17.05583965267365,22.457096956054727,50.95508296533787,50.940257196540486,1.1383675729372815,1.1924623976073274,5.104382504746271e-10,189056.94478437005,3543341.1027667024,-9.475791306028963,-9.20297097924124
634,000576,1.9556208405927953,3.266336524176207,51257458.75217071,185.66762185697223,56.38586595650419,5.76019287109375,20.648706584050707,20.613108807902304,3.262916788580442,3.2634368177358803,15.02127442350865,20.613108807902304,45.44312167020816,45.39629011485295,0.920186480650252,1.1650705502815242,-2.826785992589483e-09,15444.35114849557,2674026.4070308213,-10.520987403538523,-9.282591379112375
634,000480,1.6325699419511532,3.816678440077808,41464335.107491165,137.8735930729467,34.83760013025538,9.307861328125,19.408449833674066,19.39615767115755,16.322627289532818,16.31604541979857,14.533186861299622,19.39615767115755,49.28115567949521,49.44116718454852,1.3240570752995087,1.2315556036585358,-2.2666069326165738e-09,1867909.2832144292,6321329.343389166,-8.346318925254664,-8.816866287931479
634,000384,1.3095190433096757,4.583801636520739,30038715.15447597,96.72731208925092,19.84558938759237,16.44134521484375,18.972005412556033,19.143730239951005,7.534318261890231,7.504437688503068,13.335976758518207,19.143730239951005,42.39538677679787,42.31963531188425,1.2188191628982983,1.1055165341534516,6.333159528505354e-10,624140.518982764,1635696.7460269995,-8.682398974916898,-9.263978562940476
634,000288,0.9864681446653375,5.748642531729334,21187047.071432397,60.57910743659464,17.496489085928303,14.95361328125,11.243246568627669,11.359905073516924,16.895657286038556,16.885710779627654,10.449970878021604,11.359905073516924,23.170815038197695,23.176720801189827,0.9908656693499778,1.0160865769732055,-7.412767875552087e-11,48073.66079628533,649602.1658549893,-9.644163236670101,-9.513422967237766
634,000192,0.6634172460198644,7.795747492274411,19835088.871219892,32.64998470216987,13.325236731732991,15.039443969726562,11.652975130918154,11.811421128092237,7.524333559313521,7.59985166674837,10.711128086166934,11.811421128092237,21.218396388062196,21.059591094600417,1.064864316180532,0.9827884893464807,-8.463524974977581e-10,119507.46024631002,447850.06755200645,-9.220039133734875,-9.646301506615417
634,000096,0.3403663473769936,12.728289439234205,215452.58232674212,20.746049623725806,8.284176186559545,15.459060668945312,2.761856570287229,2.510691640433225,nan,nan,6.5400711713743815,2.510691640433225,58.50545955901208,58.657237370618645,-inf,0.44241262044640695,-4.688956679710346e-10,0,3977.293511878599,-inf,-9.733764061982752
