galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars,sigma_allstars_wtd,sigma_youngstar,sigma_youngstar_wtd,sigma_allgas,sigma_allgas_wtd,sigma_coldgas,sigma_coldgas_wtd,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
615,002592,8.739689716188655,0.4822523231797885,929857145.6783947,2376.8316632435026,1278.2345350578262,68.66455078125,27.671889026195384,27.705011691355196,23.287176119593063,23.283756945302766,26.406765169754465,27.705011691355196,28.77590641627003,28.70256771761643,1.0,2009821.2886756512,17477529.28841813,-9.665258790744502,-9.72593619426353
615,002496,8.416638817832514,0.5267076099861013,881518235.6725756,2258.0766151561256,1214.4110567705147,72.174072265625,28.630731126457263,28.631114529082318,22.535487776179394,22.53327833312017,25.440012973351557,28.631114529082318,28.96458519427727,28.836708140959804,1.0,1829223.8876589967,17889196.4915262,-9.682964436677208,-9.692640466533346
615,002400,8.09358791947071,0.5737963613165245,836898765.447527,2140.2776259212906,1151.6704192773961,75.836181640625,27.288373997314167,27.30599676450614,21.98439019412221,21.97228818479317,25.541355978536398,27.30599676450614,29.66989446225783,29.541756000893518,1.0,2502095.2230438637,17649889.020719174,-9.524369093451963,-9.675930948240879
615,002304,7.770537021115969,0.6238070016604675,795380895.0750493,2022.9721381071981,1089.5183624358879,79.1168212890625,27.770487564452623,27.84665857587481,20.90311645892016,20.8961238197127,25.249175640459836,27.84665857587481,32.596658758782496,32.40009389166301,1.0,1667032.405151228,17003501.41330189,-9.678631113005075,-9.670036793246759
615,002208,7.447486122755435,0.6770739239551866,756844978.7445009,1906.5798541146046,1029.5949621806546,83.0078125,27.47585059747903,27.495245399106686,25.60886909537932,25.59366853980863,25.219253730182157,27.495245399106686,33.99152633703798,33.78365448145878,1.0,2023756.6550598296,15647239.695546301,-9.572848644037206,-9.684569198518258
615,002112,7.124435224399416,0.7339871656861383,719964603.1637232,1791.8758832659983,970.1769659118895,86.0595703125,28.284408894284567,28.252985095416616,22.35659066970133,22.349246567436065,24.61704832413662,28.252985095416616,34.110785000383736,33.93933068342198,1.0,1786978.8417934347,15102120.926087672,-9.605191734604933,-9.678273201562936
615,002016,6.801384326038587,0.7950046705606373,685525724.028382,1679.157314961369,910.9993404658135,88.958740234375,27.66569177525315,27.619897162964428,28.423097386087836,28.399336361201566,24.040276702763897,27.619897162964428,38.37866230754422,38.1456927611916,1.0,1473975.6663140818,15388445.691790557,-9.66753344225905,-9.648828999944373
615,001920,6.478333427679816,0.8606679887630416,648346276.405865,1567.230756142606,851.706814570334,91.6290283203125,25.77949077961047,25.76284006508728,24.548801470336734,24.56451233102629,23.33206927922284,25.76284006508728,40.95544392516899,40.67666727082192,1.0,2188045.3172665453,14479944.814685943,-9.471750708381771,-9.651040114239626
615,001824,6.155282529317904,0.9316226093487188,584416065.1801989,1459.2917528866528,793.7372489876925,97.2747802734375,23.19734507561381,23.087146236213464,20.63375212909801,20.630174782441728,21.853200435272402,23.087146236213464,34.87754869045068,34.77011346105178,1.0,1010172.9876507223,18600486.51843973,-9.76232639471342,-9.497197842002441
615,001728,5.832231630968514,1.0086446208809556,536896120.0044515,1353.020106418443,738.6720700500715,106.8115234375,23.818158850328572,23.804898933469495,20.42084943237462,20.400175274290508,18.929795136135354,23.804898933469495,32.142138949095994,31.950003566537916,1.0,1411539.3605990142,10319743.351724152,-9.580197272552638,-9.716221368772706
615,001632,5.509180732597369,1.092676152221565,512907375.6692874,1254.0216694961846,685.2406607850262,109.86328125,22.12158056890671,22.070769078767647,20.339375738073752,20.304904702665837,17.896646009839905,22.070769078767647,34.2888586833904,34.11908155168248,1.0,2069341.7229613643,13334399.945728187,-9.394206730044843,-9.585065467307569
615,001536,5.186129834235187,1.1848732051987418,481919884.816267,1155.5792599249053,626.7276286528215,106.50634765625,20.95216601736618,20.922558113176326,15.755168813515015,15.75623219275344,19.144140916078907,20.922558113176326,36.521936280753174,36.34765416652495,1.0,1335767.4390337404,10210180.629936606,-9.557243993585637,-9.67394142105589
615,001440,4.863078935873197,1.2866713120973852,444463973.36806446,1057.7576454762911,565.4054410449498,97.198486328125,28.230516530483026,28.14059906555666,23.600499396412328,23.635873117391846,23.06315319383614,28.14059906555666,38.34776239947568,38.14679437252048,1.0,2167118.4569740146,13667491.292736862,-9.311953913441101,-9.51214775851881
615,001344,4.540028037504449,1.399877382869288,412120932.9163334,961.7102938085402,518.4500181146111,99.8687744140625,29.515680919058223,29.558911987295883,30.038722254149096,30.046263205951576,22.431125106038593,29.558911987295883,37.6594308102107,37.48915662273682,1.0,1423958.9713919386,10158022.497871047,-9.461527198135006,-9.608215503901299
615,001248,4.2169771391343716,1.526800963827656,390002515.4252814,878.053729543627,464.15650678693703,100.555419921875,22.929956662495233,22.869455539621313,18.283046078925167,18.31840235751722,21.28447599523913,22.869455539621313,45.8152993264836,45.684471213096245,1.0,680636.4781159464,14584403.767176056,-9.758152187117734,-9.427178728938395
615,001152,3.893926240774251,1.6704464355827533,358597662.46995914,792.4844845317186,412.52741457135403,104.67529296875,22.728884331111875,22.61461697221331,12.319830459394282,12.312958524816302,21.31243072427827,22.61461697221331,47.858312278445034,47.6552863892532,1.0,2756399.5285691433,15400588.081749767,-9.114265287308607,-9.367070149295092
615,000960,3.247824444054444,2.02529183622664,292802041.964613,626.1479280224696,324.43861413289915,110.4736328125,23.309125763804893,23.290146142046755,16.649909311144235,16.65001330178454,19.542346292753685,23.290146142046755,34.5693623537219,34.45964516802021,1.0,1271403.77957921,9055674.433027526,-9.362290602962076,-9.509653300616005
615,000864,2.9247735456947943,2.2494992402983742,268895874.6797968,546.8480541679955,279.14930434554947,119.171142578125,23.806777714750925,23.73732835918458,14.911742853740225,14.933518937768916,19.346131525215455,23.73732835918458,55.61820491414838,55.16529567479722,0.9999999959671334,6018469.658618782,20809163.12444835,-8.650098064032212,-9.111329524779578
615,000768,2.601722647328794,2.518400399991497,236400975.89937642,471.190797490613,258.4049415647561,117.49267578125,22.743342094014732,22.752317687846677,12.98465164873877,13.026628819154595,17.423411511149283,22.752317687846677,40.648617159050076,40.7455405202218,1.0000000024826377,959391.5614526612,6886081.569578333,-9.391653370836458,-9.53567710218106
615,000672,2.2786717489578705,2.8485597322201346,220867816.44051218,396.7335493686296,196.90350458491815,106.8115234375,21.117570976181607,21.19656237281379,16.91110898341351,16.884134371712094,17.758736237932542,21.19656237281379,45.383454114277974,45.286025704469075,-1.354300609708894e-09,290225.2936730104,9215288.03907232,-9.881397178322075,-9.379623523283657
615,000576,1.9556208505879449,3.2663365095012007,200223445.11196807,328.0941967897674,159.23504287811784,95.21484375,21.513764781833164,21.47634460750305,12.343957541615595,12.33801929343967,18.2982376230786,21.47634460750305,49.3234271501079,49.23460328557035,-2.1013701324343157e-09,934329.5917600193,12208313.311841266,-9.331014825831316,-9.214859263314533
615,000480,1.632569952217296,3.816678419751348,161675115.8640084,263.3227039341122,133.84756774509242,83.160400390625,21.08079101234475,20.987074230150476,19.06543676608274,18.992444569830678,18.805574808887894,20.987074230150476,49.2456527671781,49.09194742216778,1.948739648204377e-09,2706245.850175729,20166498.948842853,-8.776275933115102,-8.904012672784916
615,000384,1.3095190538468344,4.583801606439208,123659598.58603975,255.76798592011812,96.91812120630505,77.667236328125,22.604327450263096,22.427507202296702,27.088164727539745,27.04594512885471,20.776272308156845,22.427507202296702,69.65725007291451,69.46106629349035,2.500030540269799e-09,771296.6245775863,28295459.018914927,-9.205006401627484,-8.640511088786178
615,000288,0.9864681554742014,5.748642482312712,73632980.17438012,149.97257635806886,70.57909639128398,61.798095703125,21.55014098099619,21.539425351697265,16.39593361877548,16.460270347399696,15.465510020388198,21.539425351697265,41.831146895789374,41.601822528884554,-2.3512249680506683e-09,1167830.9779682474,8454081.53301004,-8.799692386996272,-8.940005946246798
615,000192,0.6634172571026886,7.795747394207859,51236024.98928619,115.02721979507936,62.5429612347275,59.871673583984375,14.588187939037997,14.635830230346558,9.733684545452222,9.76883715647524,13.294665685012411,14.635830230346558,37.943406155911504,37.65190198967151,1.3578925409442024e-09,305981.5765999433,2696667.1572213476,-9.223880150753274,-9.278748082901652
615,000096,0.34036635873028875,12.728289133864632,16372120.230492633,79.6917927486705,7.242747338013892,33.60271453857422,10.774429803930447,11.569956388596383,11.167592028448329,11.239496535573245,12.437354113156138,11.569956388596383,104.59529485212414,108.04012708656111,-1.911411778640076e-09,5957492.684415388,15422057.111620413,-7.43904140755398,-8.025962618185241
