galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_allgas_global,sigma_allgas_los,sigma_coldgas_global,sigma_coldgas_los,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
523,003195,10.768853169086167,0.24979488251373466,383014467.9586316,2659.53711381649,382.9125254569121,2.899169921875,21.81460603878472,13.597925852198884,17.731653759088438,12.920696642590503,22.413231118851254,13.597925852198884,22.735008534926983,16.725117936238142,-0.05420094743437005,701156.0762814771,5351849.648720377,-9.737400477262002,-9.85471127513151
523,003168,10.677995103845147,0.2588017131944949,379028014.7223408,2631.7629840779723,378.7695035831798,2.899169921875,21.475427127383405,11.874155772380124,15.034185013497352,11.484809538501594,21.145804174006237,11.874155772380124,21.45649095778929,15.567317313568328,-0.06837907421157434,479314.56959050754,4008018.7513622013,-9.89805068041245,-9.975741566038367
523,003072,10.354944205206719,0.2917451296978187,369637703.84607685,2534.566835078864,365.62971121810364,2.899169921875,21.12446153726169,11.997027151350956,13.223331943284746,12.40170203074269,20.794295659488846,11.997027151350956,18.69069149488076,13.791884444280104,-0.05794079630381737,379615.5429314134,2468700.3190498957,-9.988432277966584,-10.175307890613734
523,002976,10.031893306568254,0.326214271934094,361926506.26776904,2438.1486727898555,352.1846633646943,2.74658203125,21.587253607674768,11.946989024884914,14.718581384355884,12.651696709732926,22.613971915059803,11.946989024884914,21.608297647981125,15.217160211446382,-0.06636875450633867,383265.00365370634,2126081.517135498,-9.975121225364362,-10.231040478520894
523,002880,9.708842407922962,0.3623408972513193,356566846.08558077,2343.334895735139,339.29156707726963,2.74658203125,21.817196132823295,12.969216983132323,19.534080076274105,12.585688901311519,22.54998420739181,12.969216983132323,26.771058726136467,18.089116075462705,-0.08341682949964002,949449.4856021323,3732462.287133128,-9.574669096079267,-9.98014553131494
523,002784,9.385791509288216,0.40027354710967517,347985248.67126817,2248.10597943501,325.53326686249864,2.6702880859375,21.829464767980443,13.501041586926993,17.185101643601094,12.691132591931392,22.58819384716843,13.501041586926993,31.952192592336928,22.531669000543253,-0.07305082831528406,424607.34012574994,3455626.9728583237,-9.913573336820757,-10.00303397907486
523,002688,9.062740610654254,0.44018033639640275,340476892.21084213,2153.993270134822,313.14887144202146,2.593994140625,21.52220971277117,13.120369576289537,15.112266662655204,12.275608102824663,21.2877798505686,13.120369576289537,23.64311471704092,17.626565926526506,-0.095150320529161,318077.93542729964,2058348.738812484,-10.029554098345962,-10.218568684511725
523,002592,8.739689712019432,0.48225232373763854,333717002.85099304,2061.9414955745187,300.18470508332496,2.44140625,22.188490632607383,10.862743660067132,15.81607703838013,11.190207052352676,22.634381993743855,10.862743660067132,25.365563109827296,18.19815711261914,-0.09041277276982598,621219.8108629562,3797032.447580949,-9.730133037440448,-9.943934026059177
523,002554,8.61181539797602,0.4995510834080265,330617937.61543286,2024.983897490272,295.00801244577855,2.593994140625,21.95409983731859,11.664805327858337,11.461816903474022,11.589900225262593,21.5167578829559,11.664805327858337,26.964559992827486,19.488833031493797,-0.06504216566796546,175104.34759599552,3157813.4662825684,-10.27602948330017,-10.01993994001753
523,002496,8.416638813384479,0.5267076106157141,326856739.35189676,1969.647430545892,287.30871277979173,2.593994140625,21.70511143546445,14.700096954052501,21.476132575601085,14.558061024015917,23.09958111417456,14.700096954052501,29.512103838983457,20.20358709738887,-0.07327346497982756,557111.1249233327,3897321.098324392,-9.76841561301957,-9.923591255399097
523,002400,8.093587914749296,0.5737963620253291,320771901.8506152,1878.476880858585,275.00953566680334,2.593994140625,21.322788288210607,13.174234801805733,16.734819980278825,13.403785194562554,22.21631444276073,13.174234801805733,27.469161748575406,18.734838064649406,-0.06810363709995702,376360.41733371624,3232471.063370578,-9.930592377635136,-9.996661673244459
523,002304,7.770537016115509,0.6238070024588483,313978031.0118484,1789.6119159549964,262.89404602176694,2.5177001953125,21.553737087471756,11.705192323650687,20.23190543028373,12.248641745997634,21.730101951509184,11.705192323650687,29.814422315515497,19.70756028462543,-0.09426141087120145,204251.17945466968,2291459.6897408986,-10.186734688568567,-10.13678703987909
523,002208,7.447486117479625,0.6770739248537277,309722791.9678172,1700.308341904807,250.05305249825565,2.44140625,22.01814743587806,10.286831135463661,12.286983455998286,10.674913922011752,20.47736703529155,10.286831135463661,23.451090637815355,17.347325125596427,-0.08438605895157499,252317.42266102473,1227302.4749523718,-10.089025925684007,-10.402021555509034
523,002112,7.124435218844012,0.7339871666987248,306061209.129323,1611.687333567189,237.57732979232628,2.2125244140625,21.664833160755745,11.950670111448218,14.24872182937506,11.18226325163354,23.982769532828247,11.950670111448218,33.09635429487134,24.764581598725627,-0.05848301057046346,303346.10509491595,3569501.7327948348,-10.003869866588497,-9.933200692527034
523,002087,7.040307380657535,0.7494616046339212,305354361.629848,1588.3849368076715,233.61393843788514,2.44140625,21.76467365459372,10.833781895005348,13.28857381072602,11.648916074032114,29.017870772548232,10.833781895005348,57.81432417780893,36.76384786898518,-0.07083639284948036,1222309.0358429304,9981619.01672955,-9.397623105497061,-9.485603138280565
523,002016,6.801384320209012,0.7950046717018673,293332429.9793116,1523.1156627994578,224.0635957371458,2.288818359375,21.757521040785047,8.392930419772226,12.727575257878229,8.774471443204117,20.154113951382314,8.392930419772226,25.654324267255493,18.434259869555873,-0.07271325109447946,441914.8731626086,1504543.4983458568,-9.822021461470532,-10.289955331681757
523,001920,6.478333421571774,0.8606679900523639,288811817.3691577,1436.9408925990026,212.0489387174647,2.44140625,20.190599451801788,12.684496226446626,17.278214227283247,12.448742553643175,21.711657817243772,12.684496226446626,38.87506121316267,27.82075964642167,-0.08857030360118283,56626.86419814024,1324636.9027435924,-10.707592446821794,-10.338518109586918
523,001824,6.155282522931485,0.9316226108085982,274880996.1362522,1351.1331427289729,198.50652574738103,2.13623046875,23.609152836773525,15.154645753058904,22.3558789559927,14.947640042002128,24.782139525681078,15.154645753058904,30.105985219537107,20.814154405228287,-0.0921052976857925,541667.4074773506,2479635.7571062446,-9.705412011428002,-10.044756825601901
523,001739,5.86924787309748,0.9994830608957038,270428162.46815443,1275.7228740005125,186.9512478634271,1.983642578125,20.9008787584086,11.708420377836676,16.163380105217875,11.241746969375102,26.800156022493493,11.708420377836676,53.908869081585664,36.11944005916477,-0.091900801041982,905637.9424484016,8637913.50066779,-9.475097307828687,-9.495643066434292
523,001728,5.832231624291419,1.008644622541776,268183390.85033533,1266.002951730468,185.73845692904192,1.983642578125,20.903450626810265,10.078450345875456,12.03721126644695,9.14453085382037,26.4057116444942,10.078450345875456,50.55457153596728,33.23986668092665,-0.10477369977787764,1207883.9621057524,8956730.822292924,-9.346406662713797,-9.476282355090463
523,001632,5.509180725650192,1.0926761541118652,256972800.21059796,1181.1319746322815,174.1918279158906,2.2125244140625,21.836821240862363,14.167187197161983,24.13333728350961,14.070516134076453,29.061290099900003,14.167187197161983,57.261623343674174,39.22886039978776,-0.08794969641587365,228867.94889899628,6068618.251849709,-10.05030217950276,-9.626797338081522
523,001536,5.186129827006312,1.1848732073632815,239734042.8690548,1096.0967402939148,162.29435637461228,1.983642578125,21.283910681881405,12.799382707378207,16.556693169252988,12.166434501797383,26.00457716023598,12.799382707378207,41.70389408568432,28.326784371311746,-0.07440128863558605,185949.17806595453,4986042.393933184,-10.110335446352217,-9.681973742597837
523,001474,4.977492788300793,1.2494155616281286,235437899.0370122,1041.5056021649598,154.78564477355343,1.7547607421875,20.083400143650707,14.91066316977369,19.122698774214665,14.68489356325075,28.993204916906873,14.91066316977369,59.428659391728814,41.15714855443338,-0.11911238281614484,193996.81336444488,7634248.092213448,-10.084081777451974,-9.489110104394369
523,001440,4.863078928366593,1.2866713145875182,228228032.17096782,1012.0467810417358,150.41681027967041,2.0599365234375,20.02294182166792,7.816580261680498,10.382572865765795,8.089718211229291,25.530594041807365,7.816580261680498,50.70859207698261,33.66787410939675,-0.1141874355355542,3168639.6044712965,11007470.573586931,-8.857496139593703,-9.316681452569746
523,001344,4.540028029728788,1.399877385748711,209411079.71948928,930.2333757144844,137.8002038823633,1.9073486328125,19.75508240432509,10.302486279864745,13.240721125782313,9.558533660683972,25.04260665701286,10.302486279864745,50.55398748866022,33.84523006104642,-0.11362071763090247,891345.3557118082,8912146.595549645,-9.37095365004691,-9.37101733443267
523,001268,4.284279401641342,1.4990917335161411,195105084.88633746,867.6974747726324,126.44939994816298,1.678466796875,19.576319496423118,6.073621384272284,11.157220323465042,5.85223359083312,26.02313737868107,6.073621384272284,59.2340965597437,40.44445509845882,-0.09728953399338164,1652127.734589819,12369537.446543476,-9.072224966404923,-9.197915128572978
523,001248,4.216977131090063,1.526800967182166,188370701.43234342,852.3895168196657,124.04894957624117,1.52587890625,21.509851971189416,12.136919741725462,14.235265853188398,12.215932516688166,25.439801821907153,12.136919741725462,46.886399715162845,32.60422709988431,-0.10107024679026118,1627056.1863395986,9539680.939595938,-9.06361080447916,-9.295479505249862
523,001152,3.8939262324448993,1.670446439533672,162117790.58782583,778.0508353257549,110.59600607400114,1.8310546875,23.828177794013726,17.46908683995064,30.08131526492665,17.9480865139978,26.982227406705597,17.46908683995064,41.632972916181956,29.51446254285248,-0.17461627607294006,214374.93040072205,3022560.610412101,-9.878656679966602,-9.729455657970501
523,001104,3.732400783126119,1.7497370763236673,147279970.9806213,738.9192826627682,105.19026248110524,1.18255615234375,26.680761975917473,10.403509129421893,21.21074645892688,10.395750096295254,26.497574989428124,10.403509129421893,43.49156395634546,29.984340700440647,-0.2095453158226732,3234707.119930833,7615643.497549766,-8.65830872546267,-9.286437084205527
523,001056,3.5708753338063284,1.8348024148876723,141853422.63702983,698.8814191840873,98.1750705528612,1.2969970703125,21.917770939142077,6.355230742807864,8.939942036344842,6.310149116623792,26.14661871885291,6.355230742807864,69.57161829376057,46.08519305955926,-0.1985009734821631,1071792.614674367,11877987.455773354,-9.121729058752742,-9.077096956621267
523,000972,3.2882057974981502,1.999818490550159,127190437.03756483,631.352286159668,82.55673742170825,4.6539306640625,18.078453491770187,17.748148973096644,23.73261679686668,17.50643735358946,22.180915022812144,17.748148973096644,64.43694258334271,40.604633048954184,-0.2095893241050826,25255.475952581677,8009886.880944007,-10.702098902168105,-9.200828076764306
523,000960,3.2478244351686554,2.0252918418888353,127131317.17256418,622.0444230938085,80.6561584518341,4.69207763671875,17.609797488414316,6.423195132980778,9.467196261397927,6.598667937264141,20.90532234890964,6.423195132980778,47.365186862207615,30.017106649998933,-0.2944884570546884,2797551.2832465703,7731339.111964933,-8.657474490086674,-9.215997823908117
523,000864,2.9247735365281273,2.2494992472320323,116953468.09288533,549.5886611347514,75.28047469198245,3.814697265625,21.16770870983641,14.463038709868666,19.938579992495427,14.538326987954541,27.06906551067016,14.463038709868666,46.6325741216945,31.156747598459013,-0.19349758833524722,31083.034172761527,4893961.765237737,-10.57548969884937,-9.378352532694118
523,000775,2.625278432577814,2.4969661795402076,91662980.19382532,477.8197887015733,73.22756283969258,4.5013427734375,29.976762870412838,18.11360746664748,25.730983066649284,18.49596435490075,28.39130463841021,18.11360746664748,43.14656771576399,29.61627143329288,-0.20866274319174527,885622.8463930403,2932134.548489054,-9.014945161642903,-9.495010078004437
523,000768,2.6017226378853793,2.518400408648334,90811142.09520718,471.7474381453179,72.5451682685005,4.6539306640625,28.95199308502185,16.52962595980881,20.749775986523858,14.697126945940914,28.532312663229895,16.52962595980881,49.26094799127267,34.85607200126642,-0.1998219514166152,322011.78901500214,1821637.7945456314,-9.45026736592934,-9.697677109404736
523,000672,2.2786717392416334,2.848559743301412,66556402.2630424,391.50619913940994,61.06156497204097,8.087158203125,20.495341952562015,18.0773143819814,24.139626184925334,17.81999153557122,19.003910121028706,18.0773143819814,44.29568346542495,28.721928044784605,-0.025333595653078047,458462.88529449154,6653900.978672149,-9.161885654660676,-9.000113504386357
523,000635,2.154162538723706,2.9972897389687088,60083098.61236694,360.32594062780913,56.687682012689606,7.62939453125,24.82137834961137,7.6367621766852505,15.394189312391994,7.833154886700048,20.22902192428473,7.6367621766852505,47.74687363394224,31.34135563146935,-0.0919575239348095,1137098.986924602,6450279.525035104,-8.722954049451138,-8.969173786717208
523,000576,1.955620840597733,3.266336524168956,53756595.47474304,307.1776461615908,48.35652554591084,12.502670288085938,19.299551243139675,7.700863452473835,10.174465782126326,7.427391569343132,23.36941274071005,7.700863452473835,89.50091172157595,61.446798780883995,-0.17148105744628167,140882.90803556354,15645955.908913238,-9.58157344853274,-8.53602965402902
523,000480,1.6325699419561448,3.816678440067926,32827684.72040651,229.98118207336887,36.535913086518065,17.833709716796875,12.907700546356066,5.115894938415497,6.025008492206447,5.0297232113060275,17.77502038308167,5.115894938415497,44.495929387637865,29.090218778847323,-0.4948870109773382,102709.19153303416,1145666.4478774439,-9.504630943054304,-9.457182059293975
523,000454,1.5450769902404446,3.9979920300700824,33789213.424753465,210.14923832739402,32.84835805154967,18.095970153808594,13.066374005854366,5.5682840368131865,8.10008955138791,6.2779097925828244,20.71680798294338,5.5682840368131865,96.36933571397437,63.07793194342899,-0.36468440780806555,359226.78355706844,18006281.094963778,-8.97340937227563,-8.27335405639457
523,000384,1.3095190433134114,4.583801636510074,13765818.2843179,157.34172132237902,24.908438969939738,30.918121337890625,15.75398567051782,10.674680212369594,14.392165947546394,10.788637703521433,14.925577361033474,10.674680212369594,57.15376906249878,36.87730793436528,-0.3810325557983949,411102.4737861756,4610595.011965528,-8.52485194222031,-8.475045056259228
523,000345,1.1782796157384858,4.992709930024394,9198186.897417866,164.96822115795425,26.12292444281977,44.7845458984375,12.814932535702962,8.195826222224666,13.938649608439123,8.244629581569335,12.91122247868991,8.195826222224666,38.571995146934576,23.785538042110872,-0.5824820184609255,129452.9180023358,1465535.2007590418,-8.851590385404739,-8.797705975492317
523,000288,0.9864681446671208,5.74864253172118,6691684.986154071,127.46808778176086,19.47806238633358,42.8009033203125,8.682803596744757,8.551645120646311,13.40659863559823,8.655954143839285,11.976406766925814,8.551645120646311,23.494313942516715,16.087662060048928,-0.6778638013094008,67944.56616111954,1081024.3824865536,-8.993380758244921,-8.791699998610282
523,000273,0.9359914417536702,5.989705179530684,6057140.772607757,120.79065072757763,22.380297002595455,46.6156005859375,9.359973387044494,8.433168363387036,12.53646607612763,8.685242981322897,11.676548947325513,8.433168363387036,16.348875581397756,11.899302545963856,-0.7921809705867561,173994.55002786126,494947.6270612952,-8.541732021880971,-9.087708420672783
523,000223,0.7677357653760126,6.978763446200823,5233775.938469923,110.94979769315117,18.194000553361,46.30088806152344,8.022234706553155,6.453986414722932,8.731183482163866,6.608321943176783,11.250425218541945,6.453986414722932,17.14032860018733,11.523575494283772,-0.3810291712193984,24454.766866746253,472496.0659986076,-9.33045159931594,-9.044416929332552
523,000192,0.6634172460218145,7.795747492257159,4890461.031019965,93.99463427348417,14.602495237365908,41.72801971435547,8.422218705000443,7.918293585209576,9.49986880774684,7.668038426942262,11.133127225931496,7.918293585209576,16.93567677850416,11.548362201889464,-0.8529841451458764,96382.61195767546,575934.8265752492,-8.705351111183884,-8.928976461681295
523,000186,0.6432265648565446,7.979058217344644,4813310.662173346,90.76934692433218,13.863985358513577,40.683746337890625,6.561044161529426,8.567438574127799,12.641751991383318,7.978243800744313,11.127575937723622,8.567438574127799,20.333428421288023,13.372776687490042,-0.9011749256021058,52165.20743907028,534100.4024530335,-8.965062954221796,-8.954820987732683
523,000136,0.47497088847930463,9.992503306173951,4378454.805643583,64.61774091480947,11.894951231485905,32.65261650085449,5.592590292348184,4.721245420458338,5.92561300471451,4.514749056120414,11.980869967209003,4.721245420458338,34.15286680075926,20.173811398095836,-0.9533727115974459,52822.9064574619,2285273.4385196436,-8.918498577713335,-8.282382699379601
523,000105,0.37065236912508387,11.969658824336445,2190329.714286509,69.77732974959167,11.246674486287365,0.030994415283203125,4.380101369246914,nan,nan,nan,11.132628422370999,nan,75.81940424117755,50.657828107179284,-0.8792159664765691,0,2185653.895706525,-inf,-8.000928103558643
523,000096,0.34036634737699495,12.728289439234171,1477759.2001281572,64.33164183063548,10.82644083767756,0.012516975402832031,3.015446595744856,1.9154779988068653,2.9687774918600107,1.898204799508465,9.84535880187905,1.9154779988068653,25.668409170629534,18.091680625585216,-0.5835562585193322,1189316.5802223142,1477759.200128183,-7.094306198418825,-7.999999999999993
523,000069,0.24950828213314596,15.886650578257003,942.2037073074027,48.260571295715025,9.432164848987984,-1,0.0,0.0,0.0,0.0,9.099917163624507,0.0,9.128000118407904,8.156306020782106,-0.3529244126667226,942.2037073074027,942.2037073074027,-7.0,-8.0
