galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars,sigma_allstars_wtd,sigma_youngstar,sigma_youngstar_wtd,sigma_allgas,sigma_allgas_wtd,sigma_coldgas,sigma_coldgas_wtd,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
502,002976,10.031893306646646,0.32621427192553476,636369876.2819786,2518.013341528759,1919.3122273350987,1.678466796875,23.425842994969976,23.424824260206194,19.40005853729169,19.409178016792378,23.11487145367255,23.424824260206194,28.09961597183928,27.900923102452257,1.0,2369573.785135651,12075024.518744852,-9.429039376792579,-9.721821592072981
502,002880,9.708842407996181,0.36234089724293195,597709421.5808918,2411.3898546333376,1840.177674653153,1.678466796875,22.882508490153597,22.830745964958208,17.442683320419746,17.44998519889319,23.94192778936061,22.830745964958208,35.75924119854077,35.56453591920293,1.0,1338850.9864105848,15789886.95086851,-9.649757858693325,-9.578111080941063
502,002784,9.385791509342173,0.40027354710317975,563068919.3866087,2305.4806721145296,1761.0572574635619,1.6021728515625,23.261864706657402,23.20069182736173,19.496630206178732,19.495869831552827,25.806863195496575,23.20069182736173,33.25607670164471,33.05999963548782,1.0,2007313.3676383342,19890875.357373517,-9.447946378778518,-9.451907659586592
502,002688,9.06274061068734,0.44018033639220855,523461329.2013497,2200.420266138277,1682.422753514591,1.48773193359375,23.66511788032452,23.62551880734907,19.351836259864367,19.32748850029349,23.64155288471929,23.62551880734907,33.17069131444921,32.88635907161923,1.0,2246812.5028558085,14044884.340676513,-9.367317771685057,-9.57136643647141
502,002592,8.739689712037267,0.482252323735252,491775445.81403786,2097.248635198518,1605.463941335708,1.56402587890625,23.408578157822266,23.357618725547532,21.146069160823924,21.120149503776513,24.58466889136519,23.357618725547532,36.879369039130864,36.705559511441486,1.0,1648121.6474965585,12564122.289212262,-9.474777577039244,-9.592634685938197
502,002554,8.611815397988758,0.49955108340628496,479732177.48662746,2056.8835092544723,1575.3718667311534,1.4495849609375,23.38994938377522,23.317699516733157,19.42419671758514,19.459400844098205,24.135614688163802,23.317699516733157,34.31559116467682,33.976041969472845,1.0,1609383.0296728858,9420228.71600604,-9.474339431701827,-9.706937401986673
502,002496,8.416638813388035,0.526707610615211,460131964.02428627,1995.4876595224732,1529.017503796355,1.41143798828125,23.38055734022823,23.308799682262713,17.623139904166344,17.600111852971647,25.871031328791332,23.308799682262713,36.06592363453261,35.87047730740319,1.0,3480880.39540328,20434287.129567415,-9.121193302493229,-9.352522911965671
502,002400,8.093587914737526,0.573796362027096,421974518.0479598,1895.9664850369477,1454.4640497889472,1.373291015625,25.529086048421163,25.38937990499388,19.52566120754723,19.49302025305174,24.260190958692807,25.38937990499388,36.08339033579941,35.86994951444503,1.0,1535669.8632637812,13923822.83624363,-9.438988364284354,-9.48152773705373
502,002304,7.770537016087205,0.6238070024633674,391703140.46388584,1797.3142013272786,1380.1244743470518,1.4495849609375,21.790446355499252,21.65221963989275,23.583750457732847,23.563889602999986,23.32651225813613,21.65221963989275,37.06900158081423,36.8726849943813,1.0,502526.4430117005,12943316.179216253,-9.891798134169878,-9.480911493255169
502,002208,7.447486117452993,0.6770739248582628,364325664.0284036,1699.3326422420737,1306.3383107573673,1.2969970703125,23.075390121121373,22.944286021576833,16.43838584314342,16.436914562162052,23.89878034924272,22.944286021576833,42.974677969764606,42.526815403231986,1.0,1103548.6449110068,13149003.063419312,-9.518698283317825,-9.44259693857537
502,002112,7.12443521881975,0.7339871667031471,330193335.6547897,1601.3302118556321,1232.663549521044,1.373291015625,22.696903811726862,22.486244242590995,21.11336537691375,21.08469557237647,22.13449636818588,22.486244242590995,32.28152372119246,32.116237386931886,1.0,1241512.6692985066,7171403.565221269,-9.42481714780979,-9.663164140802413
502,002087,7.040307380634051,0.7494616046382799,327101924.1645116,1576.8981077779695,1214.238221101285,1.373291015625,22.929358609395674,22.788987518174352,19.007396141794338,19.02897494920989,23.572615100922235,22.788987518174352,42.81765108486164,42.3817283124969,1.0,987121.0606469896,12931915.825110681,-9.520312680989079,-9.403020229762413
502,002016,6.801384320186596,0.795004671706255,308389175.71564704,1506.7334649582267,1161.0740339242402,1.33514404296875,23.011744064214774,22.876160168652227,21.44316560435641,21.44731218065346,21.92972752254539,22.876160168652227,36.245288231336495,36.03988997886088,1.0,1190000.3415653512,9985388.136968741,-9.41355204010964,-9.489734175381736
502,001920,6.478333421553335,0.8606679900562564,286304466.9433147,1412.766141743669,1089.8786817906662,1.6021728515625,21.93349051106315,21.777236612837225,17.891033413591305,17.876940288880032,22.97566864097026,21.777236612837225,44.45735333765101,44.16714130116994,1.0,929564.03325122,11815673.620004104,-9.48854881234634,-9.384369637855624
502,001824,6.155282522919623,0.9316226108113079,265614871.57979855,1321.5403004673954,1020.1743311306631,1.4495849609375,24.318248125949864,24.109363804716402,23.955828927297645,23.988533372372036,28.405057862561193,24.109363804716402,61.522744199323874,61.176385643059184,1.0,1063817.884955837,16686472.066321012,-9.397385099777884,-9.201887861433546
502,001739,5.8692478730857545,0.9994830608985917,225652464.19932777,1243.1396580127753,960.2189318205913,2.25067138671875,18.648246165741245,18.506326744536505,11.316658032666194,11.328946545261735,19.215018420610917,18.506326744536505,36.90435756000992,36.8218808701498,1.0,304283.1125711314,5453906.108476256,-9.870162230432616,-9.61673242343204
502,001728,5.832231624284044,1.0086446225436114,225169467.1502105,1232.9467048303254,952.5073211871043,2.44140625,20.22141139976797,20.08713306980833,16.615035921523912,16.647464709465716,21.234535389414905,20.08713306980833,42.21190012944227,42.09416526748476,1.0,420020.45291290747,12538359.25969517,-9.729239061190441,-9.254268790635827
502,001632,5.509180725650926,1.0926761541116643,202198844.71268082,1144.6585874745829,885.9671558765433,3.85284423828125,22.580756108250956,22.56536739911092,24.994612836266043,24.97348353703673,25.671051487877985,22.56536739911092,48.408469672300775,48.227657433575,1.0,176808.7112861986,11692963.305766512,-10.058275011169274,-9.237854083064637
502,001536,5.18612982701164,1.184873207361686,186084459.70007873,1054.3801149889014,817.9800082238626,2.9754638671875,24.860109293387694,24.943912327942037,9.952421056934705,9.96490860970622,27.31021781612847,24.943912327942037,43.69869826216803,43.82082932452823,1.0,470262.5546644543,6774118.744042483,-9.59736970701343,-9.438857300654133
502,001474,4.97749278830883,1.2494155616255593,173258777.83079183,994.6662207927725,770.4268383778849,2.32696533203125,31.29691300322911,31.265300366589177,25.638692531795485,25.591968918769897,26.148962130003778,31.265300366589177,43.616004752728315,43.30036663740145,1.0,172883.94163136906,4549823.99771739,-10.000940590961509,-9.580700649524971
502,001440,4.86307892837434,1.2866713145849487,169700112.864276,960.8320697688921,744.8473098625267,3.47137451171875,26.003044079383223,26.010209221690527,22.848677001329882,22.90363008499982,24.209789651650876,26.010209221690527,50.19594445604984,49.94287958388596,1.0,355388.601563107,5753310.149806704,-9.678978636664143,-9.469764344527754
502,001344,4.540028029733478,1.3998773857469744,161283945.38403457,868.9195227045768,675.078667056194,5.79833984375,22.626833416391182,22.60637463674239,10.408156920222615,10.416977662259509,18.05901682852312,22.60637463674239,51.25871978884087,50.742531404424334,1.0,1057025.7041963374,3747189.518993665,-9.183505590377099,-9.63388548009951
502,001268,4.28427940164212,1.499091733515826,155013224.6267759,799.1541429904812,622.6676094781515,7.476806640625,21.853702255166915,21.810034780692682,12.963026122938913,12.957763571159509,16.28399689183863,21.810034780692682,42.29098759894881,42.100301266614686,1.0,309372.26488433493,3155660.4615045483,-9.69988737391026,-9.691278482250285
502,001248,4.2169771310920225,1.5268009671813472,153026200.52862036,781.2010702225407,609.0227838962433,7.97271728515625,20.734570403002227,20.678934579852818,13.848044912928279,13.876968512250492,15.611689696903628,20.678934579852818,33.20709407859863,33.18536051912895,1.0,302561.80891499406,2235669.940195808,-9.70395168732393,-9.835358107805538
502,001152,3.8939262324487363,1.6704464395318517,150897894.83212453,696.8655576221398,544.959760919292,10.1470947265625,20.203691093283588,20.18407545308652,9.855754637491472,9.870442873361796,16.655221608667954,20.18407545308652,40.75672540957001,40.490703352650996,1.0,16571.034066063716,1057289.9986214295,-10.959333570880863,-10.154489056959726
502,001104,3.732400783128718,1.7497370763223457,151099408.7208321,656.4894626362052,514.3385346432618,13.8092041015625,20.407602597332758,20.39376133271046,11.685431517657186,11.716351753487851,17.89907546640849,20.39376133271046,45.51465504056922,45.420525337527955,1.0,609338.1144178223,1906946.2729211254,-9.394404420548772,-9.898924307640682
502,001056,3.5708753338024923,1.8348024148897657,145460643.20454863,617.6202242511013,483.8494375281134,15.06805419921875,20.15308001934826,20.09833758025117,5.468220467343986,5.485257964471239,19.37362167208129,20.09833758025117,56.42689318405143,56.55462959025437,1.0,169742.39935688765,5693259.847176696,-9.932955166863415,-9.407384497640365
502,000972,3.2882057974922643,1.9998184905538359,123166458.79400593,549.4610601887523,432.27516530814944,18.3868408203125,18.354200741565403,18.365086524791277,10.01773154107732,10.049392471455072,19.41363152787516,18.365086524791277,58.32525531354499,58.154163633068485,1.0,3944.5411516877793,8430712.491866864,-11.494495963810616,-9.164628175997876
502,000960,3.2478244351619865,2.0252918418930865,124044881.45020549,539.9852183935133,424.3451091829762,18.61572265625,16.858961362847634,16.812455613339555,10.913571442388905,10.933877450899416,21.707282859184122,16.812455613339555,82.4872184247968,82.21170410373888,1.0,27221.934620423184,12909192.594830051,-10.658659861788788,-8.982679768207255
502,000864,2.9247735365248344,2.2494992472345237,101932750.30425921,464.09483404060023,367.1067967049673,23.193359375,27.13633696056532,26.830979923513503,15.41211864977849,15.396266861870734,21.428027226512892,26.830979923513503,39.24786633923456,39.288854210904304,1.0,1159126.9226057476,7488052.773374035,-8.944182749169569,-9.133944845803304
502,000775,2.6252784325761507,2.4969661795417086,86953234.8695296,397.47257325519405,320.1207504020563,16.8609619140625,17.82479032828789,17.80066251991473,12.306675534571337,12.313116341389504,19.216866335259997,17.80066251991473,60.53695924102139,60.3186028615649,1.0,809517.6880808991,10229547.295857709,-9.031059400847269,-8.92942932881379
502,000768,2.6017226378840177,2.518400408649583,86093988.17111549,392.18467158680926,316.00171738224714,16.74652099609375,19.800431190123255,19.7676704446557,16.961076898176845,16.977713679484737,19.680886906818564,19.7676704446557,73.06392538689704,73.08461044089351,1.0,458556.12904448574,10473782.368659742,-9.27358032372062,-8.9148692807109
502,000672,2.2786717392425992,2.8485597433003114,70408133.73153034,323.27231223935974,264.756888485561,18.0816650390625,17.410211423275612,17.40231508523314,13.266803020581662,13.306425850138623,18.385882028796445,17.40231508523314,54.21420570846746,53.74577410060499,1.0,427366.54347686796,8141139.618732466,-9.216822312593456,-8.936937630013016
502,000635,2.154162538723089,2.9972897389694806,64081295.05004419,297.2550450443154,244.61326749575113,19.26422119140625,18.125004796892362,18.334861822796345,8.6245034619713,8.650147882828863,20.417766764227267,18.334861822796345,63.36906722867747,63.13178464561755,1.0,436742.1075210999,11414181.510158068,-9.16650621455453,-8.74928650554433
502,000576,1.9556208406011257,3.2663365241639744,38042094.04228282,260.9844645881816,216.1247730460129,47.30224609375,23.148705742618922,22.801324063913892,30.62791706848029,30.57274824792328,16.00654355948687,22.801324063913892,38.48329180534877,38.286066101232976,1.0,148761.0296924537,5706373.634495744,-9.407775239044732,-8.8239042104167
502,000480,1.6325699419583373,3.8166784400635865,24580122.741214108,203.72363676791252,170.9946702819799,51.116943359375,15.806176871107622,15.732380891642771,13.661428688674816,13.689177039991202,12.03620559963559,15.732380891642771,32.11176117270773,32.20141353922741,1.0000000051732845,108237.81465098867,2397151.77648555,-9.356205032049886,-9.010888514803876
502,000454,1.5450769902420023,3.9979920300667042,22775294.588944092,190.62661437098706,158.35379493690874,51.116943359375,12.602738758360532,12.529048706272746,10.410136093559567,10.428043272392939,11.165297167728848,12.529048706272746,25.082886050673103,25.084280243150303,0.9999999860033509,201361.68531230948,849754.8145009698,-9.053487165682489,-9.428170369232127
502,000384,1.3095190433140533,4.58380163650824,19089781.946399685,156.67026256377704,119.4296358786793,50.8880615234375,11.19419249021568,11.315840882562082,9.54065428672441,9.514886709976263,11.149407577300272,11.315840882562082,38.711730603214804,38.61584961679367,-1.4377156372270181e-09,1404606.9701629565,5062857.926449159,-8.13324614846999,-8.576405227262725
502,000345,1.1782796157388067,4.992709930023303,13653627.577533621,129.05240654981793,102.94439549641557,48.828125,10.972450599332747,11.277190214366257,10.648877971052158,10.641066561863926,10.321923866028563,11.277190214366257,24.99511577114507,24.930215948324847,-3.239558398806741e-09,363709.52757413517,1973301.9920422123,-8.574493374876099,-8.840054498361235
502,000288,0.9864681446677978,5.748642531718086,11288022.472585607,107.56992398689503,85.75766468588874,49.40032958984375,11.597345401290665,11.907710821587488,7.0642456440692545,7.070755951975852,9.965134168569916,11.907710821587488,26.93939428286472,26.761907047831397,9.648709498672457e-10,71143.65609319089,2048394.143802333,-9.200481685412557,-8.741204339805245
502,000273,0.9359914417542532,5.989705179527774,10481261.440794844,100.33597411908768,80.38322735018127,49.4384765625,8.637335532205405,9.44486069416108,11.944404429327559,11.848989587680686,9.98639367865572,9.44486069416108,31.987388987711334,32.024213144727625,-1.429242075379352e-09,214946.1419244737,1695859.5431042092,-8.68808389964675,-8.791023674349777
502,000223,0.7677357653761628,6.97876344619978,8090036.361677321,77.4687737982342,66.76476511209886,41.87583923339844,8.245411694210748,9.198625578961732,7.809024858273341,7.793928451716825,8.99665504624844,9.198625578961732,18.874913910346937,18.779598902195108,1.8379474628491212e-09,711872.3704882762,1385113.670381402,-8.055548336376699,-8.766465058045386
502,000192,0.6634172460218725,7.795747492256648,6864639.420632937,63.999525967169376,53.91746546094763,30.75122833251953,7.061525868531909,7.893375302809156,7.7933851607307965,7.7053004465835055,8.56535329107519,7.893375302809156,15.10345027725848,15.134629305519164,2.6550500049400474e-09,45648.05405648835,303311.05706074607,-9.177195461351594,-9.354729487358394
502,000186,0.6432265648565586,7.979058217344504,6822223.272983734,61.538130752925696,52.16147647528469,30.307769775390625,7.574587709524667,7.875901129438619,7.205418855157804,7.237460164048713,8.633934170765912,7.875901129438619,14.021176967194751,14.002486210072671,-1.5477116595623133e-09,29840.96029852403,280263.32980682526,-9.359113133731121,-9.38635965104002
502,000136,0.4749708884790179,9.992503306178381,7103194.955482619,41.98224960835354,36.22465558599626,27.103424072265625,9.071992231263334,9.246743438821074,7.350671751440554,7.360247075915942,11.502709509091495,9.246743438821074,81.4305739108714,80.06097363607404,1.3502487515202545e-09,431082.808813835,6675366.068328823,-8.216893030620497,-8.026978647724963
