galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_allgas_global,sigma_allgas_los,sigma_coldgas_global,sigma_coldgas_los,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
468,000960,3.24782444408363,2.0252918362080425,168415291.40836465,408.66269713514487,258.77160608154173,1.544952392578125,21.468029680331863,14.158611664454892,23.223878288258657,14.265677299958043,22.316339523028546,14.158611664454892,45.41963127535401,30.718232441133228,-0.3066023151821926,689857.1758867614,7191458.595976605,-9.387622334907848,-9.36956453669357
468,000864,2.924773545710842,2.2494992402862364,149608454.92689675,353.3032545806567,224.9834124303605,1.697540283203125,22.56919946355607,10.927688119849854,22.167974919269888,9.757835648596402,26.1452864579707,10.927688119849854,66.08366348114073,43.28244516837327,-0.2401161387215526,750045.0793919355,21161079.21929977,-9.299868771559977,-8.8494183247748
468,000775,2.625278442013311,2.496966171017908,115159714.24052958,306.78141540651563,197.9110403273555,1.7547607421875,21.665260646491276,8.290923740060638,11.575469097617445,7.780397019244255,21.51696749258966,8.290923740060638,40.11568703181985,25.99546282623683,-0.2712486924889146,1055703.652499027,8222373.718341485,-9.03775855442149,-9.1463033663587
468,000768,2.6017226473402593,2.5184003999809876,114214305.32316585,303.0271927930027,195.84249811821616,1.8310546875,21.737099977240835,8.32204592622581,12.937439401614373,8.106451376720704,21.84148861446917,8.32204592622581,45.226129451034424,28.5198795144675,-0.30638698210242477,435112.6010332668,7945327.344700581,-9.419118841814784,-9.157608707937474
468,000672,2.2786717489666186,2.8485597322101586,94693596.151634,253.24097253558313,165.35760440534239,1.373291015625,19.653990803386858,11.016909895568343,16.637384337164903,10.953503304333331,24.89748970036553,11.016909895568343,70.3478136881647,47.198064873077854,-0.2805527756889978,2320036.0655861055,20749368.65074394,-8.61082587377441,-8.659315723143608
468,000635,2.154162548553212,2.9972897266686505,72459716.41359438,235.04987193065097,154.38907373468098,1.71661376953125,19.35002095481916,12.72240474832275,17.257011294976465,15.827903864342883,22.059036259129684,12.72240474832275,52.16794386645497,32.91393467377539,-0.34728607314417126,2973609.977114723,14405323.29762536,-8.386812624755146,-8.701573620433308
468,000576,1.9556208505943187,3.2663365094918433,50281215.60523677,212.06309891167166,138.31785427174458,1.544952392578125,17.087698224509115,9.640919390140422,13.912292655853163,9.152448818622268,19.339866954419538,9.640919390140422,50.28208696427279,32.4030872797978,-0.06217535077036635,1097858.659178365,9482625.048271408,-8.66085933704779,-8.724477190206061
468,000480,1.6325699522196038,3.8166784197467805,35302557.87892682,159.31159834789784,104.87563586144537,2.8228759765625,25.045775262009453,9.561440260606908,14.811914315176475,9.888429739689126,16.384219236596916,9.561440260606908,59.20360803406851,35.90529561925989,-0.42848361217027386,477774.28757477226,4917413.623020731,-8.868583400154948,-8.85606943368402
468,000454,1.5450770005761425,3.997992007648528,31359548.486112468,144.8131226849396,94.90642923374548,3.2806396484375,24.26929065722956,14.149447530658225,25.464392103541627,14.319753238678135,14.916508136215114,14.149447530658225,41.82702239008421,26.346307021026107,-0.4909878283772757,230955.7824842787,2445567.910693497,-9.132840960864778,-9.107990073899641
468,000384,1.309519053846055,4.583801606441436,21932742.794008788,112.64022173952401,71.99066122872827,7.476806640625,16.499060613637333,7.401927905176183,14.71437733018198,7.79201579353212,14.1072741633993,7.401927905176183,44.55132089736043,28.25146087459167,-0.08180280280585948,50492.26529060288,2215675.5887500686,-9.63786809029985,-8.995586772793132
468,000345,1.1782796263825515,4.99270989380932,18708423.310527027,95.43156191724177,58.62150173062272,8.802413940429688,12.12367085983448,7.003148958483374,8.18186116841519,7.029514965599391,13.931652449722383,7.003148958483374,41.844367264989415,25.410577794563277,-0.4363959191834571,329627.95126406377,2463363.7898804164,-8.754013156817818,-8.880508634773363
468,000288,0.9864681554748929,5.748642482309552,13517043.338153945,75.35624067182866,51.074096570391475,13.5040283203125,15.241347673415742,7.986174621627784,13.637513606272602,7.209040872180244,12.897755048263432,7.986174621627784,34.61227483620719,21.551318627207646,-0.15070867218715978,263501.77147696516,2102936.1044932874,-8.710098166979453,-8.808055628920034
468,000273,0.9359914526043962,5.989705125392862,12010876.548267823,69.80426818096657,47.04107742072362,14.6484375,12.080471723470685,9.021645819452477,18.239969288937747,8.940149384385073,12.455860328006596,9.021645819452477,17.83433597615064,12.069961573068131,-0.6491878671617503,117273.66514382201,718655.7807661232,-9.01037420483952,-9.223053779840146
468,000223,0.7677357763688789,6.97876336992613,11376417.71526058,52.06152424507462,35.09079737500114,9.1552734375,11.875565091978519,4.894932033117852,9.097848151736518,4.549482315481297,12.516576790687674,4.894932033117852,22.26818299969466,14.652168238930422,-0.48298880666890703,68124.12243866452,656022.2032208956,-9.22270460912284,-9.239086991528747
468,000192,0.6634172571030228,7.795747394204905,11079395.180112816,42.94151545204926,30.533104969782272,9.307861328125,10.198917909818594,10.319001866797137,15.9651920731433,10.020032251492854,12.975476225913349,10.319001866797137,48.20592539595897,30.186894063604875,-0.5890038385103687,84088.11364257571,1686716.877578578,-9.119781443056297,-8.817473862495016
468,000186,0.643226575954747,7.979058113955377,11055079.43269309,41.21824232988699,29.713862723826402,9.11712646484375,9.078974572273845,4.285329612354438,7.576564442551356,4.206435039497625,12.715655275857266,4.285329612354438,47.34037832185483,28.79857397133079,-0.7111362773806309,428681.64565628686,1832522.5593376136,-8.411426978161339,-8.780512537663736
468,000136,0.47497089971895334,9.992503132659749,9120802.389308246,27.57757282122175,23.012293568639667,8.683204650878906,8.243884625953262,9.691601511790527,18.508367265008527,9.755177771565354,14.82026249937733,9.691601511790527,61.983202586971146,40.93077384459551,-0.8449209855680545,27596.37250068543,7175633.315140043,-9.519181047936351,-8.104172808883755
468,000105,0.3706523804528851,11.969658559995333,2004858.5844079354,14.033566409536837,7.745407872647632,2.6416778564453125,8.838180913764349,nan,nan,nan,11.311127576530279,nan,46.49567542255182,32.303911365420575,-1.0510838470480934,0,0,-inf,-inf
468,000096,0.34036635873045024,12.728289133860287,2031053.7670359788,13.36133277366929,8.703818625574804,2.523064613342285,9.15595403202207,nan,nan,nan,11.172812983155284,nan,77.73480975833009,49.072631585081155,-0.1221154227631306,0,791.403232953524,-inf,-11.409323600344473
468,000069,0.24950829356324852,15.886650062452967,2180170.3534363443,12.028174729316465,10.697958212761197,2.0635128021240234,10.543391781351579,nan,nan,nan,11.002112036170095,nan,10.487846409203604,9.313619596587554,-0.5429257180936111,0,2077180.9422350277,-inf,-8.021016100323495
