galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_youngstar,sigma_younstar_wtd,sigma_coldgas,sigma_coldgas_wtd,log_sigma_pred_10,log_sigma_pred_100,SFR_10,SFR_100,sSFR_10,sSFR_100
569,2496,8.416638504369320,0.5267076543563430,272427133.46764000,1.9431774328299400,1.8195600581513600,1.943206787109380,12.31146627025500,12.275459608614400,30.545620399545600,30.535384437624900,1.217780789457260,1.2538868095302100,283636.46681985200,4239210.230219410,-9.982488293835930,-9.807965406124120
569,2400,8.093587587164550,0.573796411204055,264101138.3247140,7.781578594924360,7.60803338573327,7.7814483642578100,16.111564795730800,16.08690805868820,32.398171853390000,32.37106202500450,1.1233144906168000,1.1952616400705200,99878.10682323820,2225980.93686059,-10.422299971339600,-10.074248832352300
569,2304,7.770536669959760,0.6238070577265770,254566666.2062480,1.961524794763150,1.8311122188432800,1.9615936279296900,13.61440170257660,13.615146046371700,30.92038113980920,30.8205134856384,1.2569360250593800,1.2167357558403000,447176.3259621090,2856384.8741347700,-9.755322731668490,-9.949984810476690
569,2208,7.44748612289279,0.6770739239317930,245850284.23818100,7.3860104466262700,7.206650295537930,7.386016845703130,11.758875868481000,11.736993334959000,28.485605100232200,28.50381379627660,1.1628018820209000,1.148369878033850,157989.54787687000,1344867.736780830,-10.192042358472100,-10.261991139696400
569,2112,7.1244352245247,0.7339871656633030,234821026.28960500,1.8425716931344000,1.7440740144252100,1.842498779296880,16.278803350234200,16.23960990777760,30.608139919019200,30.644592480420800,1.1796621229657800,1.154502600479250,193080.3130887730,1457627.7898706100,-10.08499898743590,-10.207090342221200
569,2016,6.8013843261455800,0.7950046705396920,226234501.75103700,1.8981580939782800,1.7928948101470500,1.898040771484380,13.544722656478500,13.561641524578700,36.79210844104720,36.79281702193830,1.113633822978140,1.1968543444970400,93202.42419184590,2364125.0707605500,-10.38513162896290,-9.980888388883620
569,1920,6.478333427776420,0.8606679887426500,216690767.96976400,7.19598062248755,7.02167157571408,7.196006774902340,15.311880870851800,15.276832190262800,40.715734070017300,40.61564811988030,1.244186582031880,1.2719294751057600,406548.68309303000,5546615.743962250,-9.726727850137110,-9.591812328701400
569,1824,6.15528252941362,0.93162260932684,199461870.77116100,6.933379109913730,6.755606784761160,6.9333648681640600,14.86675354974170,14.841767001536800,36.466294563822000,36.4063927970725,1.3230590678329700,1.196945615615260,1009952.1841503700,2452718.1404975000,-9.295559075269270,-9.910212244843390
569,1728,5.832231631047540,1.0086446208613000,185854305.57121500,6.697505974504560,6.519159230080870,6.6976165771484400,34.35049508199740,34.290294774121100,36.013308180181400,35.87894877141950,1.2540570161112600,1.214750338823550,475822.73327488900,3058511.7727729600,-9.591727439192730,-9.783662470062520
569,1632,5.509180732683110,1.0926761521982400,170380067.03502200,6.409941348449800,6.229148460838520,6.409873962402340,17.82412106598520,17.797531258210600,37.59425697913320,37.3968024837759,1.0196496978734500,1.2502968784414900,34833.5262455768,4686762.077432950,-10.689421343869900,-9.560545877574190
569,1536,5.186129834323080,1.1848732051724300,153954733.4596860,6.150639793987730,5.968497625163980,6.150703430175780,12.429682150305900,12.411630827704300,33.12231643437210,33.02936284143700,1.077148319611600,1.1576806086159000,68414.72755318120,1699724.2357422500,-10.352243444354400,-9.957014579269090
569,1440,4.863078935947450,1.286671312072750,146110043.3740850,5.913369358576130,5.731727924006890,5.913505554199220,25.456278267924400,25.538847179811400,34.25431973470860,34.15922994539950,1.0354908420555300,1.0001292599528700,43310.258667801800,290270.1737026090,-10.52808929214440,-10.701877656863900
569,1344,4.540028037574270,1.3998773828434400,128989478.76814700,5.636073660892710,5.453115948546960,5.6360626220703100,8.17601883760492,8.192025003408400,37.51071976658480,37.35596778401400,1.245715504312210,1.155626917553750,487061.9353524040,1751237.3888753600,-9.422970097715280,-9.867209266988780
569,1248,4.216977139200330,1.5268009638001500,124711268.35067800,5.310191561975030,5.123976382899030,5.3105926513671900,17.460385613834200,17.53017869217140,47.5263716601105,46.924156817326600,1.2472366033863500,1.3364680080733200,501185.164309501,13816922.968742100,-9.395907489284900,-8.955494359806370
569,1152,3.893926240825660,1.6704464355583700,112049525.09910700,4.981428110323410,4.792669390428960,4.9813079833984400,10.993528448696000,10.991064524368000,43.255726813740100,42.977787267650700,1.203830992028780,1.2664093310685700,316938.3520060510,6467462.936085130,-9.548435224818390,-9.238676071670360
569,1056,3.5708753424578000,1.8348024101644100,93571273.33765030,4.644154824194660,4.452235282549110,4.6442413330078100,10.517704490895800,10.45424751362820,38.352598656715400,38.38172643247200,0.9738397203640270,1.0004400460815700,24174.829455668900,327853.171254227,-10.587779120506500,-10.455463150626700
569,960,3.2478244440852200,2.02529183620703,80261362.60496170,4.370265588216720,4.173933712552620,4.3704986572265600,12.355255493611600,12.290659671281600,49.101997386072300,49.0589492942027,1.1401093198825100,1.273852669424200,170765.41519208300,7951688.431002420,-9.67210661013032,-9.004047173648340
569,864,2.9247735457157700,2.2494992402825100,61753134.415397700,2.7337863707705800,2.3382007993117,2.7337646484375,16.226463341969600,16.199131878579700,43.19745520707530,43.102835966706400,0.9965000449499940,1.2219541386102900,35412.5703798977,4824446.035693600,-10.241501555399500,-9.107211553134790
569,768,2.6017226473442500,2.5184003999773300,47280483.52059460,3.8069820809844900,3.618323181241490,3.807086944580080,12.784027645481900,12.82136339822640,34.48237512960480,34.167966939580100,1.3834586478114500,1.2292900700432200,3526677.1002459300,5834154.827562920,-8.127316211440310,-8.908703958967910
569,672,2.2786717489702300,2.8485597322060400,35341415.46460280,2.860006715475860,2.857386951492760,2.8600311279296900,16.585058661913600,16.609926692321400,40.4087003386725,40.41130385663010,1.1864502900626400,1.1658748082605400,397696.6676379810,3121897.064085910,-8.948731987535400,-9.053865360211760
569,576,1.9556208505969200,3.266336509488030,28073031.617550700,3.0581175893996800,2.9058263606128100,3.05816650390625,10.80330523147270,10.795681260779800,35.69572196451380,35.725841576663900,1.1777948009804000,1.14870977819279,395554.15311374000,2803037.5085792600,-8.851083366056000,-9.000660405526790
569,480,1.6325699522216500,3.816678419742730,20761511.14934320,2.686635127189210,2.53958001679453,2.6866531372070300,8.244285028735960,8.27089647974285,33.215558631864100,33.20478341137810,1.0645905910098700,1.1187836143121200,116876.02604478200,2232612.1361875800,-9.249533524394760,-8.968445679747130
569,384,1.3095190538467500,4.583801606439460,12252644.055419700,2.3081436313950000,2.1742033346187800,2.308073043823240,21.534237197835600,21.566145195918300,44.020704408177600,44.23088628561800,1.0672919364613400,1.119814588968210,151962.7828805020,2872769.537111700,-8.906492579102810,-8.629929030375630
569,288,0.9864681554754080,5.748642482307200,3461061.188225620,1.892843121744220,1.7844451232743300,1.8928420543670700,9.936428066137140,9.997352010795600,34.06922832961000,34.06854233350140,0.9241314664501670,0.9197657210062390,48016.035855268500,454494.8772352620,-8.857822974885900,-8.881680284763520
569,192,0.6634172571030840,7.795747394204360,2644663.4664780800,1.4340949355212300,1.3486563361576400,1.434096097946170,24.32816221473670,24.30479140402070,29.551985503665500,29.53826186770680,0.7589736227459890,0.8525090535846260,6813.523344243200,223180.57531381700,-9.588998667677180,-9.07371402312908
569,96,0.34036635873039200,12.728289133861800,796.7433990314170,921.9349106971310,895.4258634519700,-1,nan,nan,nan,nan,-inf,0.03194024791844470,0,796.7433990314170,-inf,-8.0
