      -194.39999       85674715.
      -183.19999   3.0707777e+08
      -171.99999   3.3968639e+08
      -160.79999   3.2782282e+08
      -149.59999   2.9386907e+08
      -138.39999   2.6392093e+08
      -127.20000   2.2625456e+08
      -116.00000   2.0590380e+08
      -104.80000   1.8713377e+08
      -93.599996   1.2375927e+08
      -82.399996       49427803.
      -71.199996       11383547.
      -59.999996       2575349.9
      -48.799996       686150.63
      -37.599997       266595.17
      -26.399997       133756.38
      -15.199997       46964.915
      -3.9999971       20984.004
       7.2000027       10545.006
       18.400002       0.0000000
       29.600002       4906.0371
       40.800002       0.0000000
       52.000002       0.0000000
       63.200002       0.0000000
       74.400002       0.0000000
       85.600001       0.0000000
       96.800001       0.0000000
       108.00000       0.0000000
       119.20000       0.0000000
       130.40000       0.0000000
       141.60000       0.0000000
       152.80000       0.0000000
       164.00000       0.0000000
       175.20000       0.0000000
       186.40000       0.0000000
       197.60000       0.0000000
