      -194.39999       0.0000000
      -183.19999       0.0000000
      -171.99999       0.0000000
      -160.79999       0.0000000
      -149.59999       0.0000000
      -138.39999       0.0000000
      -127.20000       0.0000000
      -116.00000       6151.5818
      -104.80000       10083.350
      -93.599996       30648.726
      -82.399996       59575.733
      -71.199996       134934.29
      -59.999996       272662.12
      -48.799996       815202.07
      -37.599997       2215649.5
      -26.399997       10356081.
      -15.199997       50665558.
      -3.9999971   1.4202785e+08
       7.2000027   2.3870207e+08
       18.400002   2.9985607e+08
       29.600002   3.2995676e+08
       40.800002   3.4836783e+08
       52.000002   3.6719181e+08
       63.200002   3.7285146e+08
       74.400002   3.9747876e+08
       85.600001   4.2538034e+08
       96.800001   4.1507249e+08
       108.00000   3.8352754e+08
       119.20000   3.5153664e+08
       130.40000   3.1677252e+08
       141.60000   2.9374683e+08
       152.80000   2.6502028e+08
       164.00000   1.8203388e+08
       175.20000       95105717.
       186.40000       26114425.
       197.60000       3256363.3
