      -194.39999   1.0103551e+08
      -183.19999   2.7231246e+08
      -171.99999   2.8470596e+08
      -160.79999   3.1574694e+08
      -149.59999   3.6469014e+08
      -138.39999   4.4782430e+08
      -127.20000   5.3399637e+08
      -116.00000   6.2026003e+08
      -104.80000   7.5341043e+08
      -93.599996   7.9412366e+08
      -82.399996   5.4291734e+08
      -71.199996   2.7741841e+08
      -59.999996   1.4428689e+08
      -48.799996       63567042.
      -37.599997       24582006.
      -26.399997       6432568.3
      -15.199997       1378779.9
      -3.9999971       567802.80
       7.2000027       256195.96
       18.400002       105754.39
       29.600002       61890.289
       40.800002       36335.161
       52.000002       6727.9144
       63.200002       11978.396
       74.400002       6971.2784
       85.600001       5522.4816
       96.800001       0.0000000
       108.00000       917.40100
       119.20000       0.0000000
       130.40000       0.0000000
       141.60000       0.0000000
       152.80000       0.0000000
       164.00000       0.0000000
       175.20000       0.0000000
       186.40000       0.0000000
       197.60000       0.0000000
