      -294.39999       1829070.4
      -283.19999       6034409.1
      -271.99999       12813940.
      -260.79999       31243246.
      -249.59999       69040086.
      -238.39999   1.2594389e+08
      -227.20000   2.0430024e+08
      -216.00000   2.8727494e+08
      -204.80000   3.8437462e+08
      -193.60000   4.7815089e+08
      -182.40000   5.5438176e+08
      -171.20000   5.9561557e+08
      -160.00000   6.2582892e+08
      -148.80000   6.5715309e+08
      -137.60000   6.7171984e+08
      -126.40000   6.9113432e+08
      -115.20000   6.9266870e+08
      -104.00000   6.2674496e+08
      -92.799997   5.3461196e+08
      -81.599998   4.4556386e+08
      -70.399998   3.8063123e+08
      -59.199998   3.3905270e+08
      -47.999998   3.2236194e+08
      -36.799998   3.0468771e+08
      -25.599998   3.0119530e+08
      -14.399999   2.9286602e+08
      -3.1999989   2.6414602e+08
       8.0000010   2.4689078e+08
       19.200001   2.3744878e+08
       30.400001   2.2201621e+08
       41.600000   2.1352152e+08
       52.800000   1.8953818e+08
       64.000000   1.0172808e+08
       75.200000       25204006.
       86.400000       7028485.7
       97.599999       3185570.3
       108.80000       1733880.3
       120.00000       1125195.5
       131.20000       733312.56
       142.40000       470102.93
       153.60000       355980.41
       164.80000       224388.06
       176.00000       180541.54
       187.20000       122138.12
       198.40000       64379.929
       209.60000       38619.223
       220.80000       23768.621
       232.00000       9025.3066
       243.20000       11208.838
       254.40000       2595.5300
       265.60000       0.0000000
       276.80000       0.0000000
       288.00000       0.0000000
       299.20000       0.0000000
