      -194.39999       699158.47
      -183.19999       5317723.6
      -171.99999       19202550.
      -160.79999       58414683.
      -149.59999       92005769.
      -138.39999   1.0569274e+08
      -127.20000   1.3216326e+08
      -116.00000   1.7406033e+08
      -104.80000   2.0457577e+08
      -93.599996   2.1444375e+08
      -82.399996   2.0972780e+08
      -71.199996   1.8513614e+08
      -59.999996   1.6638171e+08
      -48.799996   1.4171379e+08
      -37.599997       92758791.
      -26.399997       39518223.
      -15.199997       10345356.
      -3.9999971       3516287.0
       7.2000027       1518564.1
       18.400002       851728.75
       29.600002       421203.27
       40.800002       213460.52
       52.000002       78771.136
       63.200002       54769.357
       74.400002       34202.628
       85.600001       26353.869
       96.800001       3563.0304
       108.00000       3457.5027
       119.20000       1663.4052
       130.40000       1795.0359
       141.60000       2520.5369
       152.80000       0.0000000
       164.00000       0.0000000
       175.20000       0.0000000
       186.40000       0.0000000
       197.60000       0.0000000
