      -194.39999       0.0000000
      -183.19999       0.0000000
      -171.99999       0.0000000
      -160.79999       0.0000000
      -149.59999       0.0000000
      -138.39999       0.0000000
      -127.20000       0.0000000
      -116.00000       1833.8250
      -104.80000       3300.3245
      -93.599996       1235.6753
      -82.399996       12275.249
      -71.199996       31074.365
      -59.999996       67402.536
      -48.799996       194337.93
      -37.599997       567559.00
      -26.399997       1764409.6
      -15.199997       7413693.4
      -3.9999971       36435233.
       7.2000027   1.0990256e+08
       18.400002   1.6764189e+08
       29.600002   1.9882839e+08
       40.800002   2.3510215e+08
       52.000002   2.6654040e+08
       63.200002   2.9429964e+08
       74.400002   3.4022169e+08
       85.600001   3.8955590e+08
       96.800001   4.0415870e+08
       108.00000   4.0389357e+08
       119.20000   3.8966369e+08
       130.40000   3.7312936e+08
       141.60000   3.3967619e+08
       152.80000   3.0413711e+08
       164.00000   2.2361000e+08
       175.20000   1.0239974e+08
       186.40000       26878649.
       197.60000       4572479.1
