      -194.39999       492939.15
      -183.19999       1331150.3
      -171.99999       1751281.6
      -160.79999       2476191.3
      -149.59999       3796905.5
      -138.39999       5859721.2
      -127.20000       10228314.
      -116.00000       19726951.
      -104.80000       34531578.
      -93.599996       56227211.
      -82.399996       83698255.
      -71.199996   1.2336442e+08
      -59.999996   1.8862316e+08
      -48.799996   2.7356376e+08
      -37.599997   3.5832578e+08
      -26.399997   4.0389495e+08
      -15.199997   3.9078433e+08
      -3.9999971   3.3948474e+08
       7.2000027   2.7148335e+08
       18.400002   2.0092041e+08
       29.600002   1.4038517e+08
       40.800002       97675781.
       52.000002       68858154.
       63.200002       48483681.
       74.400002       32120581.
       85.600001       21502936.
       96.800001       14005156.
       108.00000       7842714.5
       119.20000       4394237.2
       130.40000       2912404.3
       141.60000       2138559.4
       152.80000       1609103.2
       164.00000       1142083.3
       175.20000       862437.23
       186.40000       602055.34
       197.60000       243921.44
