      -194.39999       0.0000000
      -183.19999       26.418369
      -171.99999       289.77077
      -160.79999       8918.4561
      -149.59999       20133.564
      -138.39999       62784.115
      -127.20000       151411.46
      -116.00000       283838.49
      -104.80000       720634.59
      -93.599996       1407346.8
      -82.399996       3161305.9
      -71.199996       7461489.2
      -59.999996       24697485.
      -48.799996       97876282.
      -37.599997   2.1863191e+08
      -26.399997   2.8923561e+08
      -15.199997   3.1810488e+08
      -3.9999971   3.2174144e+08
       7.2000027   2.8841073e+08
       18.400002   2.4384948e+08
       29.600002   1.9900955e+08
       40.800002   1.3111256e+08
       52.000002       63966347.
       63.200002       24848046.
       74.400002       6716124.3
       85.600001       2418844.7
       96.800001       1238193.5
       108.00000       525526.43
       119.20000       369236.10
       130.40000       212771.98
       141.60000       124876.33
       152.80000       43283.308
       164.00000       32031.191
       175.20000       10051.689
       186.40000       5393.9654
       197.60000       146.83987
