      -194.39999       833178.73
      -183.19999       4367016.0
      -171.99999       10286654.
      -160.79999       27764879.
      -149.59999       78958318.
      -138.39999   2.0431626e+08
      -127.20000   3.8266265e+08
      -116.00000   4.8879309e+08
      -104.80000   4.9256575e+08
      -93.599996   4.7161415e+08
      -82.399996   4.2863638e+08
      -71.199996   4.0124215e+08
      -59.999996   4.2281907e+08
      -48.799996   4.5949766e+08
      -37.599997   4.5502514e+08
      -26.399997   4.3769218e+08
      -15.199997   4.4404264e+08
      -3.9999971   3.7205507e+08
       7.2000027   2.0894471e+08
       18.400002       79425027.
       29.600002       27939185.
       40.800002       11620150.
       52.000002       5586264.0
       63.200002       2919163.5
       74.400002       1537719.5
       85.600001       911241.20
       96.800001       514330.45
       108.00000       280973.04
       119.20000       172579.07
       130.40000       126178.07
       141.60000       50717.190
       152.80000       33956.711
       164.00000       39822.445
       175.20000       9227.3401
       186.40000       4055.5176
       197.60000       0.0000000
