      -194.39999   1.6009423e+08
      -183.19999   4.9084044e+08
      -171.99999   5.6154431e+08
      -160.79999   5.7177725e+08
      -149.59999   4.7102259e+08
      -138.39999   3.4039507e+08
      -127.20000   1.7518938e+08
      -116.00000       63081221.
      -104.80000       20290458.
      -93.599996       7933835.8
      -82.399996       3487442.2
      -71.199996       1730707.6
      -59.999996       841578.68
      -48.799996       457087.27
      -37.599997       148479.64
      -26.399997       68858.034
      -15.199997       29938.391
      -3.9999971       23627.854
       7.2000027       7696.9014
       18.400002       3597.6055
       29.600002       1521.6504
       40.800002       0.0000000
       52.000002       0.0000000
       63.200002       0.0000000
       74.400002       0.0000000
       85.600001       0.0000000
       96.800001       0.0000000
       108.00000       0.0000000
       119.20000       0.0000000
       130.40000       0.0000000
       141.60000       0.0000000
       152.80000       0.0000000
       164.00000       0.0000000
       175.20000       0.0000000
       186.40000       0.0000000
       197.60000       0.0000000
