      -194.39999       18445.394
      -183.19999       27089.513
      -171.99999       7369.0562
      -160.79999       1413.9561
      -149.59999       2456.3257
      -138.39999       0.0000000
      -127.20000       0.0000000
      -116.00000       0.0000000
      -104.80000       0.0000000
      -93.599996       0.0000000
      -82.399996       0.0000000
      -71.199996       0.0000000
      -59.999996       0.0000000
      -48.799996       0.0000000
      -37.599997       0.0000000
      -26.399997       0.0000000
      -15.199997       0.0000000
      -3.9999971       0.0000000
       7.2000027       0.0000000
       18.400002       0.0000000
       29.600002       0.0000000
       40.800002       0.0000000
       52.000002       0.0000000
       63.200002       0.0000000
       74.400002       0.0000000
       85.600001       0.0000000
       96.800001       0.0000000
       108.00000       0.0000000
       119.20000       0.0000000
       130.40000       0.0000000
       141.60000       0.0000000
       152.80000       0.0000000
       164.00000       0.0000000
       175.20000       0.0000000
       186.40000       0.0000000
       197.60000       0.0000000
