      -194.39999       0.0000000
      -183.19999       5622.3479
      -171.99999       11418.776
      -160.79999       15010.335
      -149.59999       56616.294
      -138.39999       49973.165
      -127.20000       154755.86
      -116.00000       201239.72
      -104.80000       342687.42
      -93.599996       586890.73
      -82.399996       945602.87
      -71.199996       1321701.8
      -59.999996       2117727.7
      -48.799996       3224765.0
      -37.599997       5344123.4
      -26.399997       9413876.2
      -15.199997       19231225.
      -3.9999971       37829865.
       7.2000027       63914318.
       18.400002   1.0280735e+08
       29.600002   1.5999448e+08
       40.800002   2.3480948e+08
       52.000002   3.3701229e+08
       63.200002   4.4536832e+08
       74.400002   4.9664600e+08
       85.600001   4.7478225e+08
       96.800001   4.0465741e+08
       108.00000   3.2079499e+08
       119.20000   2.3836468e+08
       130.40000   1.7170518e+08
       141.60000   1.1209652e+08
       152.80000       63191944.
       164.00000       33695658.
       175.20000       17531404.
       186.40000       9104488.0
       197.60000       3445361.5
