      -194.39999       4220709.1
      -183.19999       20829423.
      -171.99999       38496267.
      -160.79999       65690101.
      -149.59999   1.0452926e+08
      -138.39999   1.6672074e+08
      -127.20000   2.6171981e+08
      -116.00000   3.5746318e+08
      -104.80000   4.2100880e+08
      -93.599996   4.4291088e+08
      -82.399996   4.2758405e+08
      -71.199996   3.8409208e+08
      -59.999996   3.2189584e+08
      -48.799996   2.5073941e+08
      -37.599997   1.8342643e+08
      -26.399997   1.2589996e+08
      -15.199997       83044380.
      -3.9999971       47893247.
       7.2000027       24460198.
       18.400002       14105991.
       29.600002       9305966.3
       40.800002       6727978.2
       52.000002       4868152.7
       63.200002       3628230.1
       74.400002       2709208.9
       85.600001       2217520.3
       96.800001       1631913.4
       108.00000       1186390.8
       119.20000       917625.00
       130.40000       654914.55
       141.60000       471648.46
       152.80000       296857.13
       164.00000       240280.99
       175.20000       179734.48
       186.40000       114656.67
       197.60000       35944.100
