      -194.39999       2401947.4
      -183.19999       26417983.
      -171.99999   1.1079328e+08
      -160.79999   2.9054470e+08
      -149.59999   4.4413225e+08
      -138.39999   4.7933258e+08
      -127.20000   4.5735157e+08
      -116.00000   4.2954601e+08
      -104.80000   4.1443483e+08
      -93.599996   4.1700651e+08
      -82.399996   4.3980249e+08
      -71.199996   4.2188219e+08
      -59.999996   4.1292572e+08
      -48.799996   4.2092459e+08
      -37.599997   4.2035655e+08
      -26.399997   3.4502388e+08
      -15.199997   2.3037511e+08
      -3.9999971       97785314.
       7.2000027       32760036.
       18.400002       12467802.
       29.600002       5543395.2
       40.800002       2549910.7
       52.000002       1252284.0
       63.200002       571216.19
       74.400002       296223.92
       85.600001       145729.19
       96.800001       42308.351
       108.00000       28636.135
       119.20000       4694.9048
       130.40000       913.49693
       141.60000       7084.5152
       152.80000       0.0000000
       164.00000       0.0000000
       175.20000       0.0000000
       186.40000       0.0000000
       197.60000       0.0000000
