      -294.39999       214679.06
      -283.19999       588283.46
      -271.99999       980030.10
      -260.79999       1614104.6
      -249.59999       2487391.0
      -238.39999       4133527.7
      -227.20000       7036312.4
      -216.00000       12778005.
      -204.80000       24242187.
      -193.60000       49355921.
      -182.40000   1.0360806e+08
      -171.20000   2.1548174e+08
      -160.00000   3.6239489e+08
      -148.80000   4.8921059e+08
      -137.60000   5.9833173e+08
      -126.40000   6.9260855e+08
      -115.20000   7.3357892e+08
      -104.00000   7.4141358e+08
      -92.799997   7.8725867e+08
      -81.599998   8.3172212e+08
      -70.399998   8.6146734e+08
      -59.199998   8.6546953e+08
      -47.999998   8.0347228e+08
      -36.799998   6.8628138e+08
      -25.599998   5.5926297e+08
      -14.399999   4.6394722e+08
      -3.1999989   4.0151112e+08
       8.0000010   3.1914063e+08
       19.200001   2.1972323e+08
       30.400001   1.3242690e+08
       41.600000       79212558.
       52.800000       53572654.
       64.000000       38016765.
       75.200000       18023899.
       86.400000       4921585.4
       97.599999       1394078.0
       108.80000       654111.70
       120.00000       346617.61
       131.20000       186208.62
       142.40000       112635.59
       153.60000       63822.698
       164.80000       39353.516
       176.00000       30174.465
       187.20000       14331.999
       198.40000       5339.5391
       209.60000       4909.8734
       220.80000       4041.5112
       232.00000       0.0000000
       243.20000       0.0000000
       254.40000       0.0000000
       265.60000       0.0000000
       276.80000       0.0000000
       288.00000       0.0000000
       299.20000       0.0000000
