      -294.39999       0.0000000
      -283.19999       394.41266
      -271.99999       298.43579
      -260.79999       4857.4785
      -249.59999       17240.333
      -238.39999       10185.699
      -227.20000       21319.859
      -216.00000       36154.810
      -204.80000       51597.510
      -193.60000       61848.005
      -182.40000       140211.87
      -171.20000       161232.25
      -160.00000       353700.76
      -148.80000       655023.56
      -137.60000       1017187.2
      -126.40000       1710846.0
      -115.20000       2913560.5
      -104.00000       5873114.9
      -92.799997       13082737.
      -81.599998       35073942.
      -70.399998       90818587.
      -59.199998   1.6575759e+08
      -47.999998   2.4345316e+08
      -36.799998   3.2778872e+08
      -25.599998   4.0324359e+08
      -14.399999   4.6589265e+08
      -3.1999989   5.3185783e+08
       8.0000010   6.2527226e+08
       19.200001   7.6739075e+08
       30.400001   9.5178566e+08
       41.600000   1.0449022e+09
       52.800000   9.5733083e+08
       64.000000   8.1653349e+08
       75.200000   7.2101081e+08
       86.400000   6.3798297e+08
       97.599999   5.7215480e+08
       108.80000   4.9171608e+08
       120.00000   4.0416359e+08
       131.20000   3.2599298e+08
       142.40000   2.4744347e+08
       153.60000   1.6433539e+08
       164.80000       88724411.
       176.00000       40618547.
       187.20000       14601891.
       198.40000       5329427.9
       209.60000       2793367.8
       220.80000       1539793.6
       232.00000       923442.07
       243.20000       540601.80
       254.40000       269209.20
       265.60000       142337.12
       276.80000       81219.956
       288.00000       43776.133
       299.20000       25252.318
