      -194.39999       129768.46
      -183.19999       243219.89
      -171.99999       252585.98
      -160.79999       417584.38
      -149.59999       431681.24
      -138.39999       548827.51
      -127.20000       715231.37
      -116.00000       830827.67
      -104.80000       1028222.3
      -93.599996       1340767.7
      -82.399996       2012465.0
      -71.199996       3519313.5
      -59.999996       7246427.6
      -48.799996       12901219.
      -37.599997       21789883.
      -26.399997       34405447.
      -15.199997       57319128.
      -3.9999971       90828106.
       7.2000027   1.3641449e+08
       18.400002   1.9851813e+08
       29.600002   2.8781558e+08
       40.800002   3.7359359e+08
       52.000002   4.1271431e+08
       63.200002   4.0335596e+08
       74.400002   3.5625575e+08
       85.600001   2.9078271e+08
       96.800001   2.2451061e+08
       108.00000   1.5589399e+08
       119.20000   1.0354954e+08
       130.40000       55367613.
       141.60000       27570230.
       152.80000       14671395.
       164.00000       8026571.7
       175.20000       4606154.0
       186.40000       2805087.8
       197.60000       1083702.1
