      -194.39999       2621.1526
      -183.19999       7903.4543
      -171.99999       9923.5366
      -160.79999       16855.615
      -149.59999       45545.488
      -138.39999       105262.18
      -127.20000       261378.27
      -116.00000       625261.01
      -104.80000       1991296.8
      -93.599996       7047376.4
      -82.399996       26296191.
      -71.199996       77347793.
      -59.999996   1.4422856e+08
      -48.799996   1.8737157e+08
      -37.599997   2.0520917e+08
      -26.399997   2.3862155e+08
      -15.199997   2.7509417e+08
      -3.9999971   3.0304305e+08
       7.2000027   2.9040491e+08
       18.400002   2.5180949e+08
       29.600002   1.7529712e+08
       40.800002       79533136.
       52.000002       26372449.
       63.200002       7617268.4
       74.400002       2391036.9
       85.600001       772365.46
       96.800001       365637.25
       108.00000       171024.15
       119.20000       56824.059
       130.40000       10796.272
       141.60000       18838.754
       152.80000       2038.4104
       164.00000       7.8688662
       175.20000       0.0000000
       186.40000       0.0000000
       197.60000       0.0000000
