galaxyID,tstep,t,tlookback,z,M_star,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_coldgas_los,sigma_hotgas_los,SFR_10,SFR_100,sSFR_10,sSFR_100
m11e_r7100,150,2.775112187,10.961103836,2.354839087,212047090.0,163.57421875,23.326690673828125,16.598356958948905,29.98569107055664,20.68439693181852,21.5342735315986,20.219674961022335,663475.44,19160992.0,-9.504607463260065,-9.04401432320467
m11e_r7100,149,2.753179376,10.983036646,2.372972488,210666960.0,164.794921875,23.662094116210938,16.872363314649043,22.618511199951172,19.027979628067293,19.913033403002878,20.69090676406943,1377350.8,20326862.0,-9.184551878438825,-9.01552608954329
m11e_r7100,148,2.731294817,11.004921205,2.391304255,207970110.0,166.015625,24.208585739135742,16.505449289668093,24.638853073120117,17.916277208348163,21.938430758525776,21.151416067409613,3239565.0,20144612.0,-8.807514227465843,-9.013842018727722
m11e_r7100,147,2.709459634,11.026756389,2.409836531,200247020.0,162.353515625,25.469425201416016,17.091694360266033,22.388381958007812,17.44251513936078,20.659829211066313,19.86013825521014,1702240.5,14478634.0,-9.070545151362472,-9.140838480591444
m11e_r7100,146,2.687676159,11.048539864,2.428571224,195527470.0,163.57421875,27.033979415893555,18.964498272663374,21.91694450378418,14.270993927913723,18.318015551695957,20.332256700594378,1555812.0,11851126.0,-9.099250668374905,-9.217448169736578
m11e_r7100,145,2.665941861,11.070274161,2.447513819,193418400.0,166.6259765625,26.258983612060547,17.3792596894842,14.904726028442383,11.82781209559873,15.09184904396125,19.959958418504137,1651376.6,11807814.0,-9.068651653460826,-9.21432828298365
m11e_r7100,144,2.644258264,11.091957758,2.466666937,190902740.0,168.76220703125,25.08119010925293,17.358047260172384,25.621816635131836,16.880712310403037,18.924823762608476,19.93599744105699,1429187.2,12028969.0,-9.125723019566214,-9.200583747045005
m11e_r7100,143,2.622626882,11.113589141,2.486033201,187416580.0,171.5087890625,24.17354965209961,17.163381086248656,22.14339828491211,13.194844307755046,14.624054512708966,20.63537660316559,570943.4,10703136.0,-9.516214961348801,-9.243296955440155
m11e_r7100,142,2.601045208,11.135170815,2.505618334,185875500.0,173.33984375,23.41431999206543,15.980881870565451,24.482330322265625,16.01859818709767,18.76019688865786,20.15120040504363,1313270.9,10630769.0,-9.150867846291948,-9.242657477813934
m11e_r7100,141,2.579515561,11.156700461,2.525424242,183684400.0,175.78125,23.196651458740234,16.321294197346273,20.21695327758789,15.102569899770195,17.368405205079448,18.800254952587718,1283044.0,9026056.0,-9.155830723904339,-9.308574250320511
