galaxyID,tstep,t,tlookback,z,M_star,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_coldgas_los,sigma_hotgas_los,SFR_10,SFR_100,sSFR_10,sSFR_100
m11h_r7100,260,5.401756525,8.334459498,1.114093781,1207195400.0,7.01904296875,27.959428787231445,18.697805303053684,13.923137664794922,11.627154275455677,14.164625554410613,30.817851204036593,1516044.1,20956312.0,-9.901065727245669,-9.760462713369442
m11h_r7100,259,5.376401487,8.359814536,1.121212006,1204912800.0,7.01904296875,28.341495513916016,18.98331819493651,14.375533103942871,11.553924977930752,13.525736427722705,32.02460183388674,1051462.9,25026064.0,-10.059161663211857,-9.68256305558961
m11h_r7100,258,5.351064911,8.385151111,1.128378153,1203290000.0,6.7138671875,28.836578369140625,19.412726487678896,25.872262954711914,19.292456124595855,15.957449830221545,33.153025496423666,1299786.1,37022184.0,-9.966498405081486,-9.511908266792217
m11h_r7100,257,5.325747046,8.410468976,1.135593176,1199619000.0,6.40869140625,29.156076431274414,19.490518728138635,20.298465728759766,12.835428650492071,15.564560411589508,33.14435438069435,4538159.5,42117176.0,-9.422163559673974,-9.45458407178402
m11h_r7100,256,5.300448139,8.435767883,1.142857075,1190201000.0,6.256103515625,29.18160057067871,19.763812094733716,27.448501586914062,16.148249895803687,22.21129741581646,33.57041716381542,2331397.0,34563890.0,-9.708004062932318,-9.536997707036967
m11h_r7100,255,5.275168438,8.461047584,1.150170565,1183934600.0,6.40869140625,28.675264358520508,20.045587755602245,24.013038635253906,14.428541677633419,19.035536330484288,33.934023848608305,9026580.0,32116636.0,-9.117804474355278,-9.566597660303868
m11h_r7100,254,5.249908193,8.486307829,1.157534122,1170046200.0,7.01904296875,28.035234451293945,18.85612380486546,20.470008850097656,11.902833437286102,15.373360215369445,34.347369388265555,6445275.0,21095346.0,-9.258961561350715,-9.744016360487498
m11h_r7100,253,5.224667654,8.511548369,1.164948225,1161694300.0,7.32421875,27.978776931762695,19.02994167951601,18.502031326293945,10.759719734098336,16.49823931123542,35.085116319247476,1305069.5,15584370.0,-9.949458231748498,-9.872402621338102
m11h_r7100,252,5.19944707,8.536768953,1.172413588,1159891800.0,7.32421875,28.512020111083984,19.43421858437253,22.798372268676758,11.75755176000256,16.679572582542647,36.00790654388079,2519218.2,21100326.0,-9.66315169931832,-9.740128327923896
m11h_r7100,251,5.174246692,8.56196933,1.179930687,1156308500.0,7.01904296875,28.938749313354492,19.33077380637406,18.579883575439453,11.882108560899129,14.011158870794148,37.0269822654118,1795395.8,32425522.0,-9.8089135178313,-9.552186734360996
m11h_r7100,250,5.149066772,8.58714925,1.187499762,1154310800.0,6.7138671875,29.080167770385742,19.681725572956005,31.19344139099121,19.72799425985151,18.326557340881926,38.27516183292591,1395176.4,33424616.0,-9.917693639424693,-9.538256326464406
m11h_r7100,249,5.123907563,8.61230846,1.195121765,1152373500.0,6.7138671875,28.89061737060547,19.797177615839622,27.33774757385254,14.880027791293594,20.74040643617738,39.81040748094102,4175879.0,33588148.0,-9.440845358099937,-9.535407206030813
m11h_r7100,248,5.098769316,8.637446706,1.202796936,1146093700.0,6.7138671875,28.44841194152832,20.006207934132284,25.706018447875977,17.467877337326996,22.016744436182123,40.48214108194831,9813889.0,33941376.0,-9.067378982148387,-9.528490678883477
m11h_r7100,247,5.073652756,8.662563266,1.21052599,1129444100.0,7.01904296875,28.254545211791992,18.447898510523494,14.31258487701416,10.085325128834286,15.123666454066997,41.90299486500136,2638315.5,31908646.0,-9.631538010616309,-9.548956363661937
m11h_r7100,246,5.048557194,8.687658828,1.218309641,1126425700.0,7.32421875,28.22283172607422,18.862842975003126,25.49856948852539,14.820431924743772,15.95047796145477,42.878823330454566,1748412.8,52300556.0,-9.809058596518373,-9.333196255548957
m11h_r7100,245,5.023481474,8.712734548,1.226148605,1125078500.0,7.32421875,28.356922149658203,19.099890927017455,27.884336471557617,18.739548977673753,21.0934734487094,42.5012299743245,2912393.5,72464700.0,-9.58693278319806,-9.19105631373972
m11h_r7100,244,4.998429616,8.737786406,1.234042883,1120273200.0,7.32421875,29.236799240112305,19.490388738415575,38.91591262817383,28.33237591765947,27.064976135732138,42.731453394818075,6295449.0,86729224.0,-9.250297217953575,-9.111158467369682
m11h_r7100,243,4.973399993,8.76281603,1.241993189,1107264800.0,7.62939453125,29.277681350708008,19.777851493408335,33.48683547973633,24.393281110947086,37.95271085806718,38.635051748036986,7923762.0,95680030.0,-9.145320058851597,-9.063430169448356
m11h_r7100,242,4.948392859,8.787823163,1.250000238,1083879600.0,7.32421875,30.089021682739258,19.99127361632209,31.03292465209961,18.29684516410553,19.870772093932302,35.149949248269664,12339986.0,93358700.0,-8.943666356173896,-9.064826208925366
m11h_r7100,241,4.923408472,8.81280755,1.258064747,1062063600.0,7.01904296875,31.746675491333008,20.677794112940358,28.1270751953125,16.142757660019903,22.42856598454828,32.00754376744226,14213124.0,102198660.0,-8.87346098612326,-9.016705346614195
m11h_r7100,240,4.898447088,8.837768934,1.266187429,1041839000.0,7.01904296875,33.18366241455078,21.95595702514448,41.89984130859375,27.43711790880903,28.499459062210754,30.517730264495853,4798697.0,104985760.0,-9.336677272177319,-8.996670204220608
m11h_r7100,239,4.873509434,8.862706589,1.274368286,1019253500.0,6.7138671875,34.85733413696289,21.82976616263171,30.349369049072266,19.76105859649381,27.396784688602487,28.18417962315839,9881334.0,107746930.0,-9.013466633972989,-8.975877316419593
m11h_r7100,238,4.84859483,8.887621193,1.282608747,999251800.0,6.561279296875,36.18877410888672,22.06472392204374,30.70006561279297,18.312543602179247,25.004652394224888,27.845242100582304,16958256.0,99328050.0,-8.770293741776475,-9.002603028039676
m11h_r7100,237,4.823704003,8.912512019,1.29090929,967201900.0,6.103515625,35.76552963256836,21.959920347711375,33.972999572753906,20.35511621408603,21.64861018970447,25.699386380468376,8867456.0,74686824.0,-9.037718107779284,-9.112273158183802
m11h_r7100,236,4.798837213,8.937378809,1.299270153,944541100.0,6.103515625,34.67243576049805,21.795490499369194,32.56589126586914,18.093758441233298,20.582358250098373,23.133807275055595,13420434.0,55472468.0,-8.847454308806077,-9.231143381100631
m11h_r7100,235,4.77399472,8.962221303,1.307692528,917281150.0,6.103515625,34.09572982788086,22.496545072351097,23.83062171936035,14.194797856975349,18.45003480616164,22.241912116081984,7435894.5,30708056.0,-9.091169250454058,-9.47525014592893
m11h_r7100,234,4.749176782,8.98703924,1.316176653,904286140.0,6.40869140625,32.59052276611328,21.363865193110097,18.952159881591797,12.488291834484322,19.10589726067046,22.193316586124112,3845786.5,19963524.0,-9.371320705796451,-9.656068670155445
m11h_r7100,233,4.724383662,9.011832361,1.324723482,896220350.0,6.40869140625,31.560731887817383,21.104780682192725,31.990339279174805,19.48087342389732,18.38895221436113,22.28037686343347,2538409.0,13980697.0,-9.54785320305424,-9.806885978489357
m11h_r7100,232,4.699615619,9.036600404,1.333333492,892395500.0,6.7138671875,30.364253997802734,20.282809650681372,26.894105911254883,18.69485737056247,21.05970774176125,22.6938506170749,1603419.5,13114514.0,-9.745510220404505,-9.832805180311889
m11h_r7100,231,4.674872915,9.061343107,1.342007637,890196740.0,7.32421875,29.281644821166992,19.755617948670647,13.503039360046387,12.03760443739866,18.485653195972837,22.811774325159575,1991309.6,17967506.0,-9.650347204650467,-9.694998199007566
m11h_r7100,230,4.650155813,9.086060209,1.350746393,888413950.0,7.62939453125,28.743324279785156,19.549916341034404,24.70304298400879,15.997106679878161,16.956624641703847,23.808031862787125,792337.56,30465416.0,-10.04970512516322,-9.464808257543101
m11h_r7100,229,4.625464575,9.110751447,1.359550714,886742400.0,7.62939453125,28.675514221191406,19.96682095836607,28.97930908203125,21.341209710542913,20.588775420891196,25.05405356300281,2012752.6,50189380.0,-9.644007073239038,-9.247185644169896
m11h_r7100,228,4.600799464,9.135416559,1.368421078,884110460.0,7.62939453125,29.41179847717285,19.808653103213995,29.434558868408203,19.160881855830134,20.981417571985965,26.24971839479828,2809685.5,74234110.0,-9.497848820542158,-9.075903012946945
m11h_r7100,227,4.576160742,9.16005528,1.377358675,878558850.0,7.01904296875,30.794021606445312,20.50724889264402,20.38113784790039,14.358328356742028,19.352682099450494,26.916028007940245,7506521.0,85387016.0,-9.068332152997094,-9.012379020267648
