galaxyID,tstep,t,tlookback,z,M_star,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_coldgas_los,sigma_hotgas_los,SFR_10,SFR_100,sSFR_10,sSFR_100
m11d_r7100,190,3.685528367,10.050687655,1.763157606,558858560.0,228.8818359375,24.653928756713867,17.364039363675467,56.02278137207031,41.624637271783484,45.94251761605695,22.451759053997712,1304993.6,34888652.0,-9.631693517262738,-9.204617717531018
m11d_r7100,189,3.66209189,10.074124132,1.775330067,554975600.0,230.712890625,23.456628799438477,16.21367545508469,36.92920684814453,23.373612983162587,30.644042790244235,20.235174174864568,14798831.0,33695280.0,-8.574046491271847,-9.216704832307128
m11d_r7100,188,3.638692401,10.097523621,1.787610292,531396480.0,241.69921875,22.40106773376465,15.931988209783242,15.152674674987793,12.074845071359306,14.558929179106023,19.785353516074103,2952162.8,12698349.0,-9.255278377229045,-9.621671414289649
m11d_r7100,187,3.615330181,10.120885841,1.799999714,528756380.0,243.5302734375,22.519681930541992,15.916546174627317,34.103302001953125,16.58101855890967,20.203302721667903,19.87125446346387,885038.2,12592110.0,-9.776293613940553,-9.623157115051308
m11d_r7100,186,3.592005509,10.144210514,1.812499762,526856600.0,244.7509765625,22.586267471313477,15.759769518728184,43.265621185302734,18.01171598889535,20.69642274826092,19.99733614778891,594113.2,11274680.0,-9.947823238982082,-9.669588206977485
m11d_r7100,185,3.568718664,10.167497358,1.825111866,526355550.0,246.58203125,22.687274932861328,15.920531109717883,22.836843490600586,16.671356556868464,19.991314489905676,20.36759807106452,3458356.5,18971006.0,-9.182409448330288,-9.443188846841938
m11d_r7100,184,3.545469928,10.190746094,1.837837458,521468030.0,249.6337890625,22.63671112060547,16.122967158481288,13.837543487548828,10.199425062570954,16.827216058705833,20.426465246342666,2067572.4,16077482.0,-9.40176696876208,-9.511009657624763
m11d_r7100,183,3.522259581,10.213956442,1.850678444,517426500.0,252.685546875,22.188743591308594,15.328094660360623,20.136920928955078,11.863158757276759,12.541063727575612,21.222293531056522,317938.44,22464310.0,-10.211505628411647,-9.362355580375834
m11d_r7100,182,3.4990866,10.237129422,1.863636732,517538530.0,253.90625,22.009939193725586,15.385522639306362,33.51169967651367,20.358917693545642,29.230220265989537,20.936443756767193,811616.06,27014342.0,-9.80459205278957,-9.282348292548779
m11d_r7100,181,3.475953877,10.260262145,1.876712799,507690000.0,261.23046875,21.877727508544922,15.94878092068301,20.62608528137207,15.344067445004974,16.945139961249556,20.23088463803696,1545842.4,19271284.0,-9.516433387368782,-9.420687943845833
m11d_r7100,180,3.452860389,10.283355633,1.889908791,506267650.0,263.671875,20.779582977294922,14.839311304144896,24.158327102661133,16.305611112183996,24.511945026434308,19.454760557143324,2448198.5,19596312.0,-9.315533548062364,-9.412205830172214
