galaxyID,tstep,t,tlookback,z,M_star,R_halfmass,sigma_star,sigma_youngstar,SFR_10,SFR_100,sSFR_10,sSFR_100
m11e_r7100,436,9.967832659,3.768383363,0.327695608,1239584400.0,46.44999999999854,75.44835,59.45175,1294310.9,19972140.0,-9.981237496261235,-9.792851494763521
m11e_r7100,435,9.94227618,3.793939842,0.330508351,1236510300.0,46.92999999999861,75.51945,65.89914,3016575.8,23284018.0,-9.612683515515194,-9.725139824633882
m11e_r7100,434,9.916705395,3.819510627,0.333333373,1230193500.0,47.39999999999851,75.666,71.41491,1829021.0,21164432.0,-9.827754748831918,-9.764366823114328
m11e_r7100,433,9.891122315,3.845093707,0.336170316,1226097700.0,47.889999999998416,75.93271,65.83392,2253172.0,20406004.0,-9.735730719348691,-9.778767097553379
m11e_r7100,432,9.865528955,3.870687067,0.339019179,1222193200.0,48.3399999999985,76.08548,66.592995,2825978.0,18013296.0,-9.635971069440401,-9.83154666048304
m11e_r7100,431,9.839921581,3.896294442,0.341880322,1215137200.0,48.3399999999985,76.16027,43.426807,2719771.5,10991414.0,-9.650092880757688,-10.04357173312118
m11e_r7100,430,9.814303167,3.921912856,0.344753742,1211550700.0,48.96999999999854,76.10854,41.671257,2708380.2,8116790.0,-9.650631961846678,-10.173957290112762
m11e_r7100,429,9.788671896,3.947544126,0.347639561,1207891700.0,49.76999999999838,75.551895,61.669918,968960.9,5542535.5,-10.095721760018572,-10.338319517891003
m11e_r7100,428,9.763030749,3.973185274,0.350537539,1206369900.0,50.70999999999837,74.52058,53.67751,258755.89,4514763.0,-10.66859025445749,-10.426845542630042
m11e_r7100,427,9.737375987,3.998840035,0.353448272,1206442600.0,51.33999999999841,73.576965,74.425316,329979.12,7416839.0,-10.563020205965506,-10.211287820831235
m11e_r7100,426,9.711709635,4.024506388,0.356371522,1205643900.0,51.91999999999846,72.833,79.3816,466408.9,9124904.0,-10.412452219756638,-10.120990750511446
m11e_r7100,425,9.686032756,4.050183267,0.359307408,1204806500.0,52.40999999999836,72.50977,79.86612,358838.38,10487572.0,-10.526018430694586,-10.060242356604322
m11e_r7100,424,9.660343533,4.075872489,0.36225605,1204533800.0,52.96999999999842,72.38027,56.901405,1824424.8,15263890.0,-9.819693021455297,-9.897153749062296
m11e_r7100,423,9.634644957,4.101571065,0.365217328,1201676900.0,53.5699999999983,72.421036,49.677902,1865875.2,17624524.0,-9.808905118854426,-9.833670326395621
m11e_r7100,422,9.608933288,4.127282735,0.368191719,1199325300.0,54.11999999999836,72.30473,76.326,761290.0,21182076.0,-10.197386874536427,-9.752968477722737
m11e_r7100,421,9.58321248,4.153003542,0.371178865,1196881500.0,54.54999999999828,72.12156,41.455902,3976977.5,24235652.0,-9.478498033331027,-9.693596459445741
m11e_r7100,420,9.557478793,4.178737229,0.374179363,1191454100.0,54.54999999999828,71.99519,60.63595,3151454.0,21557400.0,-9.577566336444225,-9.742480928618534
m11e_r7100,419,9.531733296,4.204482727,0.377193093,1186344200.0,54.519999999998284,71.62244,65.62113,3248395.5,17097246.0,-9.562541808230394,-9.8412845479311
m11e_r7100,418,9.505979954,4.230236068,0.380219817,1180680400.0,54.54999999999828,71.08843,80.85868,2497781.0,11630444.0,-9.674578013695086,-10.00653607687972
m11e_r7100,417,9.48021406,4.256001963,0.383260012,1174496100.0,54.719999999998244,70.91381,62.795845,1160931.8,6433052.0,-10.00504490060612,-10.261434527435473
m11e_r7100,416,9.454439582,4.281776441,0.386313438,1172101900.0,55.03999999999835,70.52085,63.224052,679518.4,6217918.0,-10.236764160422338,-10.275320375096316
m11e_r7100,415,9.428652774,4.307563249,0.389380574,1171372800.0,55.569999999998245,70.16243,57.08745,327999.3,7983409.0,-10.55282220180928,-10.166506755933916
m11e_r7100,414,9.402856644,4.333359378,0.392461181,1171363600.0,56.129999999998304,70.38273,62.509235,794115.4,10303310.0,-10.168808113764182,-10.055714951492181
m11e_r7100,413,9.377049376,4.359166646,0.395555615,1170475500.0,56.59999999999821,71.18852,53.756893,746858.44,14419444.0,-10.195124043319078,-9.909413820316901
m11e_r7100,412,9.351233983,4.384982039,0.39866364,1167942900.0,56.68999999999819,72.1783,41.120003,882600.3,16737494.0,-10.121657538490435,-9.843731181035473
m11e_r7100,411,9.325406717,4.410809306,0.401785731,1165400300.0,56.78999999999817,72.68585,63.1012,1106946.5,20666596.0,-10.022348501571214,-9.751206183235244
m11e_r7100,410,9.299569626,4.436646397,0.40492177,1163982000.0,57.06999999999828,72.75357,59.67945,1743945.2,23543168.0,-9.824413400034103,-9.69408134477584
m11e_r7100,409,9.273723795,4.462492227,0.408071756,1158546700.0,57.799999999998136,72.24628,55.98036,2484965.0,20467480.0,-9.66859326380706,-9.75284916532298
m11e_r7100,408,9.24786741,4.488348612,0.411236048,1153001700.0,58.309999999998205,71.89791,51.944576,4315593.5,16429932.0,-9.426789427864676,-9.846194192184804
m11e_r7100,407,9.222003494,4.514212528,0.414414406,1147194100.0,58.3199999999982,71.67388,61.35379,2407132.5,15395388.0,-9.678136912740118,-9.872246270683192
m11e_r7100,406,9.196128295,4.540087728,0.417607307,1142435800.0,58.359999999998195,71.725296,50.284477,1315115.8,13796504.0,-9.93886784017762,-9.918062767949195
m11e_r7100,405,9.170245807,4.565970215,0.420814395,1140427800.0,58.58999999999815,71.93553,62.24858,900479.1,15829466.0,-10.10259413693129,-9.857601521965893
m11e_r7100,404,9.144352279,4.591863743,0.424036264,1138909000.0,58.52999999999816,71.88599,81.402405,2539886.0,15570143.0,-9.651674822018489,-9.864196444990798
m11e_r7100,403,9.118449771,4.617766251,0.427272797,1133995900.0,58.13999999999824,71.51908,73.321594,1215314.8,12069348.0,-9.9699227170164,-9.972927676239665
m11e_r7100,402,9.092539378,4.643676645,0.430523872,1130276700.0,58.43999999999818,70.98604,58.289032,1697940.8,9270498.0,-9.823262257421353,-10.086081724248054
m11e_r7100,401,9.066619284,4.669596738,0.433790088,1126464800.0,58.91999999999808,70.21855,51.307697,878553.44,7076488.0,-10.107949430669773,-10.201899838464323
m11e_r7100,400,9.040692527,4.695523495,0.437070847,1125456900.0,59.23999999999819,69.69012,84.36263,1304353.2,9305078.0,-9.935933641922396,-10.082608848597822
m11e_r7100,399,9.014755353,4.72146067,0.440366983,1124063000.0,59.78999999999808,69.48627,48.002037,634581.1,12813293.0,-10.248303493118227,-9.943129886187942
m11e_r7100,398,8.9888108,4.747405222,0.443678141,1123119500.0,60.129999999998184,69.69988,52.02185,642245.9,16619266.0,-10.242724639473433,-9.829814124054066
m11e_r7100,397,8.962857056,4.773358967,0.447004676,1121592800.0,60.5599999999981,70.39443,46.787113,2005104.6,18232492.0,-9.747698186354972,-9.788989193417455
m11e_r7100,396,8.936895221,4.799320802,0.450346589,1118133000.0,60.69999999999807,70.84503,54.5625,2576188.0,17039072.0,-9.637515909162474,-9.817047524030096
m11e_r7100,395,8.91092737,4.825288652,0.453703642,1112887200.0,60.95999999999819,70.344955,62.556774,1895378.5,13050395.0,-9.76875518491665,-9.930827478078449
m11e_r7100,394,8.884949747,4.851266275,0.457076669,1108335900.0,61.079999999998165,69.46865,45.02185,1573778.6,9435345.0,-9.847727747237949,-10.069913605068287
m11e_r7100,393,8.858966375,4.877249648,0.460465074,1105136900.0,61.01999999999818,68.973946,61.795975,1247011.5,8934388.0,-9.947545619887437,-10.092351269509397
m11e_r7100,392,8.832973494,4.903242528,0.463869452,1103277600.0,61.15999999999815,68.97035,89.2391,1053771.5,8907902.0,-10.0199383395375,-10.092909357618451
m11e_r7100,391,8.80697416,4.929241863,0.467289686,1102001400.0,61.61999999999806,69.284325,45.769356,550280.44,9513830.0,-10.301598075510741,-10.063826762538366
m11e_r7100,390,8.780966559,4.955249463,0.470726013,1101366800.0,62.099999999998126,69.36395,46.511475,1430962.8,11231183.0,-9.886303645900602,-9.991506470840703
m11e_r7100,389,8.754951803,4.98126422,0.474178553,1098250200.0,62.809999999997984,69.0657,43.014576,1199174.2,11290410.0,-9.96181901255612,-9.987991593660379
m11e_r7100,388,8.728931975,5.007284047,0.477647066,1096760400.0,63.22999999999807,68.93594,73.61288,1818456.8,14271576.0,-9.780408803993385,-9.885639845694856
m11e_r7100,387,8.70290332,5.033312703,0.48113215,1094572700.0,63.32999999999805,68.93132,64.170265,1392369.8,16525070.0,-9.895490021561407,-9.821101293161405
m11e_r7100,386,8.676868897,5.059347126,0.484633565,1092477200.0,63.159999999998085,68.94217,53.52969,1275558.0,17300208.0,-9.932712164756872,-9.80036105097768
m11e_r7100,385,8.650826898,5.085389125,0.488151789,1088836400.0,62.86999999999797,69.1683,57.142776,3142011.5,14790242.0,-9.53975484157904,-9.86698733179475
m11e_r7100,384,8.624780388,5.111435634,0.491686344,1084429300.0,63.0699999999981,69.29603,71.231476,1845183.2,12222504.0,-9.769161744433358,-9.948041059931807
m11e_r7100,383,8.59872561,5.137490412,0.495238066,1079577500.0,63.31999999999805,69.02776,61.716988,1645445.0,7683777.5,-9.816970443056508,-10.147679032914182
m11e_r7100,382,8.572666607,5.163549415,0.498806477,1077169400.0,63.89999999999794,68.793495,50.63646,1036867.6,5685518.0,-10.016560696451515,-10.277513971974297
m11e_r7100,381,8.546599622,5.189616401,0.502392292,1076170500.0,64.49999999999834,68.72901,66.71971,662541.3,5013313.0,-10.21066811766049,-10.331756261274677
m11e_r7100,380,8.520525773,5.21569025,0.505995393,1074229200.0,64.85999999999852,68.75219,56.28365,386393.84,4134995.0,-10.44406677435232,-10.41462198397648
m11e_r7100,379,8.49444911,5.241766912,0.509615421,1073930000.0,65.2699999999989,68.911354,64.363976,303393.72,5082359.5,-10.548969382782348,-10.324910586437564
m11e_r7100,378,8.468364901,5.267851122,0.513253093,1073626400.0,65.71999999999913,69.4129,123.35847,297618.03,8871768.0,-10.557193929629777,-10.08284299279277
m11e_r7100,377,8.442277197,5.293938825,0.51690805,1073468800.0,66.21999999999956,70.04291,57.638493,694142.44,11483694.0,-10.18934082983985,-9.970707814776274
m11e_r7100,376,8.416182241,5.320033781,0.520581126,1072765700.0,66.41999999999966,70.374954,80.91363,544429.6,13652048.0,-10.294563128363167,-9.895307070991995
m11e_r7100,375,8.390083113,5.346132909,0.524271846,1070055300.0,67.09000000000017,70.10101,41.15623,2161458.8,16283514.0,-9.694659269066761,-9.817658088906803
m11e_r7100,374,8.36397801,5.372238013,0.527980566,1067049500.0,67.67000000000047,69.5197,57.685616,1991913.2,20133430.0,-9.728914134743166,-9.72426678615795
m11e_r7100,373,8.337868058,5.398347964,0.531707406,1064388900.0,68.04000000000083,69.33588,57.396847,860503.75,21552166.0,-10.092347580994252,-9.693609424846255
m11e_r7100,372,8.311755367,5.424460656,0.535452247,1061353860.0,67.84000000000056,69.50679,57.432125,2220357.0,20062844.0,-9.67943739399613,-9.723467705800095
m11e_r7100,371,8.285636178,5.450579844,0.539215684,1055938800.0,67.00000000000013,69.2818,52.00967,4676471.0,15981644.0,-9.353720509191774,-9.820017302422368
m11e_r7100,370,8.25951358,5.476702442,0.542997599,1048238140.0,65.90999999999923,68.44754,46.99317,2314117.5,9675465.0,-9.656074552449795,-10.034788112798566
m11e_r7100,369,8.233385772,5.502830251,0.54679811,1044542300.0,65.8399999999992,67.236,80.304924,876912.6,7833724.0,-10.075969697605675,-10.124957754015249
m11e_r7100,368,8.207255843,5.528960179,0.550617218,1043301800.0,66.20999999999955,66.61957,60.431164,1096846.4,12127978.0,-9.978264162384782,-9.93462156617392
m11e_r7100,367,8.181120039,5.555095983,0.5544554,1042097600.0,66.4899999999997,66.93839,72.11877,369880.16,15213734.0,-10.44984736327954,-9.835672577004246
m11e_r7100,366,8.154980474,5.581235549,0.558312774,1040518100.0,66.71999999999981,67.70806,58.720108,1026718.3,17444924.0,-10.005798322749225,-9.775580549141779
m11e_r7100,365,8.128839263,5.607376759,0.562188983,1038861630.0,66.8999999999999,68.617905,51.91978,3008472.5,17941344.0,-9.53821166085836,-9.762702733619568
m11e_r7100,364,8.102692654,5.633523369,0.566084862,1033280400.0,66.46999999999969,69.20543,47.74697,1896518.5,13526113.0,-9.73626110125585,-9.883045173442648
m11e_r7100,363,8.076543741,5.659672281,0.569999933,1028692900.0,66.22999999999956,69.2304,45.872936,2102295.0,10336692.0,-9.68959209677927,-9.997904178286744
m11e_r7100,362,8.050390731,5.685825291,0.573934913,1025033100.0,66.01999999999946,68.6839,79.778404,972256.25,7656641.5,-10.022957140991219,-10.126699571622831
m11e_r7100,361,8.024236722,5.711979301,0.577889323,1022794900.0,65.76999999999916,68.12845,72.80108,583447.2,7162211.0,-10.243786994656656,-10.154741434072339
m11e_r7100,360,7.998077962,5.738138061,0.581863999,1021929660.0,66.08999999999949,68.052925,83.327065,751424.75,8727388.0,-10.133535510284014,-10.068536721641259
m11e_r7100,359,7.971916573,5.764299449,0.585858703,1020387650.0,66.4899999999997,68.53215,52.747105,437702.6,12551558.0,-10.367586072571687,-9.91006755547079
m11e_r7100,358,7.945753701,5.790462321,0.589873433,1019507300.0,66.6999999999998,69.105705,81.46762,1522996.0,16004292.0,-9.825691589035392,-9.804153885212967
m11e_r7100,357,7.919587554,5.816628468,0.593908787,1017950340.0,66.98000000000012,69.2135,44.840534,1386280.0,15919548.0,-9.86587563238274,-9.805795857301312
m11e_r7100,356,7.893421238,5.842794784,0.597964287,1015342600.0,67.07000000000016,68.42855,55.13968,2260731.2,14513914.0,-9.652363666939358,-9.844828059119155
m11e_r7100,355,7.867251003,5.868965019,0.602040887,1009089600.0,67.76000000000052,67.01183,59.886303,1953828.1,9042108.0,-9.713043373316886,-10.047660040225454
m11e_r7100,354,7.841080937,5.895135086,0.606137991,1004845950.0,67.50000000000038,65.8151,42.38437,632819.6,6181730.0,-10.200819548267038,-10.210989454883684
m11e_r7100,353,7.814907291,5.921308731,0.610256314,1003963970.0,67.77000000000052,65.59579,71.3676,1075495.4,6346606.0,-9.970109579263296,-10.199176588410518
m11e_r7100,352,7.788733177,5.947482845,0.614395738,1002673540.0,67.39000000000033,66.05061,91.79932,389795.7,5925699.5,-10.410322522572674,-10.228419928509782
m11e_r7100,351,7.762556806,5.973659216,0.618556738,1001636800.0,67.64000000000046,66.569786,64.76055,729514.5,5200430.0,-10.137676343626289,-10.284671017116803
m11e_r7100,350,7.736379333,5.999836689,0.622739196,1000539140.0,67.96000000000062,66.97032,41.507442,638972.0,4662728.0,-10.19475225307149,-10.331593999047836
m11e_r7100,349,7.710202891,6.026013132,0.626942873,999623600.0,68.39000000000101,66.95671,63.512165,356013.34,4434619.0,-10.448370231649532,-10.352980194347234
m11e_r7100,348,7.684023735,6.052192287,0.631168842,998556860.0,68.86000000000125,66.65524,67.9299,237959.5,4702545.0,-10.622869753607903,-10.32703984119255
m11e_r7100,347,7.657844982,6.078371041,0.635416627,998716200.0,69.23000000000161,66.6038,62.275818,694206.25,5849141.0,-10.157953585639955,-10.23235001434705
m11e_r7100,346,7.631664848,6.104551174,0.639686823,998013950.0,69.30000000000165,66.759735,52.88631,664303.2,9250930.0,-10.176770276359608,-10.03295121791825
m11e_r7100,345,7.605486452,6.130729571,0.643978953,997646340.0,69.39000000000169,67.349525,82.8735,1350639.5,9822036.0,-9.868437165195498,-10.006775090296927
m11e_r7100,344,7.579306052,6.15690997,0.648293972,996054140.0,69.38000000000169,68.010414,56.866837,704769.6,9042579.0,-10.150235768591015,-10.041990635017578
m11e_r7100,343,7.553125789,6.183090234,0.65263164,995631200.0,69.54000000000177,68.34496,48.183296,1890853.1,9579830.0,-9.72144071590696,-10.016740709229865
m11e_r7100,342,7.526947802,6.20926822,0.656991959,991078460.0,70.2400000000023,67.95224,70.19837,777459.44,5578144.5,-10.10543029929672,-10.249618278748324
m11e_r7100,341,7.500768355,6.235447667,0.661375642,990144300.0,70.33000000000234,67.21876,75.38567,780616.56,4900760.5,-10.103260738910711,-10.305435021393274
m11e_r7100,340,7.474590569,6.261625453,0.665782452,989330700.0,70.12000000000207,66.48895,56.198643,460646.8,4342403.0,-10.331973410288333,-10.357611354628364
m11e_r7100,339,7.448412669,6.287803353,0.670212865,988399800.0,70.11000000000206,66.36718,72.23748,455366.62,5766949.0,-10.336571455489366,-10.233986541621237
m11e_r7100,338,7.422237778,6.313978244,0.674666524,988202800.0,70.32000000000234,66.84475,81.001564,335148.94,18736606.0,-10.469608240210784,-9.722155162741178
m11e_r7100,337,7.396062163,6.340153859,0.679144382,987813900.0,70.62000000000249,67.94785,84.22096,202984.62,28843716.0,-10.687211984083147,-9.534623916982648
m11e_r7100,336,7.36988797,6.366328053,0.683646202,987841200.0,70.95000000000266,69.51797,75.88571,1066011.6,29608800.0,-9.966925201648479,-9.523266335958798
m11e_r7100,335,7.343716365,6.392499657,0.688172102,986237060.0,71.55000000000314,70.31176,75.739876,5513593.0,28461676.0,-9.25254661190638,-9.539720845845107
m11e_r7100,334,7.317545578,6.418670444,0.692722559,972986430.0,73.06000000000407,68.94846,59.893654,5268569.0,15606780.0,-9.26641411202874,-9.794793475793481
m11e_r7100,333,7.291378737,6.444837285,0.697297215,960976100.0,74.73000000000526,67.99477,37.029068,569338.5,13243329.0,-10.227342046503724,-9.860715431085397
m11e_r7100,332,7.265212114,6.471003908,0.701897025,960672500.0,75.38000000000577,67.639786,43.571648,290204.34,14695574.0,-10.519871455658674,-9.815388810273163
m11e_r7100,331,7.239049817,6.497166205,0.706521511,960340160.0,75.97000000000607,67.483536,63.26901,366252.28,15559928.0,-10.418644752363841,-9.790417507733975
m11e_r7100,330,7.212887142,6.52332888,0.711171746,960588700.0,76.5300000000061,67.40073,80.92164,2282738.5,22874684.0,-9.624081297233067,-9.623182357535887
m11e_r7100,329,7.186728199,6.549487823,0.715847254,950053250.0,73.3900000000044,67.50525,70.80784,1301138.5,18932910.0,-9.863424419438402,-9.700530576615767
m11e_r7100,328,7.160574161,6.575641861,0.720547915,948632500.0,73.54000000000448,67.64614,47.363995,839870.56,20696012.0,-10.05288564543873,-9.661211337403005
m11e_r7100,327,7.134421306,6.601794716,0.725274801,947648200.0,73.7700000000046,67.29646,57.078346,2596458.0,24863762.0,-9.56226583646956,-9.581080298358021
m11e_r7100,326,7.108273746,6.627942277,0.730027437,939582500.0,74.56000000000518,66.56658,43.657265,3123263.2,22990668.0,-9.478326341176924,-9.611383342266025
m11e_r7100,325,7.082127761,6.654088261,0.734806657,932841400.0,74.49000000000514,66.45596,55.73128,1275488.9,17780668.0,-9.864131140805892,-9.719859742885127
m11e_r7100,324,7.055986486,6.680229537,0.739612103,930070140.0,74.55000000000517,66.471634,44.20799,2982898.5,16413352.0,-9.493877227654018,-9.753318419939575
m11e_r7100,323,7.029848161,6.706367861,0.744444489,924923000.0,73.52000000000447,66.31055,47.838768,3261259.2,13520187.0,-9.452720258997918,-9.835122884461606
m11e_r7100,322,7.003715922,6.732500101,0.74930346,918709760.0,72.77000000000392,66.76291,57.47599,894070.3,10815328.0,-10.011806655745945,-9.929138635202202
m11e_r7100,321,6.977586054,6.758629968,0.754189849,917457600.0,72.69000000000388,67.732605,56.319836,1070588.1,13857926.0,-9.932963580746915,-9.820887764699268
m11e_r7100,320,6.951460717,6.784755305,0.759103775,915626430.0,72.52000000000379,68.9128,58.15479,1290293.9,19908048.0,-9.85102968556129,-9.662689642058208
m11e_r7100,319,6.925341089,6.810874933,0.764045,913747840.0,72.24000000000349,69.97781,59.523026,1029850.2,24013794.0,-9.948052310942316,-9.580365582581791
m11e_r7100,318,6.899225418,6.836990605,0.769014239,909847200.0,71.95000000000334,70.81015,49.548527,1752113.0,24848388.0,-9.715406335699052,-9.563670227817067
m11e_r7100,317,6.87311684,6.863099183,0.774011254,905040450.0,71.14000000000276,70.77259,39.56095,4340914.0,23095402.0,-9.319086807194864,-9.593142463090386
m11e_r7100,316,6.84701165,6.889204373,0.77903688,897576600.0,71.83000000000328,70.230804,50.138596,2663721.2,17223352.0,-9.527582734971151,-9.71695383278937
m11e_r7100,315,6.820913962,6.91530206,0.784090638,891871000.0,72.33000000000354,69.41349,48.132023,3320219.5,13058331.0,-9.42913523508666,-9.83441435816689
m11e_r7100,314,6.794820075,6.941395947,0.789173722,887078140.0,72.77000000000392,68.32868,60.142574,1296805.1,10141781.0,-9.835087160963166,-9.941847650920174
m11e_r7100,313,6.76873215,6.967483872,0.794285774,883587140.0,73.09000000000408,67.39103,57.083477,1213477.4,8738648.0,-9.862217700998329,-10.004805138466203
m11e_r7100,312,6.742651372,6.993564651,0.799426913,882481860.0,73.60000000000434,66.84332,57.6832,690531.75,10067305.0,-10.106522133146656,-9.9427925587356
m11e_r7100,311,6.716575996,7.019640026,0.804597855,880514940.0,73.5100000000043,66.845695,57.042595,1345054.5,9473866.0,-9.815996849374606,-9.968209493463572
m11e_r7100,310,6.690509161,7.045706861,0.809798121,879188200.0,73.71000000000457,67.028694,55.487225,795439.06,10871648.0,-10.043474947888619,-9.90778647998458
m11e_r7100,309,6.664447175,7.071768848,0.815028906,876711300.0,73.94000000000469,66.70547,50.977837,858933.5,9732269.0,-10.008897060902148,-9.954642497936288
m11e_r7100,308,6.638393174,7.097822848,0.82028985,874207360.0,74.540000000005,65.93396,70.97439,758186.44,8811110.0,-10.06183844705297,-9.99658383540597
m11e_r7100,307,6.612345423,7.1238706,0.825581431,873055300.0,75.02000000000541,65.81515,45.727604,1810281.8,8432612.0,-9.683295577953663,-10.015079633038152
m11e_r7100,306,6.586305108,7.149910914,0.830904007,870039100.0,75.33000000000557,66.000824,33.70576,796556.4,5639639.0,-10.03832225474859,-10.188287467302203
m11e_r7100,305,6.560274394,7.175941629,0.836257219,869193600.0,75.61000000000571,66.189125,62.740105,893440.9,4773656.0,-9.988050702284514,-10.260265400289812
m11e_r7100,304,6.534249596,7.201966426,0.841642261,867327940.0,75.65000000000573,66.87417,47.164642,490387.3,5204327.0,-10.247644109511757,-10.22181875844222
m11e_r7100,303,6.508234829,7.227981194,0.847058654,866883600.0,75.95000000000606,67.746376,44.58408,505147.38,10359978.0,-10.234542678363704,-9.922601945720839
m11e_r7100,302,6.482226412,7.25398961,0.852507353,866717950.0,76.26000000000622,68.40474,52.24933,326651.12,12646968.0,-10.423793633777214,-9.835891372348039
m11e_r7100,301,6.456227484,7.279988538,0.857988119,867132800.0,76.69000000000618,69.072655,38.06138,1814456.5,14367304.0,-9.679339053241529,-9.780710332910996
m11e_r7100,300,6.430236318,7.305979704,0.863501549,864674750.0,77.46000000000657,69.46156,54.824673,3083405.0,14562588.0,-9.447822205700065,-9.773614215246102
m11e_r7100,299,6.404254106,7.331961916,0.869047761,858614400.0,78.28000000000657,69.22474,46.610214,1511669.5,12615233.0,-9.75434131716866,-9.832902891615934
m11e_r7100,298,6.378283012,7.357933011,0.874626756,856142300.0,78.72000000000635,68.318245,47.086227,725242.2,11198782.0,-10.072062881692194,-9.883375150280482
m11e_r7100,297,6.352319367,7.383896655,0.880239606,855304060.0,79.62000000000681,67.33636,45.44099,1587010.9,11997012.0,-9.731540632825636,-9.853047442339752
m11e_r7100,296,6.32636631,7.409849712,0.885885835,851824500.0,79.63000000000682,66.76204,52.640842,2073333.4,9707065.0,-9.61368099442453,-9.943262195386975
m11e_r7100,295,6.30042212,7.435793902,0.891566396,848291500.0,79.32000000000666,66.70328,51.054268,793090.4,12111040.0,-10.029222446289449,-9.845363687063157
m11e_r7100,294,6.274489933,7.461726089,0.897280812,847121200.0,79.77000000000689,67.29746,48.988686,720232.8,11818892.0,-10.070472655550844,-9.855368794583205
m11e_r7100,293,6.24856609,7.487649932,0.903030276,845525100.0,80.12000000000663,67.89497,61.91556,524075.5,12083113.0,-10.207732657382298,-9.844947677751403
m11e_r7100,292,6.222654698,7.513561325,0.908814311,844781100.0,80.33000000000673,67.59178,48.492264,3502528.0,12836423.0,-9.382362583437754,-9.818300179246524
m11e_r7100,291,6.196751132,7.539464891,0.914634228,838311360.0,80.55000000000685,67.018524,70.878006,456329.9,7729746.0,-10.264126419513781,-10.035240128139854
m11e_r7100,290,6.170859498,7.565356524,0.92048955,837571840.0,81.01000000000708,66.98983,41.12777,888343.9,8935110.0,-9.974440955208408,-9.971922164035755
m11e_r7100,289,6.144980992,7.591235031,0.926380277,835510000.0,80.11000000000662,67.84814,71.71577,998265.1,9574138.0,-9.922705761498019,-9.94085197749598
m11e_r7100,288,6.119111965,7.617104057,0.932307839,834388030.0,80.10000000000706,69.32227,65.260574,633629.94,11461432.0,-10.119532377741146,-9.862129184080475
m11e_r7100,287,6.093256521,7.642959501,0.938271403,833029760.0,79.88000000000694,70.47288,62.93892,648758.25,21482596.0,-10.108577623219064,-9.58857375564524
m11e_r7100,286,6.067411017,7.668805006,0.944272399,830856600.0,80.53000000000684,70.9298,53.638878,1166672.2,20207414.0,-9.852577193501729,-9.61401532236028
m11e_r7100,285,6.041578585,7.694637437,0.950310469,828065800.0,81.1000000000067,70.85712,46.525368,2300588.2,17574428.0,-9.556225946641943,-9.673183645178353
m11e_r7100,284,6.015757524,7.720458498,0.956386328,826194940.0,81.85000000000709,69.796135,61.237816,2579584.0,15700760.0,-9.505532858390824,-9.721161857858249
m11e_r7100,283,5.989949033,7.746266989,0.962500215,813673300.0,83.81000000000722,68.48591,61.938107,433332.5,4828774.5,-10.273628792144349,-10.226613129888445
m11e_r7100,282,5.964155274,7.772060749,0.968651891,813012740.0,84.55000000000716,67.401764,49.56235,581091.5,4991403.0,-10.145852826173616,-10.211874713246733
m11e_r7100,281,5.938372618,7.797843404,0.974842787,812806140.0,84.98000000000738,66.87906,92.79587,228244.12,5556904.5,-10.551587370165935,-10.16515404464373
m11e_r7100,280,5.912604196,7.823611826,0.981072545,812941060.0,85.47000000000719,66.61699,68.8917,509973.9,8053673.0,-10.202511102108424,-10.004065065153684
m11e_r7100,279,5.886848313,7.849367709,0.987341881,811257340.0,85.75000000000733,66.87485,54.46488,315808.53,8093236.0,-10.409734783467158,-10.00103643665601
m11e_r7100,278,5.861108097,7.875107926,0.993650675,810564100.0,86.1400000000071,67.65242,55.189224,511049.8,10533603.0,-10.200324129439197,-9.886210416478791
m11e_r7100,277,5.835379928,7.900836094,1.0,809884300.0,86.26000000000717,68.41881,68.02194,523789.47,12192112.0,-10.189266211300739,-9.82234403004445
m11e_r7100,276,5.809748242,7.92646778,1.006369352,807361660.0,87.24000000000723,68.59317,36.06573,1388754.5,12333878.0,-9.764442644732691,-9.815968475627002
m11e_r7100,275,5.784130914,7.952085108,1.012779474,806121400.0,88.26000000000732,68.48609,52.336636,742449.2,16683825.0,-10.035733718460458,-9.684104828979567
m11e_r7100,274,5.758528179,7.977687843,1.019230843,802640300.0,89.49000000000751,68.36384,36.749924,2112014.5,20193698.0,-9.579824076871251,-9.599305115356252
m11e_r7100,273,5.732940274,8.003275748,1.025723457,800488770.0,90.1300000000074,68.24124,87.26933,672434.4,21314838.0,-10.075705335957815,-9.5746732063163
m11e_r7100,272,5.707367437,8.028848585,1.032258034,797456600.0,88.84000000000762,68.136055,66.33843,4001849.0,19477720.0,-9.299446346115216,-9.612168925296798
m11e_r7100,271,5.681809906,8.054406117,1.038835049,792331100.0,86.69000000000739,68.32736,56.835682,3025203.0,16765108.0,-9.41815216512197,-9.674500332045112
m11e_r7100,270,5.656267919,8.079948103,1.045454502,785019900.0,82.53000000000699,68.76945,37.88304,2563128.2,16475868.0,-9.48611033101263,-9.678032364468427
m11e_r7100,269,5.630741717,8.105474305,1.052117348,781710460.0,80.67000000000691,69.36477,59.317577,875637.1,18436208.0,-9.950721759101816,-9.627374326221043
m11e_r7100,268,5.605231539,8.130984483,1.058823586,780790400.0,80.51000000000683,69.83311,64.18188,1830021.5,20019804.0,-9.630078272872236,-9.591074643651158
