Mvir,Mstar
26438633056.82063,106161827.54778525
25753652106.332,127217854.96549281
26363675988.05976,83203715.26530246
26241969579.721874,141499920.20334595
10005176265.198212,2362472236.4382176
25476114309.35272,133997957.43538037
26507350892.296673,55027851.784428954
26363845340.34738,84208967.38648969
25305989044.66267,200528293.57722902
25095052896.14993,313696919.38752043
26359375310.011887,76202455.35941654
26217595644.70281,82088035.97934827
26181563315.360516,77400204.55024016
25375602565.16037,105717369.98888776
26352813035.563057,56297730.87397777
26185577979.85166,23394729.992937475
25168433841.794773,238460067.4266652
25975940934.316227,59331693.171634644
19052911256.413727,1083922071.0912817
23228904396.412457,512051967.3195498
25602397360.940296,73639972.24332681
25410102404.438644,111206701.48804992
24771518737.073177,224544490.5584707
25651574240.29696,102770164.90244079
25484788278.003357,105981122.11576313
24892990143.209522,67101361.26833622
24738311847.982117,118621651.42404197
24448121811.64407,156505480.5695784
24580192084.593243,112130821.41916
25230614011.21913,99583878.45528434
24885885108.292152,127324491.76414816
23374788233.722595,317173445.41499007
25052699683.072662,79584461.32743189
24584608526.36209,116333580.6430698
24861788111.088985,90827573.48524447
24946498016.065025,74055281.90955347
24779806042.52847,68505499.33101988
24566759285.418976,42081576.248201646
21372934058.557606,627784004.6694418
24771850034.81513,125309760.89373866
21258379419.25957,627130530.3189359
24826743171.51086,97582476.93299593
20881208642.76071,633058642.6355484
23164958342.307625,314351633.87193555
24855855970.80506,93891520.25701275
24522592199.405746,113353199.95223261
23686656909.23886,119756450.66784334
21337373545.736023,559617864.707213
15562096496.890657,1352227799.5848072
23790798654.310913,77153744.77236699
24334854201.748867,60088620.17106726
24261308268.414787,92077302.22766751
23828957288.940563,102609293.84144652
24280106559.75167,45952532.23264526
22334647972.571873,314574420.390766
23867196189.128986,98361146.07982507
24013543081.167587,82083719.26733284
24179080262.318935,79484717.51966815
23739888693.24943,62681651.38627966
23660278014.171314,96990652.33385941
24011298914.156857,35603087.693367526
23670587396.94734,82711554.75542709
24247906777.525333,18664031.179027595
23198700614.199577,84367313.6367797
23905962715.069336,71788190.55504248
21304158239.010075,343354172.34293205
18560517468.470478,821626433.4054646
22870771507.77647,165056658.7346176
23594289515.95322,50565977.933190145
21088331693.855663,470488825.61496645
23561435536.956802,56847573.5543271
21986611097.790886,201305058.74709824
22209919086.871853,306180969.64559716
22413709409.742504,242837884.66222307
23431465892.998035,72636383.36856404
21050989909.936523,440780429.717028
23792084879.168236,43367885.83233619
19297953111.758736,402452510.68137443
23967368055.73392,30658952.076819018
23242426941.478447,70895627.31754373
23053574538.152676,140652288.127285
22904279012.712456,72619834.24262254
22974958857.90418,68293685.06932245
23360213172.56812,68265933.7529411
22445637637.645664,193929626.6751883
23122050668.39636,62706513.41122573
23027355279.26231,75724538.26286232
23315472912.55192,30644099.93259725
22455984232.991085,106328353.23421408
20470618961.48517,264460624.76010254
22639248870.79391,127438504.9939127
21666092110.649193,268117064.6542389
22845490142.233315,109431168.94487381
20768990294.71899,380195443.19427
19936317671.755882,446721668.25501025
22512064981.595837,72023968.35406157
22307530154.825092,123565779.08601025
16003376928.202538,984759027.0016968
22947404073.415993,44014679.668701395
22556174731.419655,58849456.4824224
22315018038.994633,36895169.515360065
21840435063.07204,82024927.75241342
22437702822.419266,17434537.154781617
21897769339.91427,127024549.99649754
22315382807.285618,54246583.06144026
21709265011.44164,143988035.34447312
22263254274.50171,52240110.461446166
22055333985.62046,42648435.820422105
22365782863.127174,56556715.23339835
22020034942.93525,42863349.781354845
21424938163.656178,145922941.18719214
21089948962.347027,134050527.18021993
22105622020.600723,52503600.49474708
22034726810.7104,59481912.36926983
21999223316.558178,67020733.95750373
22062877779.6123,19528791.88756966
21686191629.202427,86599074.63169602
21283526406.096405,125794769.81114998
21720663313.957253,65979185.328536406
21647305422.437077,44281343.74184992
21404257668.84495,111642272.1401838
21745396968.371235,47127729.45628506
20811600698.413383,166570231.1420337
19712673326.441666,280876179.3350909
21963386145.53645,37598680.04063732
21259793947.61705,104006165.97364219
21179030766.74124,82717837.08117369
17493114731.32118,584283343.56761
21387572573.726658,64244263.01053099
21647172461.925682,86071193.0275808
21306867057.35062,46098772.58241104
21379604333.495773,66328216.074914254
21426690116.032734,47733383.381550096
21383032616.84208,60533524.422992125
21423401405.36405,38274979.38038264
20675345132.14974,141547045.10192153
21357477862.91827,46203164.621323735
21466353725.992294,50583872.02908892
21204189127.418896,65920252.54469335
21437937746.810047,43851483.80478509
20388812985.860687,158177869.7184264
20877147706.31061,120627735.1649172
21361206875.40787,48969155.64545131
21455457559.942017,37568578.78997235
20479165923.20804,192438815.20588872
20883533617.526558,76408321.69168946
20609220944.491493,142180121.3147741
20777496848.162174,43249052.13041012
20988565285.49575,83084658.97329044
20722778876.317463,88956532.38699745
21021162368.090893,80651761.82358788
21018518663.20503,34062058.15087802
20883279197.54879,71481582.86643443
21129112896.390144,29543164.54916485
15842072776.727253,800797234.7665882
20847234768.53355,30801336.337610632
20988958934.922924,34446197.06742952
20039658549.166008,146264356.41257906
21075061888.77253,45407511.222998224
21059824952.97869,31813871.579883248
20818572023.976624,60195404.63546892
20396071013.12611,115976442.57678434
21084160668.073856,15527573.07898625
19338196716.019108,235367652.73894784
20721614897.901493,51334669.995100126
20575874950.24005,96428919.00675902
20840467013.74474,33473200.060977686
20207452622.63931,103753943.34245051
20568140328.05503,49654188.43384268
20625223996.87315,50334203.37769833
15613108706.223047,750863675.6725566
20666794425.919617,43221127.93402472
20251914321.894547,47618682.64532651
19973259606.693947,148789574.2614733
19776288092.686462,94572874.22647807
20233025790.15908,35430958.942934275
19735314066.71659,76986706.4800778
20153165203.533115,53052137.45648504
19941188615.67023,86618854.04255
19429625810.995834,80453769.41009183
19995463063.49839,30071394.45543802
20134728050.794643,25147748.15889787
19747080964.833374,11528351.850977233
18300869982.995846,310829528.58679926
19779636585.945824,61941277.51598371
19193426278.31171,81753250.68070227
19919652858.499523,47837660.77157813
20218772142.57445,18812898.322535276
19928857031.98562,40029725.19274502
18038068304.11293,334731123.74078804
20041737406.46344,27284201.06245452
19292390365.134865,69394838.42828622
19747646037.86145,45290799.43211538
19252549588.146427,94233512.03576256
19353151765.512447,69959485.53228399
18910609997.677372,109624720.09828308
19633423088.110752,22918827.373964377
19742913423.993572,47532352.915951975
19456344221.715664,72689904.01559806
19538203391.441814,37836841.55413744
19304587043.16626,23174392.945990615
19375488858.870895,93316095.62939404
19579963772.088795,38218267.75159219
19574208864.15594,34846134.153338104
18931451777.636784,60272292.59243268
19339394125.045418,57091580.73789345
19199899975.383873,74915698.79211797
19361048631.488277,30532656.298203588
14904797172.39862,651529205.4917305
19292105335.773518,66207645.93268206
19210184553.053547,48778867.99760263
5502400269.517452,1931284083.585763
18688998658.841904,38647566.64033568
19134432185.441357,32218363.566192955
18999530627.078617,63778204.06887543
18952560227.078316,72421357.05220789
18850086963.31474,73446635.43183261
10111167468.934444,1242036622.427116
16172005148.987236,278558482.80981517
17636649899.343548,224791003.29664722
18507684326.420647,48634195.297684275
17615532478.102642,161124259.27561104
18792815478.51265,45029516.23009625
18608148634.39087,32595655.823914982
18287818329.688297,52151276.814661235
18361273674.68086,68731288.75742197
18473734821.452393,34736270.61703639
18906890090.132236,20058048.04867395
18348445771.1355,59088150.04439342
18275950832.209446,48252288.772073105
18352406231.348553,103871516.45583262
18141913497.45702,105971088.38511416
17712813831.36174,87283851.79586975
18833153028.330795,17969651.182054084
18694916751.12646,26478234.47315383
18505703837.00275,48093904.893820904
18043129230.60678,58974081.01167706
12085265937.525505,820995754.42608
18386550802.4119,49282512.48969944
17893797151.808388,74202355.3349418
17617552928.32314,106591157.86109276
17935409675.77842,76164760.45853877
18257731512.431267,29856129.32897477
18297304989.456795,15102065.651274865
17952933164.441097,87375385.01234332
18575078407.236614,40929632.84960758
11778521620.139147,836540861.2201414
18487588050.68001,29265147.127828166
18243877102.219624,37989629.9188465
18400115110.42294,10681751.490533922
17922187401.425976,65583693.94802279
18437559885.431923,13888094.0318482
18308559186.538025,27830290.22404866
15171681442.672243,478294735.38361853
18337928630.270527,46001703.51692703
18316672378.079468,31621064.032929562
18200502076.541904,57064923.44397847
18036617673.221302,27678724.194745913
18198830648.405132,25430573.07914237
18141800097.869755,23752931.227036603
18238290878.362022,32257656.412021562
18108714675.81971,59224147.56132522
17376958247.82895,118881096.39268777
17870235997.74939,29131351.302614376
17960043416.319653,63180729.935512036
17672313367.682156,48705759.57498166
17678573198.79465,61452272.37013516
18066890287.02476,24792919.058908187
17890866612.1167,36357280.86280703
17932139719.0291,34009909.62230347
17817781670.894993,30100019.086634103
18008932370.909935,22427675.814340465
17894402820.565163,42525846.71385253
17618377014.147484,24744647.339901283
17817949733.124474,50391433.428898476
17327868401.157898,96059197.27466682
16294163697.789255,254462774.03449857
17796306276.260166,43541721.73308846
17691219683.852226,78449109.27657205
6477016647.688961,1549947781.5881858
17790626085.761528,61564707.47059224
17728567963.129955,45427432.78009385
17785360769.468525,40044768.95496378
17706850739.609283,39895632.7546017
17540333132.053165,55753155.56605783
17247928876.7318,100577180.05103931
17526433914.323208,54192523.55117771
13525929301.494152,612336447.2206647
17583055669.644707,52711646.6479599
17532066827.045425,21841983.623191103
17462597269.500824,27019703.98896851
17299070502.77383,27503235.09182421
15471930258.404396,340273137.9688426
17456951799.135296,56691674.36502323
17382958403.90133,43346977.09905498
17472479745.558,31717579.807793994
16369100495.609766,81287731.83535606
17321685904.097855,20476429.820066694
13766871931.022339,563251938.9226284
17070343205.624254,114320919.02044487
14165440720.099777,321646688.1850847
17439101521.188473,36797691.16030039
17280537300.724266,20636841.138791695
16907623055.672466,95386335.32905644
16872387155.025476,122523077.0878126
16623852902.414104,123056059.11833873
14607063416.022493,409500879.9462544
17447699124.780945,23698411.452949613
17267712824.02105,11805195.324104436
13638226184.42598,541194870.5447212
17318737790.123764,13709625.183931999
16932591547.970474,55597014.82071057
17036379889.549767,29706837.287229657
16964339480.591238,68503365.79724003
16353220378.446995,95155231.67660765
16598304928.842533,55248101.88708863
17071102052.022793,57445896.302894644
16979224278.765491,36692690.85677818
16831807818.6469,57198844.06595217
16915054103.59261,20316443.544647448
16586338164.571684,114257047.98622444
16433771745.53085,120583224.47367868
16857457332.566282,29999078.77944321
16786839475.898478,34315318.262426525
17014314078.480288,22392856.10218366
16680654672.61473,41668784.99240258
16786871552.168137,17011630.432690363
16980063430.951626,14964995.502547707
16305609867.60445,104189577.1511191
10397132989.87446,922078802.6664186
16827297141.245787,33196733.52718804
16137349397.612032,151077576.67381287
16918896136.346874,29616024.062159576
16664557692.96773,11719932.33053375
16689790659.031576,68124184.02103518
16685446671.934908,50828386.72039996
16658584268.885637,49178782.06945649
16843625421.247536,33686480.91861305
16529939836.729263,40669745.01842919
15957428472.80106,159003059.6682092
16906659412.830967,20700817.123042554
16438284323.344387,67819758.83022317
16528148983.799282,33112799.884550855
15734490289.633268,62922577.335737005
16548299969.312069,37877652.69894841
16649473279.51091,17386281.25858496
16587579555.922731,18002228.16887888
13359913121.039948,316898520.38420796
16348277335.733812,38856625.605380826
14950372008.61729,256985301.3286648
15711642231.468882,130360784.73308653
16216142567.424671,62184260.95923671
14311682809.780603,253118902.39992326
14584118891.337395,206011991.38569856
16309718340.235662,20735230.726764977
16195247501.252104,33139329.342178956
16334175792.478716,16171825.504685163
16254501231.59678,31377327.833554022
16134369697.51273,39121183.56611833
16103138954.604225,55795506.13456358
15999872021.389923,30736833.90038169
15610975379.065401,90426754.69818991
15967513923.063328,38495324.41990381
14048012159.176674,321316993.53800726
16190763109.01009,18278012.784794275
15961840241.179766,16555303.70406298
13018172967.875338,419001949.16568637
15771805127.344543,98836701.37412447
15974842488.192335,14585477.792987239
16116239126.440372,15144709.613574766
15906539404.68804,41183730.47863281
15937513691.605457,28271514.579397
15732859105.589918,42448682.201383196
11305364296.945675,680513776.0408629
15007015956.28503,116738273.56974384
15796217906.85503,32074287.224918842
15824786249.396673,29921124.856919363
15816524641.107445,53023740.617110826
15723037481.280489,20116239.01178351
15643796279.953709,20442913.049498886
15786556057.936567,23678145.600345217
15510575891.53946,23845913.810856614
15592574160.67162,16160351.16950784
14936376938.292349,105856005.7599597
15689731914.523382,14973939.255373547
14293966711.382002,198329832.43082154
15029440460.712202,90870178.84900594
15549368397.055925,40937153.58225933
15342713047.038155,23463492.71750859
15710491051.31623,24729210.3285196
15502117017.117886,54874607.014022276
15680589728.079437,43778726.21956387
15541420976.375835,42914996.24224718
15295819502.63422,69630818.89467365
15733544166.189981,17099288.69094452
14453773007.823076,159575918.17864302
15647366477.594675,10805145.90595643
15069049172.9774,50602790.8876874
15535581915.567558,34700953.4379359
13870385665.011444,217442092.60689488
14833032865.790195,106157008.21890034
15081210633.719599,101745752.61184624
15181682972.330755,72166268.99332161
15529774358.540943,11602316.08695484
15040326198.898441,21556940.01750967
15229363314.181072,44880550.39867447
15381803023.407906,12853956.702199921
15397858301.20781,22730050.0946959
15353433498.231554,22161542.010848757
15461885225.827082,14106367.999868613
14773441229.343649,73901953.32073677
15404772336.198727,14436221.023570936
15320834212.915401,13886581.431978885
15130373152.872572,42305622.239931576
15024532607.106962,20283476.87664991
15333346084.249052,11190577.609313663
14635284531.580133,85304389.84170815
15269848454.271986,34962264.555246994
15214544784.816788,10543192.419161692
15062512963.166538,29259621.599393368
15006819289.326347,43061821.54897708
12423976605.211555,405536307.9889277
14761941583.30687,44403239.24909048
15017257722.65263,28969604.65061417
14991589513.469854,14373810.969071575
14732274767.795845,66598991.84743857
14949542191.343468,40668730.48304692
14838928645.187092,67759282.06684892
14920635855.462076,23111423.46309962
15077043139.052979,18423415.57563524
15028896890.600027,18397146.546749763
14954249138.609793,30473441.460074358
8028611340.9175625,968434620.1171808
14947839901.003548,23109091.90068409
14968973723.131285,34085137.93537304
10737275741.448578,596477781.2603877
14475887299.879538,47215784.7423868
14897904831.547844,14581826.046575207
14541804149.069344,19760950.26278279
11788778949.382177,404451350.6215904
13630660279.37452,151633112.04621792
14642981129.735317,15430393.3850828
14742440988.717182,37228359.207418576
14751907379.507198,17942627.714944217
14564927909.143427,28647330.79446947
14193255559.962704,48307410.74207771
14455652585.27046,44090304.954354405
14435902622.27593,27787091.268303283
14385516787.116873,49541182.10955694
14504879748.623508,54825234.758290075
14549920294.029335,22318292.89978584
13401549712.785803,66871213.06701033
12047405627.624798,384991915.592855
14560411807.088179,30538370.82995139
14619992658.837132,19600322.76461052
14621302033.370796,18399450.376935765
14306763719.672806,64006448.92187081
14623344547.299921,11758938.856376404
13621536546.275255,125155966.90498772
14479793488.813644,22467700.74405425
14403516959.280632,11244871.840137942
14459056717.160692,18675923.21774386
14172830378.359873,50770338.459627315
13558266933.694403,140025297.77275494
14242238162.489258,12086827.965719463
13817521100.539104,89987189.62751895
14445759973.164562,11401186.919626597
14199733065.14767,39368401.94774943
14218819054.33989,19841612.963380355
14380083009.760094,15788389.620358288
14055575379.085838,68830800.92559904
14244805721.591198,20692662.562668726
14039687644.699251,40324527.728205845
13517987154.50042,99301470.0642161
14355379382.777716,14391526.06101026
14087325507.032581,22716947.567820445
14042912161.870985,13536398.573629588
14203943036.09832,17250629.85742411
14192245567.536879,17586973.055253204
14196857836.0459,16006494.117480446
14118694482.539633,21806951.8591265
13491371738.407341,92008354.57896674
14123849400.267056,12364390.390593762
14171995809.935827,13308936.536987614
14117811048.11725,15275739.787020542
13961507748.508764,40029256.10047634
14048102229.631159,16640863.12404677
13772275960.452738,52161641.40127416
14126729348.116999,14607430.330913775
13315945517.419786,109338639.41290975
13921785195.32044,31459539.908843156
13048512797.398127,159019516.78283387
13970013457.94439,15534465.29618009
14018131503.234556,15944228.312713556
10793337031.378195,465853477.3421736
13785903144.764442,41604119.88521697
13875259448.555498,32494849.490783025
13941165161.250093,19436882.64361663
13648857307.43465,48711590.26156157
13907022309.350103,28427872.740726355
13772587535.94076,21639148.07924161
13798192921.106188,19538506.947994538
12413415285.271185,213086631.84512693
13667172443.160791,32529311.01195722
13819120492.567282,18538974.442854766
13161109684.318102,109555187.61005448
5626562142.380557,1113501333.9158044
13680479943.535103,32291287.278832756
13690134429.593254,10072912.020120915
13444555541.771719,12358267.743632982
13700440308.43368,19287483.49999416
13737010574.6672,10783040.78377633
13646207499.603487,40566778.30696787
13078317608.732,76621777.92312261
13412727222.49467,52798940.60163745
13592684266.135803,23539481.053933345
13670653665.823875,17700441.249477066
13578904175.252876,38058708.33974087
13537108515.62122,26702891.98316873
13403603044.65044,16910477.721282862
13358314942.881401,36813537.78593448
12578495896.338324,147565863.18250987
13541287239.460987,15890069.693147957
13564386120.844536,17390419.049536504
13530396594.324589,14190600.604160711
13298901559.545435,32947035.78959682
13421536726.446896,28855644.318980835
13427828751.893948,23359459.39804171
13515133834.333181,29185860.248386562
13386540880.524225,25368542.343792014
13479148490.447712,17515296.474342536
8142926805.696843,732963697.9955122
13029625060.733831,30541225.861082166
13331699410.885633,11565329.969224874
13327090583.939734,17601296.649914086
13219632594.215702,45287578.84605713
8739101310.210234,641700471.2209947
13298431961.844875,35141039.1277656
13280766633.74625,21124969.367295258
13233316767.371418,22188261.40782601
13171892978.335924,28852174.46407951
12789119823.04908,93338766.01378515
12794430698.552689,94114722.45533358
11538814710.239239,182758275.9667148
13060674653.016325,41974665.00098553
12517278080.243055,116964789.17367758
13229470840.810413,12640689.878198713
12958073024.616646,11340506.646106105
12172181946.818277,156454233.10186416
10046393076.327105,439100443.1910928
13097300538.120337,31124861.622270316
12890762047.835516,40925772.39131339
12951911293.114346,47134335.236056685
12622917080.830261,88633816.51455209
11127708907.696974,282800049.85049236
12878322045.091076,14801959.78025428
12935224427.44051,24339062.743814446
12976472156.520237,25157424.883288927
12400085320.019045,112421109.80460504
12576028354.542854,77547626.23633833
12661885992.651089,12113923.317642016
12938855717.397415,14635704.763701558
12705707238.685547,15959411.875902593
12603611960.405983,67236518.9985081
12953422529.735096,15097562.86839914
12944639269.524963,15304719.877078965
12677663475.68882,31676479.054781534
12565474141.130508,76400605.57962611
4487558854.222543,1132771202.9114785
12722464878.753428,11994948.339884292
12741594005.02284,26509634.171743497
12779913114.42825,18546753.77017095
12828473781.233778,13091320.864881337
6684162501.650233,850073525.6589081
11758603699.277985,171381242.22326034
12533260793.194832,15024164.540532008
12856790857.780079,11211119.758373044
12498076054.829361,21790770.12564468
12604132563.116718,39087922.944777355
12658007311.81594,25744409.964864254
12709284821.123228,23140888.81709177
12674889082.87334,16996527.714010537
12668802434.985357,17183356.99844222
12572536220.489164,39647967.45888673
12558924599.032166,11267682.996075543
12677577530.794645,18311884.458129153
12655691328.73764,12944062.698425768
12574024554.516024,11337454.387669485
12461804824.656992,59055802.23790167
12552109714.554071,20826945.3373721
12646352218.07705,15595478.605143555
12642293282.530281,12636179.164920818
12532169759.022127,16891085.594520144
3912845296.4913836,1188394237.4369671
12482040695.754269,26969498.685245827
12442147622.816742,24885932.7218914
12253283945.957996,46003276.27179816
12404017943.795141,17063540.268594075
12369841179.768475,31566143.321058035
12521455614.09075,10576847.41221816
12353330894.974922,15667547.025981914
6345208763.514473,843863039.0146536
12414546934.777538,18536735.07136444
12348612925.489239,42638776.60785116
12343511455.636358,15211767.432932004
12400914848.900475,14027062.41006614
12488838519.039387,19558203.258872136
12185047908.194391,39054224.89751224
12339340909.750957,15025791.519873364
12333125991.904688,17938827.76050665
12058694299.000124,67718909.77792135
12256911496.298529,22577412.348909892
12387564119.713972,24054025.742196135
8885423486.480404,506931181.6596639
12254675394.261566,29514624.779489182
12135348187.280512,23632198.967489004
12055517843.864937,35613945.05983539
12214467005.639368,13710518.773773182
12287064635.370733,10179778.25470591
10982187852.426397,196955831.71663955
9368771659.41591,282322062.6859337
12190453678.289349,13079227.682014257
11261624877.367247,156815888.219532
12149631184.882898,13735924.276502345
12130767089.427906,11745204.349673107
12078874345.115896,24674446.881082363
12088139297.162762,13923833.076567166
11741271668.581202,45418476.72409183
11732492204.08744,62395945.78544162
12059843572.274448,28518503.39730018
12019661412.362501,22088728.871364273
11970208431.550323,18552017.9890911
11274484192.01978,132886513.18106252
12072945399.464611,18867913.356454894
10506555296.612185,228915464.50285685
9431404680.767855,369680405.31928146
11953440240.165253,14732469.358388033
9612395341.354351,340683174.66714704
11334531946.676497,71203240.4540392
11839199076.34973,27128289.442176178
11965510459.343952,11328169.005828982
11785464980.962864,23252417.302643824
8589433193.309986,407966240.9124932
11716369679.167824,42192944.59558484
11776338274.256378,13588731.066119589
11812372563.212788,10557776.957212385
11278728529.962317,76740130.1328916
11555079571.388212,54566840.46431133
11250870099.618032,86055026.44683169
11748368472.804956,14008866.582398104
11713175943.140577,29535271.37429385
11740758357.864899,13125993.039090136
7051741541.4257345,651061685.5738078
11761639786.667826,27068780.018620066
10261740548.62556,128044338.07511416
11644676818.858147,17490659.229323424
11709033805.240635,13965354.165072601
11711011482.54345,12331537.304192431
10244001813.598589,219310393.44378608
11400176058.027315,59342907.56508444
11637930914.365177,30052670.741378613
11511898244.982124,21001267.06506139
11619292226.758516,19237562.067365814
11041181695.603065,107006281.41846505
11648839284.022955,27114324.584231153
11049494184.88286,32136949.922827
11618167390.431293,13351318.909998223
11621379647.422333,25890290.016702607
10033792545.466661,236958139.83389494
11394419682.652292,24910700.493869543
11411489357.463451,43937833.12874651
11189693712.575775,82342400.50301895
11594969308.431082,13187831.62452628
11637024190.883413,16994596.136073355
10599766928.196962,149289581.3240209
11483379005.56337,12200756.644824285
11505638128.31298,11423121.690136429
11401259088.787031,38966034.728947505
11491937203.13599,19121424.98195161
11517142203.627893,10107222.352460748
11302915581.140894,19320239.055574045
11367848559.97954,18699690.094216987
11269107061.802008,17352988.922543325
11037181510.599777,73597124.35639971
11382388151.453556,14074802.581433289
11422747647.378265,18368441.374997173
8414357753.024649,416644357.88880116
10381174962.516907,144759933.27145964
11115060390.428938,24107510.933838934
11261714480.04544,15228627.581924044
11121071633.08957,14629020.885357015
8401955163.548187,400043755.40287614
11268825156.072714,13636739.271954793
11294813052.919752,12265005.671854671
11148696878.789991,44736296.100004666
11111425085.260368,28075721.59869778
11286600578.95692,14427519.44505591
10970748131.851881,54577347.5460207
10644548913.740938,79993380.8303309
11161708882.418156,12877316.282059945
11180264148.704811,13475964.152938336
11041930266.182995,28868088.46013795
11202679709.482777,18395360.10277108
11239322900.244081,11883950.38303966
9703547348.815018,215947462.89073184
11056545297.6006,34979438.911884874
11059646549.27776,16776364.476195868
9813921767.130102,200525821.10510665
9632423196.220484,221114721.4084875
10920559096.174883,34698270.547651485
10622642049.086712,88321895.78462206
8900966179.731173,313265871.9936211
11063721157.654846,11515656.586174801
10982455389.27208,16516845.046047473
10940143386.139378,39455938.6456491
10947552915.711115,10752605.029715028
10997643277.590551,10703605.1367599
11024568351.848408,15131613.2797355
10904950602.940456,12819701.772147015
10636138419.497677,64180152.53757403
10914100777.39597,12600623.420947788
10959847560.24905,10291769.54623224
10851255140.48703,18976702.008948088
10748346832.296328,10431189.487628695
10866230054.100765,17193415.28017941
10566753091.11372,47522557.67764141
10821128722.811672,15063228.696496692
10536440748.534096,17109587.772297375
10629415889.578413,17072405.98847314
8902973967.624287,268713196.0109401
10492569219.701794,45378685.219686806
10193756800.003523,59739140.500372946
9038848228.345879,245479013.37628326
10635613872.019768,28912664.39067792
10098158478.171757,96524017.81977925
5400148617.405725,696460786.7365588
10656963940.719954,11412768.26687708
10607127885.637352,13163538.681923958
10013390920.919682,103984299.77900547
10559423976.472778,10858426.033149432
7624437972.925087,419816180.41877115
10601927237.511784,18443615.076747626
10578265555.972073,16284292.126418458
10468316253.324217,29955848.471668012
10472751468.772804,16183132.607161358
10351096439.39671,14508686.696767386
10248511214.774864,38277296.98169819
5909589752.223355,634632051.4505416
10251709082.178968,38573241.55378938
10408411084.894495,11231354.36256785
2455082769.509325,1087262536.5005488
10400683205.071081,25390366.73802498
10373580377.48032,14847123.631297164
10436896905.857563,13204750.08753392
10336908579.382036,10312761.389851855
10311760265.363384,20814365.919995077
9858841740.759949,81673565.54724027
6404988194.277993,546825039.6690117
10207748158.838078,28038209.432108656
10251454865.759703,22217414.847633574
10244308872.442802,14457045.510145143
10287943532.72111,11897816.698138926
9903569702.66699,59559057.228434145
9267963155.502148,146222969.97857213
9696085149.746695,87058326.48018274
5316955669.360738,695052447.709119
10209401911.075539,13467383.775560975
5347718632.164358,658000822.8573709
10130458022.78497,19327152.45274441
5255974235.13248,677811422.5185726
9399770089.517054,120021914.75647077
9966850176.956,27228097.839887902
9849527306.519733,34347816.694749355
8521827520.169598,226408085.2266842
10031347905.34977,11297339.287625121
10044346977.572971,23046286.80093769
10001631262.469112,21656925.54365519
10058492922.421017,20145212.483962774
9997320889.083199,11278792.33932868
3005392148.10608,971293591.383311
5356300773.631357,643526004.5215447
9998093252.769337,13382045.470801754
9988272399.822771,13295035.540194891
9919035246.119362,22394783.36261095
9921070837.733067,12205602.503943987
6587303849.990055,466020095.2782457
7542472630.580951,336155473.38324976
8620729989.25313,99320182.72199619
9891981226.309635,12982311.055715483
9834631896.334465,21286742.387191877
9852926376.917131,21013015.579386845
8842759245.320105,158552779.06299728
9684353903.474749,40777733.415283024
9826186097.564133,10601311.632164877
9677004782.549896,39873730.84552315
9701138665.946342,15026699.664903892
9609726231.694555,47226261.04888567
9427119842.845173,71080256.97230014
3932728849.269195,803085628.9739534
9738911032.436264,18379103.27224922
9712200257.519356,20073119.353151806
9649603489.95602,38920127.43724141
9795266386.800575,16158790.027011316
9749490279.143991,10803246.695527403
9656107501.170078,19747256.952031866
9407273684.272673,49268671.972585276
9698446869.481802,12318922.541952431
9671899330.215528,28325892.68389543
9106410634.286232,97783065.76914228
6753931435.45504,415641000.2460521
9623579748.04349,17973178.079896085
9366295817.034975,50248465.547843814
8999763639.085194,112322853.91091605
9666170875.341105,13180470.577568369
9601796345.665577,23571548.053035777
9516265873.124563,36464664.780644014
9556734876.149227,23196418.829775184
8645906022.973629,148060043.8794414
9403447742.549643,46730010.80021684
9505489707.809496,29984621.020752966
9337567906.594982,15442466.70740438
9251588762.235838,54210966.82051863
9381376813.414135,36015043.279584095
9032604328.696362,82774122.87914458
9175390403.5405,47404275.91927183
9416312110.716251,10630486.521361582
9476354513.12175,10670058.109082773
3211041101.486054,848041794.6347499
9298699889.47808,42008674.52032221
8491068463.182304,99255692.2701747
9400927149.530994,11757593.772436861
9451297765.29153,17271403.614984095
9351489030.496265,17150380.110035267
6023148230.853317,466420918.3724481
7551443485.369685,195048526.34686828
9191094857.691051,22512369.64612522
7908895911.829964,215670015.26671854
9215277007.093575,39318118.12751886
9267872313.543186,24785620.415511236
7784862454.311245,232351827.1328895
9385868624.761524,16025888.890013224
8321023178.642891,111474807.01886678
9197257650.067705,36110614.34874423
9380174841.930056,15658432.600263068
8687588621.479712,102994752.09230858
8977507893.101517,51946719.717179716
9314940493.440342,11334047.444068288
9230002984.378132,12156760.58349477
9230997320.80502,22454463.08257321
8805962173.89172,76190305.0161725
9237281811.648123,19244911.65392547
9217933851.00136,15414557.629211608
9206681471.377645,13568160.234978497
9017960253.621136,29783788.380004056
8364971191.762251,128889521.01778421
9188080639.794424,14422632.03767502
9110363479.617281,23547806.73622121
8874325193.396458,47239391.2354565
9031191872.474218,25120394.219218906
7205999144.06065,265854243.4102686
8865124263.634819,48210649.6221232
9002869144.093323,23584781.88747605
9067197287.800003,15900190.989805508
8973830865.68302,27548943.25306609
8998615064.660292,15350935.266290888
9051033611.577969,10195836.155096026
9007031244.929377,18064233.824677777
8988410166.228088,14478570.96690125
8085614051.137137,141135107.31075373
8890877942.834036,18913957.305984054
8972377467.260645,12016148.791765824
8883645981.111528,24335604.87086657
8952465050.219477,12954949.057836056
8862440128.294537,20774189.78763089
