galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_allgas_global,sigma_allgas_los,sigma_coldgas_global,sigma_coldgas_los,sigma_hotgas_global,sigma_hotgas_los,sigma_gasNearYS_global,sigma_gasNearYS_los,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
569,004096,13.800820457683809,-7.702847658817838e-12,476262455.27887154,6016.977806522218,4646.361867988095,3.509521484375,21.178247400659135,11.449580683766413,13.059294392761336,11.64965161846128,19.649166970604146,11.449580683766413,19.356035119099772,14.279840005233517,14.363161055876699,15.099625319758395,4.9532148361193595,13.264434676927312,-0.04774346862121057,690502.124650815,6274234.786924205,-9.838681327333468,-9.880285580243598
569,004032,13.585453179563535,0.015091542941216566,464322067.3269993,5854.363875308631,4509.576544583656,3.509521484375,21.62043226796528,12.166110197865315,15.958119219470726,12.858566765628328,20.779972055254653,12.166110197865315,20.550235275228832,15.40090835083982,14.495148574326723,15.281083665649028,32.21119380257653,11.72746386836009,-0.051350291006297115,845910.6799021624,7540548.484306459,-9.739494816289687,-9.789416387671004
569,003936,13.262402262363782,0.03836862344867113,447405834.5130411,5616.2489596977775,4309.521269077475,3.509521484375,21.252597282696396,13.01952030423735,13.786787845352086,13.522924723888703,19.695908134726526,13.01952030423735,19.24381715174762,14.647200636609309,13.81223209857346,14.469493289035778,0.0,12.040017698170134,-0.05229752197555374,665757.5031607072,5871975.950033363,-9.827385573643138,-9.88191737516529
569,003840,12.939351345169856,0.06245558570385428,431434016.74463934,5384.586891304683,4115.469823639978,3.662109375,21.396322036018216,13.697915522101399,16.668334089145983,13.68002913298152,19.519849568791013,13.697915522101399,19.729444536214356,14.393927769328833,13.775585379915631,14.676109305325486,14.134784810031467,12.274504480030298,-0.02946945539150359,589993.8171915847,5635099.078518508,-9.864066923896356,-9.884012828011835
569,003744,12.61630042797699,0.08740401717887453,416982367.9041211,5159.999677758504,3928.0986276798794,3.814697265625,21.283349025855944,10.15773191664635,13.415083285811466,10.901430941734514,18.46675400892739,10.15773191664635,18.54045235841344,13.799415207154581,13.835947888151273,14.18528338709178,7.485926570572528,10.942260372074506,-0.04807516928854889,464733.16033129557,4136621.801326967,-9.952914029213586,-10.003471874728547
569,003648,12.293249510771913,0.11327056226948234,400686505.55864495,4941.245885888375,3745.818167522542,3.509521484375,21.493540255523982,10.710778934166452,13.490549611139231,10.473399232525546,18.777595220860825,10.710778934166452,18.330565194339844,13.90562438493491,13.724112568420853,14.13429294728483,2.546405221570126,10.841083203253431,-0.0624520386876054,545962.8525184477,4171305.882472479,-9.865641622199103,-9.982532678486393
569,003552,11.970198593571544,0.1401175652356265,387139407.2231747,4729.176296511403,3569.661271654464,3.509521484375,21.383471938821238,11.962913998193727,16.423134564049278,12.162162957247196,18.959605903649365,11.962913998193727,19.173478266482597,15.155262950545112,13.851702457979087,14.273232288253809,1.8000063485777702,11.68317353346024,-0.07772722743184758,616340.2426228708,4088953.70323181,-9.798046855754903,-9.976255187417712
569,003456,11.647147676365996,0.16801381390821513,374150795.7517238,4522.671663359894,3398.558473655445,3.509521484375,21.312436530347963,10.467551154032043,13.1928458568346,11.157134398546912,20.15562325645032,10.467551154032043,20.834733653051394,15.717623054360928,14.333256235317139,15.069078030411518,27.73541354160509,10.780028657702228,-0.054701550070257024,669501.6803356179,4668289.935715935,-9.747295001871752,-9.903888852080513
569,003360,11.32409675919063,0.19703540321400684,363139770.5789905,4322.119502319518,3233.555464925277,3.2806396484375,22.265296579399433,12.224943956023896,17.33197982547299,12.359115367231315,21.861422280695166,12.224943956023896,22.960995017762354,16.23439377388924,15.625524334441266,16.585748159531473,13.143441154542396,12.126360593538266,-0.0749093590321395,994057.4203318061,6370481.692206148,-9.562662343331708,-9.755901542912863
569,003264,11.001045841985588,0.2272667418877862,352931204.9001096,4124.972025460214,3070.901579196524,3.2806396484375,22.164486750777876,12.758158977574237,18.46360076361925,13.47503861372599,21.744717142911,12.758158977574237,26.707231013643252,18.662201822710617,16.336073970696436,18.872889477737516,15.721422668172629,12.972949719375418,-0.05632833322298814,1265947.623759993,8334754.726713961,-9.445274320881673,-9.62679723477246
