galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_allgas_global,sigma_allgas_los,sigma_coldgas_global,sigma_coldgas_los,sigma_hotgas_global,sigma_hotgas_los,sigma_warmgas_global,sigma_warmgas_los,sigma_warmgasNearYS_global,sigma_warmgasNearYS_los,sigma_gasNearYS_global,sigma_gasNearYS_los,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
634,004096,13.800820457575139,-1.7114978012148225e-13,444532770.0524954,3176.6741649005853,1657.8073445288655,1.7547607421875,22.70517596062392,15.20734923673828,17.69612824449807,14.523909648837257,24.574261540563956,15.20734923673828,23.623828405541015,17.121101158901165,15.665684765477405,10.565165158696065,19.237109606084264,14.614836777722019,21.937914833116338,18.431800552711856,18.750322893424354,15.23710115823558,-0.18721728271341007,583457.8923014032,6444087.001659462,-9.881894262972944,-9.838742386593724
634,004032,13.5854531917821,0.015091542075529837,435486225.81189656,3101.6529241341896,1609.959552111646,1.678466796875,21.710435377187878,11.912986266435901,12.532936293008921,11.81905730609877,23.154138822557286,11.912986266435901,20.13312390349422,15.45491608546794,16.73004082329908,11.288753803183043,18.17238143215346,14.262108479820125,19.440197164494194,14.52406997034467,13.618355825759437,12.679350086120746,-0.19676967933546968,638943.2369989263,5023783.739883849,-9.833512145429946,-9.937943487122224
634,003936,13.262402293139631,0.038368621193355164,420641119.0268207,2992.2961752116244,1540.8389914578106,1.6021728515625,21.53702214377809,13.474740126892375,14.848605882579717,12.304193052167207,22.429007179874752,13.474740126892375,19.67031083662292,15.260439035418596,14.980102810079169,10.147436485512959,16.197367332530906,13.01710701043632,18.908882264891037,15.315595368461512,14.029035692346426,12.0172967682335,-0.19806238264184436,470105.2397153013,3380418.2507057684,-9.951716632322789,-10.094941286339042
634,003840,12.939351394490968,0.06245558196204101,408166317.6913189,2883.975312160069,1473.3317376137,1.52587890625,21.382313062697605,15.409508518460198,17.392051010632695,13.99434317273331,23.94676341209633,15.409508518460198,20.52345002961562,15.79728409342356,16.169477987056926,10.995601861496901,16.532093324143162,13.99297868344412,17.715042152441832,15.538755562620695,14.13956989281464,13.730703729444796,-0.21049314266104543,692279.8663644997,4543858.987683982,-9.770555462255787,-9.953412318237197
634,003744,12.616300495852817,0.08740401184261687,396964704.4569413,2777.76930240435,1407.6590404024823,1.52587890625,21.790998020434426,14.205138392957242,15.649369379717795,13.733677765457475,24.987454621488176,14.205138392957242,20.91286891663812,16.09371796897631,16.6890967711516,11.069567500248763,17.28305605984277,14.426900913434821,18.350449776457648,15.00293242321115,14.327845043589495,12.839010600234616,-0.1978237629259968,635273.3621184264,4699014.052323175,-9.795791248658418,-9.92674515003812
634,003648,12.293249597195336,0.11327055522136481,387710131.4606977,2672.718340112662,1343.7986876965651,1.4495849609375,21.5385688242242,16.002888052742534,21.382923224300296,16.466310447363142,26.077958739668624,16.002888052742534,23.581022272060498,17.424098592511545,17.478559735353365,11.33565058789266,17.825630704009527,14.796831480203,20.24312416460026,17.35023008298193,16.963715118275655,15.84402195480945,-0.2006595848158394,796405.4001251125,5530800.969516008,-9.687372953784061,-9.845719119635403
634,003552,11.97019869852311,0.140117556347149,377437471.58009773,2569.4809667209583,1281.5292595134642,1.4495849609375,21.49454691229951,11.39218505482879,12.833361335146355,12.152476669511191,23.879273346783734,11.39218505482879,22.300958316540232,17.024265195549404,17.29034024916373,11.557713631803857,16.98743241325012,14.34022755411189,16.273377847898853,13.241258209100739,12.993562139508049,11.722083483695243,-0.18472132597704108,472917.1605098182,5345338.2092923345,-9.90205994092209,-9.848869825233656
634,003456,11.647147799852378,0.16801380303487704,365983718.2732512,2468.13296721649,1221.8440760788185,1.373291015625,21.097822174875134,13.97274738395474,17.447414031392714,14.544715242367598,22.41883580076708,13.97274738395474,22.04067524762725,16.225692283612613,16.4738714084641,11.027764341186021,16.730204090616162,13.689654823678522,18.11897516766825,15.54083393941426,15.691519947755577,14.00615647222724,-0.20060968454392555,444864.9409973031,3999431.574932183,-9.915233583984735,-9.961463494142597
634,003360,11.324096901198761,0.1970353901971908,353347426.54849976,2367.989467092136,1163.812247777233,1.2969970703125,20.834496890377082,15.29663873686538,15.97392122793042,14.685914521039159,23.487683219077784,15.29663873686538,22.5915723646379,17.020183873112728,17.32224066676723,11.41712543085227,17.34935713940999,15.119043469060607,21.164457983118126,17.292301983683174,15.346952660782879,13.978331581255492,-0.19581477989242652,702382.3826095914,4110231.954644738,-9.701628322753416,-9.93433560135674
634,003264,11.001046002549757,0.22726672654630586,342874705.51700294,2268.921528408373,1106.6175960841308,1.25885009765625,21.146291318002266,15.76855476392429,16.272761761964023,14.953429976247829,24.274037946881677,15.76855476392429,24.629647856298597,18.53090895500775,17.881563615457022,11.870633655085879,18.792760193141714,15.777404770503445,18.079546576255034,17.045448359424455,16.33425943891625,13.974732706735928,-0.22127621636647984,705888.880649112,5343167.289492693,-9.68639910678607,-9.807336675869037
634,003168,10.67799510389531,0.2588017131894919,331583330.0381988,2172.8475698449975,1052.1143322122566,1.18255615234375,21.200691749602488,14.93390789197753,17.08289695478024,15.168083481557105,23.595058791622968,14.93390789197753,23.52951014907198,17.39020955721289,17.953047627408917,12.015633921922252,16.70765742558111,15.353107504424475,13.847650121936903,13.080161140200616,15.486931748105647,14.5953134245934,-0.2231025168807724,649853.7014986883,5133067.769591943,-9.70777709180645,-9.810215690689022
634,003072,10.354944205253654,0.291745129692924,321257000.6000803,2077.7385747929084,999.0752209261173,1.1444091796875,21.13081626988264,15.16586138657524,18.830997020677934,16.353582253541457,23.664873300808484,15.16586138657524,24.514182378785673,18.434239416846818,18.423654090999605,12.036987235879739,17.162343795273262,15.537427620698585,14.372965933683062,14.244590024223495,17.791979375550188,15.846718625470668,-0.22662009135849995,633852.2703601281,4666804.6435030615,-9.704864550031216,-9.837832978952212
634,002976,10.031893306618887,0.32621427192856484,310876376.10616934,1984.681192582972,946.8956882272888,1.1444091796875,20.435622213099627,14.3848320467941,16.49755685816348,14.101820801636276,23.043330681942958,14.3848320467941,23.902972215715092,17.55813707424481,17.88288056560193,11.810669702556353,17.078926111184607,15.488270712169069,11.82362901078221,12.76164024990532,16.220593486489758,13.608685703107462,-0.2072652192265861,587290.7857774971,4728554.927658619,-9.72373453361384,-9.81785928246685
634,002880,9.708842407976087,0.36234089724523405,301757021.03271574,1893.2566337895178,896.3632664070572,1.10626220703125,20.386186375391695,14.681430384256629,16.51344934731744,14.615319293844273,22.73349766481092,14.681430384256629,25.15075007796789,18.44609026424736,18.69821236182962,12.424439308265494,17.309199932465415,14.72267870698618,14.962557275377174,15.653855701160534,17.479153119028926,15.743457092321854,-0.23026732984982096,470714.4770597935,4642157.587266549,-9.806899828235066,-9.812937504332066
634,002784,9.385791509340931,0.40027354710332835,291768371.0942,1803.327344676393,846.6602109064374,1.02996826171875,20.757390908904238,15.857555473461929,20.482873435266445,15.892850664094853,22.128464864087793,15.857555473461929,25.871546750844836,18.809647190037932,19.008808894202797,12.735518875740041,17.198454403630578,15.495447015090654,14.842453541211674,14.494982515859384,19.924676095218825,16.391460429298675,-0.24847078790072027,524072.86386883457,4951010.411996152,-9.745646537963372,-9.77034437112402
634,002688,9.06274061070774,0.4401803363896221,281021239.97997636,1714.2997344860555,797.4682945225206,1.068115234375,20.03626542691252,11.698833752104479,14.677756888972207,11.36659568418579,21.692688597254303,11.698833752104479,24.497299622939153,17.785943265928342,18.3722351508571,12.72203954646762,17.91914018545378,15.16228785216284,13.858098315865291,11.791140936393933,15.875735400896554,12.319647383110008,-0.23142138981957056,329838.26828845654,4062666.7414610703,-9.930438104059041,-9.83992794690605
634,002592,8.739689712070197,0.4822523237308459,272255663.95944947,1627.2455296748544,749.983169015517,0.972747802734375,20.229609458431693,11.217889497580781,18.575433107562514,11.264449342346094,21.71482495588718,11.217889497580781,25.89294167313255,18.401484081186034,18.551210427595937,13.117360606917408,18.250015038304934,16.42500736391201,12.66220321608197,12.96462998997671,20.2222585555326,14.387975321592144,-0.2647967080571142,587949.0325799574,4223408.465348033,-9.665637243399573,-9.809313837426325
634,002496,8.41663881343318,0.526707610608821,262540833.23926324,1541.9730192381417,703.8801174067323,0.9918212890625,19.74327475204934,12.776088008890227,20.526915453038498,12.659708096866915,21.087021700000122,12.776088008890227,27.32061643092746,18.96488350723512,18.96218412196891,13.242590274827137,17.43384887146201,16.15643514094638,14.814872554433181,13.980619963783287,21.015528826819878,14.684208195850179,-0.24356431142504117,620398.4695306959,4133134.9454748724,-9.626526141475884,-9.802917274168983
634,002400,8.09358791479963,0.5737963620177718,254554508.89293182,1458.7396289309618,659.4408693905348,0.95367431640625,19.995045359259464,12.746962231375479,19.969451785978208,12.694598787029811,20.751852817054626,12.746962231375479,25.718126552724883,18.26893266459382,19.356855233324506,13.7385041962381,18.005408964195766,15.361389047771507,16.412659572549558,11.96990991209143,18.99343248342216,13.968564648923294,-0.2679048249980651,487354.92340856564,2956531.6591667957,-9.717935436248037,-9.934998260169351
634,002304,7.770537016155638,0.6238070024524416,246579554.29865474,1377.8938480998404,616.3908090647953,0.9918212890625,19.527488233365652,11.1545475195615,16.047673026026935,11.474941092791134,20.416710708429402,11.1545475195615,30.429284886815612,21.277965870403474,19.188778174111015,13.930002513852244,17.396391890347157,14.980728430346305,14.969051146185125,11.661211843687612,18.246770338092304,13.215955054320947,-0.2578863398179849,305276.44995127193,3817762.4326065816,-9.907263760584883,-9.810148163129844
634,002208,7.447486117521756,0.677073924846552,237369211.72570616,1299.0275908476165,574.9001733843337,0.9918212890625,20.039024546063516,11.043994295087625,14.44946892360858,11.1222868109652,20.159219112035746,11.043994295087625,29.158566610246254,20.425622487074786,18.731844370623445,13.757550598017895,18.283871754265483,16.543458813234263,16.413233711213422,13.285938608189912,17.289288970038974,12.63840295191746,-0.2668168444377666,295173.9623096831,3235258.8019001274,-9.905346342412551,-9.86551536012689
634,002112,7.124435218884123,0.7339871666914138,230700249.17514086,1222.1092864186787,534.6267713082593,0.972747802734375,19.60769347304243,13.257039865581465,18.208829050873067,13.857053247874948,20.03462827407551,13.257039865581465,33.31753796273052,22.99232012726227,18.641012098547407,13.680515769789995,17.823354051881452,15.438341630506581,15.80431795689672,12.114973132009059,17.02153677139725,13.471108735411946,-0.25015501237267584,538415.5802413347,4821310.049082805,-9.631930444929258,-9.67988300257943
634,002016,6.80138432024788,0.7950046716942583,219985182.62124726,1146.4414231465025,495.44156919193085,0.9918212890625,19.375808922014897,10.963230880487224,16.896083851535774,11.595942909159794,19.633576943918065,10.963230880487224,29.287587555437938,19.78841043996947,17.77950109826449,13.189586280943942,20.18962320180419,15.461435982207071,20.057191594661575,14.069875292412336,19.867843415309213,14.010278575948774,-0.2391131566752719,213641.69449596555,2924265.231584029,-10.012707415445016,-9.876376668666232
634,001920,6.478333421609404,0.8606679900444211,211863968.5455354,1071.7421208962426,457.4995784571797,0.9918212890625,18.85839180146876,8.39554729185966,11.680280414000098,8.385342558996552,18.114547059822293,8.39554729185966,29.56287464324464,19.557616501480897,16.980961732639233,12.519510432484335,18.681620847179936,14.326801711356143,12.534373592636852,9.692658420950178,13.477016062117723,9.969474235941036,-0.25150647620815936,253657.228120912,4270560.017855014,-9.92180986072015,-9.695572273282398
634,001824,6.155282522966128,0.9316226108006774,203131229.17888615,997.9400872908368,420.63388220437446,0.95367431640625,19.360434846381594,11.057518445056429,16.722861742271338,10.630009078185704,18.31675338829229,11.057518445056429,27.290619366005103,19.61254842427817,16.666093347817,12.336934239699772,18.562407881544797,13.979928956585994,17.845979430086405,12.670768121224459,18.82941689428841,13.097895942758447,-0.2607736228277347,1027043.4105893011,3140712.2116174023,-9.296187895968222,-9.810748553371415
