galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_allgas_global,sigma_allgas_los,sigma_coldgas_global,sigma_coldgas_los,sigma_hotgas_global,sigma_hotgas_los,sigma_warmgas_global,sigma_warmgas_los,sigma_warmgasNearYS_global,sigma_warmgasNearYS_los,sigma_gasNearYS_global,sigma_gasNearYS_los,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
502,004096,13.800820457575837,-2.1950554355893675e-13,1420308754.215106,3879.6427192679093,2929.3784360142517,1.6021728515625,27.41780982682962,15.541691881836234,20.161734397366747,16.128533354150747,29.5117429981978,15.541691881836234,31.820082822255475,22.090478558311197,22.34169312334789,15.641753464562465,28.01747029596652,19.125537725109346,24.60031821950025,17.04730387875884,21.417560022356138,15.657912462583582,-0.20037923908058078,3968163.913728459,39097363.25668559,-9.553793160532962,-9.5602352945001
502,004032,13.585453191781417,0.015091542075578912,1364175096.9001884,1918.9471965055588,1453.0653948924598,1.6021728515625,26.65539138314825,16.2105737152569,20.03371433853606,15.980863237567636,25.733155105082417,16.2105737152569,30.39742666192867,22.009679808118953,19.097163765425872,14.31209904353016,23.967011516425572,17.14039913999204,24.53524934968084,16.575399315958894,22.446721784257868,16.389010989624026,-0.1959309440416758,3421672.8057794827,23042243.29376823,-9.60063163900303,-9.772345359341612
502,003936,13.262402293083799,0.03836862119744733,1304621535.8875632,1852.1994407479804,1403.311630898781,1.678466796875,26.758020955575468,16.019113157673377,28.352883887213565,15.544230211861642,28.12697597037288,16.019113157673377,35.77220364504262,23.66596584227087,21.678868504250826,15.8442056288966,28.148146586069007,20.018016951588237,26.349508817004548,15.531505038860736,27.010200347960318,14.501080538171092,-0.18102963129131333,3786344.8248240296,32034690.80174537,-9.537264380408336,-9.60986400676541
502,003840,12.939351394386449,0.062455581969970524,1224395855.8719652,1790.3036320802942,1359.0882744276335,1.678466796875,26.378746561167567,12.144135758674032,25.0214506179362,13.309961635154265,26.41562625925588,12.144135758674032,33.52492170885409,22.66883264910034,20.705178395159777,15.631864129188862,25.490348244418637,18.60167353007779,26.90235166721843,14.685653818615975,26.18089252716567,13.226799899022028,-0.1866159713053335,3121196.9651775546,28733400.94505509,-9.593600675033587,-9.629534817969425
502,003744,12.616300495752997,0.08740401185046488,1136927530.1409414,1731.9976004930247,1316.0054666354154,1.7547607421875,25.90396972204699,16.357959608795063,20.961666994766432,16.924935482498285,26.503580936351753,16.357959608795063,30.232583263053375,21.798810381594887,20.882484383152793,14.873427474544513,27.517990447998304,19.530719849350376,23.627863959446206,17.589964255667873,21.206944569103534,15.11352673395393,-0.15508291718513434,3675091.3121943134,37196112.89614398,-9.490464648699737,-9.48523522564338
502,003648,12.29324959711985,0.11327055522752139,1042674618.1197122,1676.7592818149908,1277.8945636972132,1.678466796875,25.455226893183188,13.491358940018486,20.502835244940297,13.665725560181293,22.46651441575752,13.491358940018486,27.00739281411808,18.88130325310224,17.591576791716555,12.858818303113086,21.959732483500314,15.70796060952741,23.915520882119598,15.05035868005033,19.711274867405464,12.880009879491926,-0.17182520599323067,2332535.3986055297,22863602.55396439,-9.650320558286726,-9.659004139598373
502,003606,12.15191482896705,0.12489157770437971,1014027245.4086702,1654.502206960108,1262.112297777912,1.6021728515625,26.926594845380254,13.176944562618976,23.770323619171055,13.399460372467729,25.79662755415079,13.176944562618976,30.430117939406554,21.075978482930324,18.184515788344175,13.205322923087227,23.528884685364968,16.749962763931396,25.169754570516098,15.80293922232113,23.43705686556514,14.052170124276842,-0.16840360150457181,4989730.422485391,36000229.92096246,-9.307972541142973,-9.449744349538786
502,003552,11.970198698484245,0.14011755635043976,967951256.6647462,1625.0585934793155,1240.8502946085698,1.7547607421875,24.99413215932543,11.415266303099905,19.476113283388372,10.939299197974059,24.644810002065647,11.415266303099905,29.6542161450905,20.415340466324547,18.616936717042293,13.416362432958614,23.84764189302774,16.345929786022708,23.617421065519977,14.90502677125722,20.12147886933968,12.97360864698985,-0.15997502321745996,2975249.932300288,30565242.409543786,-9.51233003401208,-9.500625643515095
502,003456,11.647147799851234,0.1680138030349777,895307242.5251784,1570.8678929853604,1200.8991730190683,1.678466796875,25.16234627824627,14.243713459011115,20.856591820342388,13.86650740023569,25.421633839599394,14.243713459011115,29.02527274073784,20.403474602971613,20.730041613669787,14.892417699746108,24.333544614763333,16.936213387266356,23.983403030374593,15.594145070599257,21.245282319845153,13.609074725543357,-0.1505973517687549,4085196.0148954885,27199599.631692998,-9.340759198119832,-9.517409586278946
502,003360,11.324096901217434,0.19703539019547905,825402485.0338906,1514.582410292456,1158.5650024997065,1.6021728515625,25.79684645617391,13.497684363538212,19.5963953240629,13.430630146109683,23.002632661557218,13.497684363538212,26.489502263860786,19.115255773265105,18.754710210705827,14.092080744754956,21.648223707012512,15.544176374828382,22.25348007338196,15.20938898173604,19.250145549350286,13.492476548723674,-0.18014922658704188,2786341.2093035155,21701146.091750883,-9.47163147396573,-9.580183101439944
