galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_allgas_global,sigma_allgas_los,sigma_coldgas_global,sigma_coldgas_los,sigma_hotgas_global,sigma_hotgas_los,sigma_warmgas_global,sigma_warmgas_los,sigma_warmgasNearYS_global,sigma_warmgasNearYS_los,sigma_gasNearYS_global,sigma_gasNearYS_los,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
571,004096,13.800820457799574,-1.5725770046073147e-11,440148469.0948433,3315.8774855152906,2896.768535585391,2.74658203125,24.972679090508127,14.984554427979354,16.091432543030642,15.162822053181845,24.78474233070278,14.984554427979354,20.25741317116791,18.028299528760776,19.87107938564051,13.97693954654735,13.78729783884787,15.03890690600064,17.915539816038724,17.99233396217427,16.036110473063232,14.98943050007674,-0.1955518328462871,467011.48569111346,4096518.2920156782,-9.974271633905014,-10.031184297213708
571,004032,13.585453192038736,0.015091542057347588,433558313.05535656,3239.8203354522648,2827.9959169936233,2.74658203125,25.153004025750477,14.123560499577888,15.020483315781295,13.995648303871281,24.56902229167931,14.123560499577888,20.40985730527974,16.563063367939034,20.41602772458693,14.781110049971733,13.186383715070786,16.356987609618304,17.689372284871073,15.539100733072523,16.81826155939964,15.626982961205833,-0.1957842253415177,436798.411519965,3671106.0283207837,-9.996766467484495,-10.072250589898223
571,003936,13.262402293370267,0.038368621176454225,424685923.4142835,3126.878877963991,2726.031662289907,2.74658203125,25.04774865950321,14.777759999644253,15.697129175872542,13.600163697956734,24.59590698634689,14.777759999644253,20.50658075956853,17.26502870773346,21.291679822484017,15.193203331526128,13.312447473941267,15.84357314926092,17.54780319399857,16.14499640212573,16.011659385851228,14.42866620389389,-0.19963014796588693,405169.1280465774,3593190.00381938,-10.020431519376945,-10.072587683347097
571,003840,12.939351394680116,0.062455581947690915,416545391.67789924,3015.9685630129925,2626.129689283714,2.74658203125,25.314559783640167,14.067089954364649,17.150202863364832,15.465630171596391,24.7172511041681,14.067089954364649,20.54899173489848,16.786589186651657,21.974407025057914,16.182373613954624,13.388066143198055,14.7482420161254,21.344491964636568,17.119331224407198,17.152780370813417,15.173764353407794,-0.19600900750223993,339013.33883061307,3537139.607983133,-10.089445547843765,-10.071010132750743
571,003744,12.616300496016043,0.08740401182978419,408597962.42102283,2906.151206518752,2527.5943470818033,2.593994140625,25.02480666461807,14.676473939803552,17.16057228244952,14.588596653926203,24.545570588857434,14.676473939803552,21.34889004898039,17.21424763290433,23.070002166924617,16.92531611568417,12.523585007028265,15.651852803520322,19.30328484843771,15.5190808741988,17.382664392920514,14.478874073177863,-0.20027833840338785,363550.12910264655,3639609.875426798,-10.050731893375495,-10.050241361840685
571,003648,12.293249597330094,0.11327055521037532,401026376.0675558,2798.152255369213,2430.703176370898,2.6702880859375,25.058478029082302,14.31573237406581,16.718672595555418,15.170151218277368,25.167428900449977,14.31573237406581,20.989657770051185,16.204082064687647,24.138260546691306,18.070851229774785,13.492484328189272,15.770111306778638,17.710066703131982,15.546649262468044,15.99962492411454,14.460897151634747,-0.22028226955527408,382216.0417967882,3537989.342555685,-10.020864027060885,-10.054416417361704
571,003552,11.970198698613904,0.14011755633945924,393507272.6969207,2691.810229613957,2335.2895828709457,2.593994140625,25.247350775149545,13.146021691051528,14.428784765550978,12.992626896016468,24.53689826322344,13.146021691051528,21.24475331188372,15.7611337697588,24.62883255562851,18.384849530721777,13.295798889965942,15.660416156682079,17.501734180952244,16.00756468638002,15.190485719552187,13.620463384621885,-0.2117894273100488,367436.48943391873,3331108.0059649544,-10.029770480196367,-10.072364049046042
571,003456,11.647147799961637,0.16801380302525645,385845678.074496,2587.1275097145426,2241.6484708300986,2.593994140625,25.031629511510342,13.994026409279172,18.514081167622283,15.614064597397203,24.386494404558526,13.994026409279172,22.113393023005358,16.42292336188038,24.662942471785666,18.00234937467635,12.888842433461033,15.87551949208089,14.924280611646045,13.441874249737605,16.09747930680808,13.170689476495092,-0.20774928193181316,334673.40077070874,3519195.5506154494,-10.061792443205208,-10.039970240121573
571,003360,11.32409690129907,0.1970353901879955,377470365.91566485,2483.6728314508346,2149.135334282192,2.593994140625,24.559070667623285,13.960935184282727,16.4481894106593,15.511380534094833,24.027171289125654,13.960935184282727,20.62418213753353,16.55961592378496,24.76904691186712,18.25479573549945,12.996261963059291,14.355970182322078,19.077873867336578,15.577517170793136,15.62692768492161,16.00731862197415,-0.20761404921170049,413577.153019583,2660028.1157463635,-9.960326322831673,-10.15199663510011
571,003264,11.001046002625685,0.22726672653905097,369335021.55866736,2381.5950283140655,2058.047310602623,2.593994140625,24.690859115903205,13.895639019198708,17.26004799732215,13.64225587541171,24.45979390200486,13.895639019198708,22.333871732477494,16.420006719158472,24.880964593846276,18.72421767362956,13.859242440470647,15.887787295651037,19.05656794507597,15.762339156538628,17.728086771145033,15.063392467249752,-0.2048141902831922,359846.2279266947,3009667.1855058256,-10.011303536258122,-10.088902017659423
571,003168,10.677995103978274,0.25880171318121714,362928100.3849616,2281.5577070291174,1968.6142211755473,2.593994140625,24.751999817039934,15.198635910513726,19.49755167743733,14.61928643758592,23.840002562261315,15.198635910513726,21.3042012681947,16.3733384121754,24.4959027949336,18.317156606383932,13.879197176528319,15.284813700175128,14.601053074754425,13.994081951622286,17.219039278167436,14.679763383074727,-0.2027810593920098,336368.0856831134,2697572.962593266,-10.0330058119718,-10.128847395470572
571,003072,10.354944205320052,0.29174512968600036,355832922.8270699,2182.225171278961,1880.5929459032966,2.44140625,24.205086591266184,12.963367566565932,15.736741267191274,12.023248308920627,23.265012563395207,12.963367566565932,20.84897450051428,16.657308382396835,23.634246514325763,17.81943047286541,13.035945841697806,13.507515309601615,13.437444113105574,13.685140104961574,14.858516027090893,12.560095868481834,-0.2034545550432784,339387.5436732788,2858124.2313505863,-10.02055022931632,-10.095165026026512
