galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_allgas_global,sigma_allgas_los,sigma_coldgas_global,sigma_coldgas_los,sigma_hotgas_global,sigma_hotgas_los,sigma_gasNearYS_global,sigma_gasNearYS_los,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
568,004096,13.800820457430683,9.840336780509803e-12,1931099458.6653714,6628.291610926033,5693.464813175729,2.593994140625,27.5644938649341,18.166260268365747,21.37493427493341,17.53517444824204,25.95423359161183,18.166260268365747,25.33639268474093,19.354109205931,18.650305257958113,18.99462412565171,28.253741723423314,19.16168567081489,-0.26699271505190375,4431425.108758512,35261941.407240406,-9.63926122799502,-9.738498422648997
568,004032,13.585453191853114,0.015091542070498455,1866663654.916426,6479.720087939312,5570.652363662492,2.593994140625,27.426998107310283,18.122673369192036,23.880655443062093,18.131448979741847,26.57198737503502,18.122673369192036,26.344701950122204,19.178371662206686,19.385326420503006,20.271169281616594,26.5424981949133,18.45703722559677,-0.2768757872601275,5324648.751922195,39798813.689352654,-9.544775107380493,-9.671195944626996
568,003936,13.262402293483465,0.0383686211681584,1761908680.6405983,6261.291228518812,5389.090043148395,2.44140625,27.28115857875628,16.333587986608034,20.08239152037644,16.197436385114976,24.515709528608845,16.333587986608034,22.79659902744329,17.656096815862444,17.783469330867625,18.030885827081185,25.920810349883944,16.02477861192925,-0.2808843623128053,4273587.872268643,31056040.469212886,-9.615190757043367,-9.753837311291925
568,003840,12.939351395107774,0.06245558191524595,1681146056.6305242,6045.078896214601,5209.586004920309,2.6702880859375,26.998452192839736,16.77783226692495,21.886389103148435,16.02372236095441,26.208946721415426,16.77783226692495,27.631278460812243,20.441982692713083,19.12421105375197,20.314651891475005,27.99373772356182,17.22186276773731,-0.2551714653866617,2721714.326166305,35309253.15129073,-9.790762906957221,-9.677716914618799
568,003744,12.6163004967492,0.08740401177214493,1608720978.713698,5832.190941488795,5032.595882964929,2.593994140625,27.485426845443193,19.965648592886502,27.148323603381225,20.440452458311533,30.096540065118614,19.965648592886502,33.42864598957257,23.21805010860693,22.86458057964328,22.474257305227496,30.361167484218154,19.86107968271378,-0.2232877790663501,5250191.410009732,48817551.876746,-9.486305588240178,-9.517904728877747
568,003648,12.293249598378663,0.11327055512486077,1507362413.191774,5622.915579153076,4858.013987132561,2.44140625,26.056816139666736,16.81614270387967,20.16071366058381,16.092009438958225,24.53489305610428,16.81614270387967,24.79212700633825,19.040727497006465,17.495251521446292,18.604845695577872,26.77454276758278,15.694583244564791,-0.2738655610534858,4461169.3009236995,29405921.39198493,-9.528768976742562,-9.709782889788327
568,003552,11.970198700013217,0.14011755622094982,1424143147.898521,5416.110334566556,4685.312768676602,2.44140625,27.498683695401226,15.04496947405497,18.724052190751813,14.518368531531355,25.149265075178235,15.04496947405497,27.181563733351517,19.681199931219055,19.997294512421437,19.00132918920682,27.03765557327061,16.21551730736248,-0.2395692313187345,2766550.69381409,41129160.68630418,-9.711615012087652,-9.539403797602425
568,003456,11.647147801608716,0.16801380288022663,1335775530.6932616,5211.863278703005,4514.795728724572,2.288818359375,27.036723640118165,16.99582015346145,20.807866903010467,17.081838721795314,26.923677931231744,16.99582015346145,27.72057941298109,20.943357750901207,18.05771332250079,20.92041417664159,30.54034278562036,17.956059235005853,-0.2574061448991179,5003434.807217414,36311444.52911149,-9.426465238137908,-9.565689957402913
568,003360,11.324096903239797,0.1970353900101034,1255323420.2746065,5010.805285879662,4346.577384059625,2.288818359375,26.525035042968813,16.292347420012405,20.50041170598711,17.77326866506556,24.80926250355517,16.292347420012405,26.01211382432833,19.197834945447596,17.841477387099925,19.655364264528288,29.810883361710907,16.597776185898248,-0.23286957224512297,3744254.719978783,26719513.04896891,-9.525390245499686,-9.67192709237541
568,003264,11.001046004880793,0.22726672632358227,1184424923.146312,4813.292227673353,4180.737476780363,2.44140625,26.06726191729292,15.03165040464993,18.388155586109455,14.829382084591778,23.81803686226932,15.03165040464993,25.28141534636407,18.148789289188215,17.932890659880798,18.903538390745027,24.071491624339806,17.415009113739764,-0.2263879740976184,2198252.0718005616,22829988.008096676,-9.73143004627023,-9.715001854044313
