galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_allgas_global,sigma_allgas_los,sigma_coldgas_global,sigma_coldgas_los,sigma_hotgas_global,sigma_hotgas_los,sigma_warmgas_global,sigma_warmgas_los,sigma_warmgasNearYS_global,sigma_warmgasNearYS_los,sigma_gasNearYS_global,sigma_gasNearYS_los,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
468,004096,13.800820457528431,3.066110004810066e-12,2051032297.2172704,2998.097851869715,1837.6020464255394,1.1444091796875,29.431746545774462,17.317130026527842,24.375979928018047,17.048815615785784,28.681333011320156,17.317130026527842,34.32445141320434,24.058926141713336,21.678841867271277,16.60578339427766,26.831215174717588,19.09855621328739,28.35101709604637,19.45120346473979,26.71071913428742,18.474705680465267,-0.32618907161743166,3255975.9049334633,31139030.5486137,-9.799291316837992,-9.818667411622007
468,004032,13.585453191953793,0.015091542063365026,2012290251.08826,1489.808159602375,921.2800518646114,1.18255615234375,28.373466120860613,17.418746293940263,22.45655927929033,18.005257643148042,28.820662296037693,17.418746293940263,35.87116237236869,25.266826650342313,23.12527705746942,17.589899185284317,27.627242688894036,19.957417983943017,26.81006915060191,19.13385432206443,24.41916690894338,18.382748379566628,-0.3048987598930145,2224824.6002597166,30458008.890275735,-9.956394845230628,-9.819989114076304
468,003936,13.262402293571098,0.038368621161737164,1935033712.4097142,1442.7335787361983,889.6802409340935,1.18255615234375,28.75009825071273,18.491233956690955,23.692968343095774,18.72357560606908,29.561303832927436,18.491233956690955,36.67517597558689,25.663194053515607,22.63040154739213,16.940831432544115,27.828159371083718,19.65536770056146,27.642410211116914,21.554411722178337,25.289955187879382,19.448094429602776,-0.30058489733776683,5091367.421259792,44407988.82769096,-9.57985409649354,-9.639227430693376
468,003840,12.939351395187158,0.06245558190922332,1839302778.2085037,1395.5550176389231,858.216563058189,1.220703125,27.956904114725265,17.64760435292147,23.099267833973347,16.852178887111243,30.050581984117084,17.64760435292147,36.412446013468774,24.946447634325114,23.044478210124485,16.82984845152147,29.01004663328997,20.231050977659383,23.72730701785734,17.939205924762703,23.276256160933293,17.374657551439228,-0.2825997377578881,3335696.408677783,43480951.88370841,-9.74146670946078,-9.626354183755192
468,003744,12.61630049681785,0.08740401176674858,1750881889.1828601,1349.2170281955846,833.248016468568,1.25885009765625,27.331137734655584,20.755585147461098,24.218364889251554,21.384641956656335,29.364800780047624,20.755585147461098,37.029584383794095,24.859328984794928,21.728560638464966,15.405885366621268,27.687246079098156,18.316853765674225,24.37863166407698,19.039484302702625,23.438336031389383,18.14041299549629,-0.26492991480838973,2572679.2819307763,44395886.62381586,-9.832871201371296,-9.595914116834246
468,003648,12.293249598446812,0.11327055511930355,1670405233.1948984,1303.8345523812231,805.20520203696,1.2969970703125,27.117246335673116,19.091959859990354,24.43513987907444,17.82343968647521,26.386287267423057,19.091959859990354,36.485502872056394,25.029030431465955,20.26309231722592,14.98673570686347,24.49655667121895,17.398507430529214,25.17066115822002,18.11536638072874,24.47328209060655,18.469273191409094,-0.26138475655330756,3313583.803983195,31619231.0741481,-9.702523883095415,-9.72287053749848
468,003606,12.151914830406648,0.1248915775850367,1640693152.062131,1283.1653532537255,792.4558967747889,1.2969970703125,27.662844860944162,17.028494673156104,21.437749541419144,17.86058296231372,28.059121780267038,17.028494673156104,37.52680680278421,25.18554782470448,20.516530624416358,15.244179848841759,25.53292007050913,18.00389232779299,25.09420759273666,19.447407780729847,24.35194081670275,18.099819682703377,-0.2521027875485306,5064795.461848444,37776558.296002336,-9.510465454058787,-9.637804977259304
468,003552,11.970198700071155,0.14011755621604205,1592948129.9860072,1255.8672675401742,778.979397927295,1.2969970703125,26.15498100415319,14.678019119562,17.77523926572201,14.288016163346493,25.28116091137749,14.678019119562,33.31982855340098,23.538312623735223,20.306445321625038,15.462105422553694,23.999426913122743,17.50703357573328,22.436949738513757,16.730685766496517,20.09988855326184,15.646478266388682,-0.2601021158500832,3544961.143006215,29689142.519697055,-9.65259015525461,-9.729603979909252
468,003456,11.647147801692626,0.16801380287283818,1530060809.8208673,1206.4375548962016,743.7860607274558,1.4495849609375,25.621174714707024,15.122446277574332,19.59769989434748,15.778461002035387,27.99213220291143,15.122446277574332,36.74336989783457,24.952970950316967,23.031491583023502,16.997505771322974,26.863037882120164,19.38341839247991,24.888159464165103,18.70194057668394,23.04845381759064,17.41527023418363,-0.23576329992936804,4019065.551275055,46761408.194879554,-9.580583601873565,-9.514821110266967
468,003360,11.324096903303657,0.19703539000425044,1419923260.3980823,1160.094401611316,715.2960324141786,1.373291015625,26.949076253585712,19.80041593461272,27.07107868207213,19.72131847968445,28.78592824592145,19.80041593461272,34.58510255755304,24.296082705756778,22.412596422070514,16.917887507093187,26.448259770941313,19.242288669798327,27.18638989778452,20.153762596071363,26.3131181798896,20.21155535186858,-0.23225739250965824,9364964.056831636,50810978.72442276,-9.180758758746105,-9.446307313218291
468,003264,11.001046004940882,0.2272667263178406,1326671135.2206974,1116.112197647438,690.1319054199524,1.52587890625,25.406731445191568,16.127079866060846,21.819723229976113,18.6894098677734,29.394217206756654,16.127079866060846,35.95207363864556,25.13817785854583,23.562657187784417,17.135973281468956,28.62551322922276,20.19451425120324,25.530243733628367,19.459598422245087,23.6926844969233,16.380388992243965,-0.22054346806804825,3497198.468129901,45897371.34471874,-9.57904300068356,-9.460975467029957
468,003195,10.768853171744885,0.2497948822517782,1253432115.5506186,1082.009940370042,671.8749139175266,1.56402587890625,24.98260218290786,16.30822487531171,21.640819894003773,18.090901187057895,28.941949320934285,16.30822487531171,36.152172323860526,25.06947852314721,22.26154590677147,15.541399578801244,28.112388216339486,19.47185499145771,28.98569218860744,19.370436922296975,24.963153071008332,20.299477299107892,-0.2016174975298302,3495262.4462337564,46725868.046777524,-9.554621027178369,-9.428543439835531
468,003168,10.677995106574823,0.2588017129222396,1222678234.5202804,1069.3057303442981,665.588592061482,1.48773193359375,26.557496126521368,17.906526112056007,24.530392646649894,18.794139348669198,28.887563679921552,17.906526112056007,35.81518055117892,25.681693026256323,20.973370952055284,14.771526033133682,25.73048470854653,17.859122703086044,26.32431210379846,18.393002055443695,25.152349510301438,19.597265998353524,-0.23745123629509446,7640033.87210175,50672208.12847138,-9.204216897166337,-9.382542351360792
