galaxyID,timestep,t,dt,z,M_star,R_halflight_pc,R_halflight,R_halfmass,sigma_gas,sigma_star,SFR_10,SFR_100,sSFR_10_old,sSFR_10,sSFR_100_old,sSFR_100
523,768,2.601722637885380,0.02355579469243,2.5184004086483400,90812430.21079120,3543.5318430373900,3.5435318430374,3543.4500000041300,6.757484765728980,27.05285472617620,322011.78901500200,1821637.7945456300,0.0035458999199510200,-9.4502735261593500000,0.020059344192389700,-9.697683269634750000
523,672,2.278671739241630,0.323050898643750,2.848559743301410,66556402.263042500,1922.2287963242600,1.9222287963243,1922.1999999988000,5.815183451856910,21.479611163311900,458462.88529449200,6653900.978672150,0.0068883363539177800,-9.1618856546606800000,0.09997386806418370,-9.00011350438636000
523,635,2.1541625387237100,0.12450920051792,2.9972897389687100,60083098.61236830,1851.563553981020,1.851563553981,-1,5.515043577265360,23.83061033279930,1137098.986924600,6450279.525035100,0.018925438487463900,-8.722954049451150000,0.10735597321053100,-8.96917378671722000
523,576,1.9556208405977300,0.1985416981259800,3.266336524168960,53756595.474743700,1745.9175015296600,1.7459175015297,1745.8499999997600,4.914783083800190,20.43330097401210,140882.90803556400,15645955.908913200,0.0026207557750147000,-9.5815734485327500000,0.29105183783939900,-8.53602965402902000
523,480,1.6325699419561400,0.3230508986415900,3.8166784400679300,32827684.72040610,2638.694062584240,2.638694062584,-1,4.447494823709610,18.394521157351800,102709.19153303400,1145666.4478774400,0.0031287369915913900,-9.5046309430543000000,0.03489939840823690,-9.45718205929397000
523,454,1.5450769902404400,0.0874929517157000,3.9979920300700800,33789213.42475390,2546.3735283956300,2.5463735283956,2546.400000000500,4.424463871869450,17.212973611193400,359226.78355706800,18006281.094963800,0.010631404141947300,-8.973409372275630000,0.532900274078959,-8.273354056394580
523,384,1.3095190433134100,0.2355579469270300,4.583801636510070,13765818.284317900,2282.560235113800,2.282560235114,-1,4.321284127923460,16.186306602553100,411102.4737861760,4610595.011965530,0.02986400556038900,-8.52485194222031000,0.3349306896792280,-8.4750450562592300
523,345,1.1782796157384900,0.1312394275749200,4.992709930024390,9198186.897417920,2130.881042863840,2.130881042864,2130.950000000090,4.262036937709910,14.591518203474300,129452.9180023360,1465535.2007590400,0.014073742950219400,-8.851590385404740000,0.1593287043526420,-8.7977059754923200
523,288,0.9864681446671210,0.1918114710713690,5.7486425317211800,6691684.98615405,1896.026753529300,1.896026753529,1895.9999999997400,4.338037307934350,12.712957794766100,67944.56616111950,1081024.3824865500,0.010153581093806000,-8.993380758244920000,0.16154741066313400,-8.79169999861028000
523,273,0.9359914417536700,0.0504767029134510,5.9897051795306800,6057140.772607730,1831.0419117619200,1.8310419117619,1831.04999999975,4.390268929723720,11.95849239668830,173994.55002786100,494947.6270612950,0.028725525220532900,-8.541732021880970000,0.0817130797586218,-9.0877084206727800
523,223,0.7677357653760130,0.1682556763776570,6.978763446200820,5233775.938469930,1614.4851019879900,1.6144851019880,1609.8999999997800,4.658094217845990,10.330995500792000,24454.766866746300,472496.0659986080,0.004672490216288380,-9.330451599315940000,0.09027823727141440,-9.04441692933255000
523,192,0.6634172460218140,0.1043185193541990,7.795747492257160,4890461.03101993,1471.8069573042500,1.4718069573043,1469.5999999997900,4.886933321542330,10.0244287678534,96382.61195767550,575934.8265752490,0.0197082874899372,-8.7053511111838800,0.11776698002951600,-8.92897646168129000
523,186,0.6432265648565450,0.0201906811652690,7.979058217344640,4813310.662173350,1447.2519583624300,1.4472519583624,1442.199999999790,4.9340011411708100,10.597366916069600,52165.20743907030,534100.4024530340,0.010837698021244300,-8.965062954221800000,0.11096321013526100,-8.95482098773268000
523,136,0.4749708884793050,0.1682556763772400,9.992503306173950,4378454.805643580,1195.1515752985700,1.1951515752986,-1,5.14685751755265,9.057301546766940,52822.9064574619,2285273.4385196400,0.012064280391652400,-8.918498577713330000,0.5219360573447190,-8.2823826993796000
523,105,0.3706523691250840,0.1043185193542210,11.969658824336400,2190329.7142865100,975.4428283561220,0.9754428283561,-1,4.727379231438240,8.472490639524670,0,2185653.895706530,0.0,0,0.9978652444198290,-8.0009281035586400
523,96,0.34036634737699500,0.030286021748089,12.72828943923420,1477759.200128180,920.8324430778010,0.9208324430778,-1,5.773530225234570,7.776955448994120,1189316.5802223100,1477759.200128180,0.8048108109353350,-7.0943061984188300,1.0,-8.0
