galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_allgas_global,sigma_allgas_los,sigma_coldgas_global,sigma_coldgas_los,sigma_hotgas_global,sigma_hotgas_los,sigma_gasNearYS_global,sigma_gasNearYS_los,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
492,004096,13.80082045735428,1.513554349738855e-11,1187078254.7607725,6546.552142318356,3837.912861515053,3.662109375,27.427046933846373,16.46767489831176,19.833686710755,16.38826988589731,26.723631096997057,16.46767489831176,25.152755084240212,18.831909924745826,18.008611337378497,19.398163759304115,27.60839874575329,16.065164154928958,-1.0,3659308.7706579445,29255243.69644113,-9.511080292942331,-9.608275629389219
492,004032,13.585453191591753,0.015091542089015801,1151059696.41273,6397.656443416636,3749.475776491151,3.814697265625,27.560031420095328,14.966540050006873,20.443507168598348,14.399021493244028,26.02320269805463,14.966540050006873,23.829124414721772,18.147317402811964,19.22394649442525,17.594747056343294,28.205783762504563,15.255613250536477,-1.0,1871653.37900427,25564313.926695164,-9.78887242500493,-9.6534637056595
492,003936,13.262402292949817,0.03836862120726507,1084875104.17383,6178.3380178675125,3621.086155839321,3.814697265625,26.563892200754438,14.177990301660927,17.472093072960096,14.256338803810335,24.658062916674783,14.177990301660927,22.927387996550255,16.963503898184904,17.954942168669433,16.55878161923202,20.478562938258374,14.797706574274214,-1.0,1530913.0538649638,17988846.55891864,-9.850429216847012,-9.780376425711433
492,003840,12.93935139430683,0.062455581976010636,1026206908.0659837,5961.498778706597,3495.371408968779,3.509521484375,27.123250340954943,14.31331303441774,13.798543813275126,14.01807379303397,26.50191094060931,14.31331303441774,23.05946401504318,17.93974800054304,19.845069186605425,17.627022880116314,31.940522630471584,15.630311502347006,-1.0,1815314.5206717562,16316279.248782024,-9.752283052267178,-9.798613804304487
492,003744,12.616300495667957,0.08740401185715023,977497850.9444122,5748.352147354055,3370.766201630142,3.509521484375,26.114262619428953,14.665747621927224,15.6658788268316,13.7905713309007,24.236403808948985,14.665747621927224,21.608274920094615,16.78744336860626,18.028351471921923,16.262197013057758,27.84132479696301,14.512274590773721,-1.0,1233679.3443972492,9160311.232979244,-9.898913517896785,-10.028205581646462
492,003648,12.293249597023555,0.11327055523537416,926812967.3225365,5539.166440699199,3249.0068939478524,3.35693359375,25.70862410522999,14.921006121540227,16.78324280064366,15.141996665162564,25.063099844446224,14.921006121540227,21.97207803199962,16.514221225849738,17.565592055277396,17.778616828123482,28.76951599417801,14.617869927232285,-1.0,2303455.571747953,12063787.066554064,-9.604612261358671,-9.885508438484838
492,003606,12.151914828870547,0.1248915777123795,915863181.1396494,5448.598147774701,3195.8256187238285,3.35693359375,27.28931290041247,15.960036026901761,16.500747250436373,14.96921432684999,28.089865175100066,15.960036026901761,25.21216096697916,19.089200435005008,19.709776976447383,19.755639073913144,27.741977118860575,16.38136190275798,-1.0,1340076.8075045538,17729865.242748775,-9.834700909189547,-9.713125165457095
492,003552,11.970198698381537,0.14011755635913872,885894133.493674,5332.842777950616,3128.8551921069,3.204345703125,26.52658627717887,14.81826834461173,17.065852216253003,15.7890360830655,27.208486817671858,14.81826834461173,22.358970805124063,17.911364954479986,17.52849110779524,18.2081323700007,24.54778189434784,14.716103731721663,-1.0,2161508.373993758,12280859.165568216,-9.612624903347543,-9.858153074747774
492,003456,11.647147799742081,0.16801380304458888,854050813.8113543,5129.680601490763,3011.585255906715,3.0517578125,27.775321850869144,21.18067818963968,23.47665950201985,20.38679283902264,29.38866396420363,21.18067818963968,26.24269107879117,20.2147488417253,19.311770428220136,20.037013338799383,30.409002931965322,17.336326306039297,-1.0,2873250.8313649804,19364661.00293136,-9.473110169818165,-9.644473812209684
492,003360,11.324096901091844,0.19703539020698996,821744662.0385746,4929.385027383297,2895.9082802705907,2.899169921875,27.40092735829465,19.612488328761287,25.23321872151127,19.693736017358987,28.35033382608195,19.612488328761287,27.20891244207222,19.726439322551556,19.96074052628281,20.191366653172672,29.978661499635336,17.586453870379536,-1.0,1776592.0323634476,17189860.64271383,-9.665149181575302,-9.679464535735388
492,003264,11.001046002446282,0.22726672655619293,781971501.0823965,4732.908341287775,2780.549451660979,2.899169921875,26.760958282009174,13.387713422428927,16.37939127520354,14.632579471595303,25.85405834412814,13.387713422428927,24.36449139983476,18.341802531499127,18.449323803277387,18.7033363431135,11.03746171370993,13.601026107871704,-1.0,1327441.259260804,11062726.10791821,-9.770175613335537,-9.849328765286403
492,003195,10.76885316904181,0.24979488251810375,760198162.7330163,4593.766211176164,2699.9758243368724,2.74658203125,27.799087230290414,16.05480399570859,20.142527032738542,16.136273948439353,29.567004082248623,16.05480399570859,27.427453489077873,19.79968361308774,20.759659363592,20.194347133480115,21.38277615976129,16.66256630543466,-1.0,1819992.279001002,15838309.855363809,-9.620857270083402,-9.681217980550278
492,003168,10.67799510379844,0.2588017131991528,748922485.055631,4539.718226183801,2668.8067879875916,2.6702880859375,27.34323045003282,16.3104185502939,21.50339835414211,15.816805100911125,28.431832373577176,16.3104185502939,26.246944267432895,19.95307427228527,20.414880185222657,19.50695294641966,29.00248810243963,15.524989250002072,-1.0,1685966.8112107604,14370064.598224325,-9.647587848547046,-9.716978149258964
492,003072,10.354944205155268,0.2917451297031834,719417604.5508627,4349.322196066283,2559.0254133516937,2.6702880859375,26.882989342278982,13.993958734012207,14.108440159964077,13.957029834149623,27.22302254861212,13.993958734012207,25.837456144491863,19.155656650767035,19.136336436714384,19.919899905251977,6.720597087052408,15.98170946058727,-1.0,1826979.4409357936,12065260.405686732,-9.595247400792337,-9.775444361275294
492,002976,10.03189330652217,0.32621427193912644,686715118.6175348,4162.018188988281,2450.7081498103926,2.593994140625,26.075794703127016,16.001007383150693,18.080739285832593,15.334580752839875,27.782216246275876,16.001007383150693,26.924517483554702,19.02832044805846,18.783756469157776,18.79001325586158,20.590070796196848,15.218073883008065,-1.0,2036958.0517244802,11791975.49690806,-9.527794523451448,-9.765190040786639
492,002880,9.708842407884337,0.3623408972557429,658391680.7327905,3978.51608005218,2343.9736732281044,2.44140625,26.4135309954428,15.472951955156194,18.127465518714256,15.235012310436632,28.40545954370486,15.472951955156194,27.719709095829945,20.01814480840555,20.47569833047091,20.165636469037054,25.805910605498994,15.892854755494836,-1.0,2598386.372278347,14684177.695616335,-9.403780604777298,-9.651634703274269
492,002784,9.385791509250868,0.4002735471141707,628175243.3527416,3797.645566034663,2239.7735171746003,2.3651123046875,27.379229998567983,15.543676933717876,20.018905184667226,15.561041004780046,28.641633829871612,15.543676933717876,28.724415065951998,20.577236655044526,20.497771354261126,20.66563099746049,21.577182449410007,16.69800967676074,-1.0,1497703.2275421347,15897113.781235266,-9.6226550509803,-9.596762534030336
492,002688,9.062740610617896,0.4401803364010117,598019303.1796113,3619.798857367278,2136.6242098962903,2.288818359375,26.0366968912662,15.744152723537082,15.493341823152958,14.91244053372394,26.743715912637967,15.744152723537082,27.195186791310928,19.902473940961166,19.236013758914996,19.30579917557513,37.15177816614393,16.05266873215627,-1.0,1428872.2930068742,11961211.008784374,-9.621721787608408,-9.698940050721811
492,002592,8.73968971198472,0.4822523237422828,569147206.5873652,3445.1183852401027,2034.8636709762313,2.13623046875,26.293036327840365,18.02005456196703,22.358936738424728,17.495022004520496,26.144358347337626,18.02005456196703,27.441244750717615,19.383702423608383,19.271996508779548,20.334295846569475,52.50793380706257,17.845990180745325,-1.0,1516901.5956864632,9687888.775920697,-9.574267200459772,-9.768995464501007
492,002554,8.611815397942493,0.4995510834126124,560602990.6953812,3376.7250547692847,1995.302666267883,2.0599365234375,26.25099835870163,16.338690895077775,21.532721735500296,15.643042308160519,24.89180495480759,16.338690895077775,26.674330874964564,19.531612181605038,19.239311592410942,18.965869652721267,20.29482126870229,15.242830121913352,-1.0,1285355.2824407269,10681454.474457206,-9.639632223581708,-9.720025016479116
492,002496,8.416638813351698,0.5267076106203545,544553537.5803424,3273.7885529943624,1935.5128721819299,2.13623046875,26.92647962711631,15.659334566590562,19.789119653477094,15.67581063313033,27.862881193419472,15.659334566590562,30.37979313162063,21.290676255746266,20.695268826162796,21.377906075565853,25.334587698790124,15.981509042504864,-1.0,1173994.8006970629,12338569.788108269,-9.666374410148762,-9.644775761850479
492,002400,8.093587914715718,0.5737963620303684,519106508.46360487,3105.7550393274255,1837.4936851944212,1.983642578125,26.17958589798302,17.91816667319622,22.978398646986488,17.320057762689903,25.707672142923716,17.91816667319622,27.7482999470468,19.780808709998553,20.83886887854459,20.13542174052451,33.43163307041333,16.368683208031598,-1.0,1066518.51766937,10449111.580798388,-9.687288073631489,-9.696177107204086
492,002304,7.77053701607377,0.6238070024655125,493970002.8414133,2940.590115881815,1740.9199969048045,1.983642578125,25.583814111612092,15.616025945459251,22.071958108546855,15.737993396319016,25.939987258938295,15.616025945459251,28.619769742166746,20.154934571020434,20.71662932460895,20.44547763900348,40.03786729637495,16.325835290779125,-1.0,1093686.5533598135,8037627.603990745,-9.654807703871697,-9.788572695690744
492,002208,7.447486117440127,0.6770739248604541,473991917.2356522,2778.5720840728445,1646.476032641946,1.8310546875,25.74447821137133,16.565594430355482,24.011368844783235,16.76030944455045,25.14255521874591,16.565594430355482,29.758658292268926,20.701165081833253,20.67952931480292,21.173995203056652,28.190653696361018,14.546218093302212,-1.0,751095.5335421809,9249771.170894736,-9.800075756498536,-9.709639947007908
