galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_allgas_global,sigma_allgas_los,sigma_coldgas_global,sigma_coldgas_los,sigma_hotgas_global,sigma_hotgas_los,sigma_warmgas_global,sigma_warmgas_los,sigma_warmgasNearYS_global,sigma_warmgasNearYS_los,sigma_gasNearYS_global,sigma_gasNearYS_los,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
568,004096,13.800820457430683,9.840336780509803e-12,1931097616.6998878,6628.342494256571,5693.475762062302,2.593994140625,27.56450778300448,18.086491170518812,21.37493412429555,17.931718919741016,25.598589863470703,18.086491170518812,24.378254676471336,19.42251557793878,17.342446996596674,12.559832044955156,24.263080618358394,16.726331258213406,26.05810954138673,20.66233700663497,22.453609674727186,18.55818718976991,-0.27432335596486407,4431425.108758512,35261941.407240406,-9.63926081374612,-9.738498008400096
568,004032,13.585453191853114,0.015091542070498455,1866661812.9462483,3258.680395067266,2802.904209635202,2.593994140625,27.42701385519136,19.22726320052984,23.880680796924878,20.212356231710146,26.245338745854706,19.22726320052984,25.676633698314586,18.975711752573915,17.904807876605485,12.803430169658824,24.761244654089914,16.94536465163572,26.037789117104513,18.443963714726333,23.405462078613862,18.497163611950498,-0.2755495750031472,5324648.751922195,39798813.689352654,-9.544774678830938,-9.671195516077441
568,003936,13.262402293483465,0.0383686211681584,1761906838.6629722,3151.249717407433,2710.353625599242,2.44140625,27.281174860415707,16.204354929323433,20.082386949226276,15.671340012751482,24.446244039518856,16.204354929323433,22.446820647019052,17.198992267590956,16.943668452856137,12.170289987990447,23.05130833206536,16.02688126181335,23.10461052314418,18.269266740161207,19.19033241685334,14.856963088197983,-0.284422723854653,4273587.872268643,31056040.469212886,-9.61519030301238,-9.753836857260938
568,003840,12.939351395107774,0.06245558191524595,1681144214.6451797,3040.7974098500986,2622.6109579199606,2.6702880859375,26.998463470548334,17.212942476356766,21.886400285456965,16.528206921388048,25.53955967144353,17.212942476356766,26.19658523232704,18.756702973814495,17.704832251766174,12.629499215696727,24.67379570397769,16.768150022169024,26.857232245207165,20.554686582878816,23.832710456848744,18.930139368434148,-0.2692201993923367,2721714.326166305,35309253.15129073,-9.79076243111248,-9.677716438774059
568,003744,12.6163004967492,0.08740401177214493,1608719751.4036028,2934.498775749786,2536.935510821557,2.593994140625,27.485437891126757,19.336846381493352,27.14833095664508,19.920149562263322,28.348518397686934,19.336846381493352,30.47196755999771,21.238691480991736,19.695100983723528,13.787927009162201,27.77708790192242,18.407540513415668,27.79144298105328,19.84124923521475,26.605498085394334,18.325972456274258,-0.22864411866815204,5250191.410009732,48817551.876746,-9.486305256912239,-9.51790439754981
568,003648,12.293249598378663,0.11327055512486077,1507360571.1895385,2837.042077106598,2451.110975908226,2.44140625,26.056827338979694,16.758582773930378,20.160717205267336,16.885517569085536,24.409578848236787,16.758582773930378,24.4186289096852,19.05868761470464,16.8197545327978,11.963130927858712,22.745906001523355,15.993924177651893,24.393469027569736,18.236144072540768,20.347249004068505,16.076597226232675,-0.27405450775856066,4461169.3009236995,29405921.39198493,-9.528768446032835,-9.7097823590786
568,003552,11.970198700013217,0.14011755622094982,1424141305.887164,2737.6620702417104,2369.8037563179096,2.44140625,27.498697113961377,15.842500282389889,18.72406444488443,15.066959144746999,24.42040223011524,15.842500282389889,26.164926466181917,18.391162858355436,18.144865011675172,12.841625204137902,25.040956890120707,17.536629338803024,25.508614427007004,19.459862880467405,21.771520516763896,16.896292062186802,-0.2489457816044522,2766550.69381409,41129160.68630418,-9.711614450363301,-9.539403235878074
568,003456,11.647147801608716,0.16801380288022663,1335773688.6721363,2637.0355900211553,2287.2908176291835,2.288818359375,27.036734572038387,17.04749775201268,20.807861933243963,17.374082008971126,26.576190337392035,17.04749775201268,27.01655490049813,20.716389187304987,17.287872070679498,12.337655069581222,23.32030827853032,16.366652242119876,26.98684972833979,20.941366500994388,22.619929771835476,17.757306365616344,-0.26257395764564806,5003434.807217414,36311444.52911149,-9.426464639249739,-9.565689358514744
568,003360,11.324096903239797,0.1970353900101034,1255321578.2431195,2540.9073410843316,2203.8481866529332,2.288818359375,26.525054156835992,17.14712451308187,20.500412377319368,17.74617011029602,24.505303623560458,17.14712451308187,25.28759011732767,18.94211669669079,17.252037103754965,12.286083448712185,22.836947637931573,15.81436614124431,26.217303474029347,18.782732684879477,21.374257365551166,16.936440134908725,-0.24043534341930134,3744254.719978783,26719513.04896891,-9.52538960822591,-9.671926455101634
568,003264,11.001046004880793,0.22726672632358227,1184423081.1038702,2443.7577765427336,2121.769049004241,2.44140625,26.067278164264522,15.514697478779162,18.38815991990822,16.022976973577318,23.664130596597634,15.514697478779162,25.074655683168405,18.20705684085671,17.420888936803955,12.329163407951242,23.047875796945483,15.955792474241516,24.582389663413583,18.45786380625978,21.075152480029516,20.07525565148095,-0.22642283374238534,2198252.0718005616,22829988.008096676,-9.731429370845833,-9.715001178619916
568,003168,10.67799510651141,0.25880171292856397,1121100954.53755,2345.959388955272,2041.278548264301,2.288818359375,26.308899343435883,17.13532992193232,21.329570656166087,17.10459067772213,26.0077229800445,17.13532992193232,27.583556150097884,19.349085542215278,18.417468447430764,12.697114867327233,25.099998188858113,17.274144834222355,26.361064137228038,19.888925459000554,22.203347630633882,16.58237726118505,-0.24966315510070927,2109943.2907151734,30387078.336162392,-9.725373939488266,-9.56695577689934
